Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Cyanobacterium	0	0.000176	6.3e-05	1.5e-05	0.001308	7.8e-05	0	0	0
Stanieria	0	0.000105	0.000375	4.5e-05	0.00189	0.000125	0	0	0
Chroococcidiopsis	0	0.000211	0	0	0.000557	1.6e-05	0	0	0
Gloeomargarita	0	0.000211	0	0	0	9.4e-05	0	0	0
Entomoplasma	0	0.000158	0.000281	0	5.9e-05	0.000188	0	9e-06	0
Meiothermus	0	7e-05	7.8e-05	5.9e-05	0.000962	0.000203	0	0	0
Brevefilum	0	3.5e-05	4.7e-05	1.5e-05	0	0	0	0	0
Anaerolinea	0	1.8e-05	0.000125	0.000297	0.000557	0.00036	1.2e-05	0	0
Roseiflexus	0	0.000123	0.000156	0	0.000936	1.6e-05	6.1e-05	0	0
Caldilinea	0	0.000211	0.00036	5.9e-05	0.000413	6.3e-05	0	9e-06	0
Thermomicrobium	0	0.000105	9.4e-05	0	0.000152	0	0	0	0
Fimbriimonas	0	5.3e-05	0.000594	5.9e-05	0.000565	0	0	0	0
Thermobaculum	0	3.5e-05	0	1.5e-05	0.000169	0	0	0	0
Muribaculum	0	0.007609	0.015446	0.010393	0	0	0	0	0
Formosa	0	0.001195	0.000344	3e-05	0.003577	3.1e-05	7.3e-05	0	0
Mariniflexile	0	0.000668	0	0	0	0	0	0	0
Aquimarina	0	0.000668	0	0	0	0.000829	3.7e-05	0	0
Olleya	0	0.000615	0.000235	0	8e-06	0.000563	0	0	0
Salegentibacter	0	0.00058	4.7e-05	5.9e-05	0	0.000735	7.3e-05	9e-06	0
Wenyingzhuangia	0	0.000457	0.000954	1.5e-05	0.001797	1.6e-05	0	0	0
Arenibacter	0	0.000422	0.000172	0	0	0.000579	8.6e-05	4.3e-05	0
Algibacter	0	0.000387	0.000891	0.000446	0.001974	0.000641	2.4e-05	0	0
Gilvibacter	0	0.000228	0	0	0	0	3.7e-05	0	0
Kordia	0	0.000228	6.3e-05	0.000134	0	0.000188	3.7e-05	0	0
Weeksella	0	0.000211	0	0	0.000472	0.000344	0	0	0
Croceibacter	0	0.000193	9.4e-05	0	0.001029	7.8e-05	0	0	0
Gillisia	0	0.000158	0	0	0.001055	0.000282	0	0	0
Flavivirga	0	0.000141	0.000406	1.5e-05	0	0	0	0	0
Riemerella	0	0.000141	0.000313	0.0011	0.0068	0.000907	0.000919	0.000172	0
Aureitalea	0	0.000123	0	8.9e-05	0	0	0	0	0
Flagellimonas	0	1.8e-05	3.1e-05	1.5e-05	0	3.1e-05	0	0	0
Candidatus Sulcia	0	0.000896	7.8e-05	5.9e-05	0.001282	3.1e-05	0	0	0
Candidatus Walczuchella	0	3.5e-05	3.1e-05	0	0.00011	1.6e-05	0	0	0
Owenweeksia	0	0.000334	1.6e-05	0.000104	0.000675	6.3e-05	0	0	0
Ichthyobacterium	0	0.000193	0.000266	1.5e-05	0	9.4e-05	0	0	0
Runella	0	0.00072	0.000281	5.9e-05	0.001097	0.000626	9.8e-05	9e-06	0
Leadbetterella	0	0.000404	0.000532	1.5e-05	0.000911	0.000391	8.6e-05	0	0
Pseudarcicella	0	0.000176	0.000141	1.5e-05	0	0.000219	0	0	0
Arcticibacterium	0	0.000176	7.8e-05	4.5e-05	0	0	0	0	0
Echinicola	0	0.000387	0.000172	0.000164	0.000869	0.000641	0.000269	0	0
Belliella	0	0.000158	0.000453	1.5e-05	0.001282	0.000156	0	0	0
Chryseolinea	0	0.000246	0	0	0	3.1e-05	0	0	0
Bernardetia	0	0.000158	4.7e-05	0.000134	0.001881	4.7e-05	0	0	0
Candidatus Cardinium	0	8.8e-05	0.000141	1.5e-05	0.000169	1.6e-05	0	0	0
Pseudopedobacter	0	0.000439	0.000516	0.000476	0.00162	0.000125	0	0	0
Filimonas	0	0.000404	0.000485	0	0.00151	3.1e-05	3.7e-05	0	0
Niastella	0	0.000228	0.000235	3e-05	0.001814	0.00194	4.9e-05	0	0
Pseudoflavitalea	0	0.000123	0	0	0	0	0	0	0
Saprospira	0	0.000597	0	0	0.000515	0.000156	0	5.1e-05	0
Haliscomenobacter	0	0.000334	0.000375	0.000253	0.00097	0.000172	0	0	0
Chloroherpeton	0	7e-05	0	0.000164	0.00065	4.7e-05	0	0	0
Melioribacter	0	0.000123	0.000125	0	0.000498	3.1e-05	0	0	0
Gemmatirosa	0	0.000228	0.000328	8.9e-05	0.001417	6.3e-05	0	0	0
Orrella	0	0.001072	0.000344	0.000104	0	7.8e-05	0	0	0
Advenella	0	0.000545	3.1e-05	3e-05	0.001012	3.1e-05	3.7e-05	0	0
Taylorella	0	0.000439	0.000547	0.000149	0.002008	0.001658	1.2e-05	0	0
Oligella	0	0.000158	0.000125	3e-05	0	1.6e-05	0	0	0
Basilea	0	1.8e-05	0.000344	1.5e-05	0.00027	0	0	0	0
Melaminivora	0	0.000439	0.000688	3e-05	0	3.1e-05	0	0	0
Ottowia	0	0.000404	0.000297	0.000119	0.00038	6.3e-05	0	0	0
Alicycliphilus	0	0.000176	0.000297	0.000164	0.001603	0.000125	0	4.3e-05	0
Simplicispira	0	3.5e-05	0	0	0	1.6e-05	1.2e-05	0	0
Rhizobacter	0	0.000246	0.000219	3e-05	0	0.000141	0	0	0
Leptothrix	0	5.3e-05	0.00025	0	0.000827	0.000156	0	0	0
Aquabacterium	0	5.3e-05	0.000219	0	0	1.6e-05	1.2e-05	0	0
Paucibacter	0	5.3e-05	0.000235	7.4e-05	0.000557	1.6e-05	0	0	0
Sutterella	0	0.000562	0	0	0.000127	0.107154	0.045388	0.000214	0.080941
Kingella	0	0.000158	0	0	0.000304	0.000219	0.000196	0	0
Crenobacter	0	8.8e-05	0	0	0	1.6e-05	0	0	0
Snodgrassella	0	3.5e-05	0.000125	0	0.000405	4.7e-05	1.2e-05	0	0
Microvirgula	0	0.000246	0	0	0	1.6e-05	1.2e-05	0	0
Jeongeupia	0	0.000211	0.000344	0	0.000717	0	0	0	0
Aquitalea	0	7e-05	0	0	0	1.6e-05	0	0	0
Laribacter	0	3.5e-05	0.00036	1.5e-05	0.000574	9.4e-05	0	9e-06	0
Methylophilus	0	0.000281	0	0	0.000371	0.000329	0	0	0
Candidatus Methylopumilus	0	0.000193	7.8e-05	0	0.000599	3.1e-05	0	0	0
Methylotenera	0	0.000176	0.000188	1.5e-05	0.000768	3.1e-05	0	9e-06	0
Gallionella	0	7e-05	4.7e-05	1.5e-05	0.000304	0.000626	0	0	0
Sulfuricella	0	5.3e-05	1.6e-05	0	0.000337	6.3e-05	0	0	0
Methyloversatilis	0	0.000141	4.7e-05	3e-05	0.000523	7.8e-05	6.1e-05	0	0
Thiobacillus	0	1.8e-05	0.000438	1.5e-05	0.00038	0.000141	0	0.000103	0
Azospira	0	0.000228	0.000172	7.4e-05	0.000641	3.1e-05	1.2e-05	9e-06	0
Aromatoleum	0	8.8e-05	0.000281	0	0.000641	0	0	5.1e-05	0
Candidatus Kinetoplastibacterium	0	0.000597	0.000704	0.000268	0.002025	0	0	0	0
Candidatus Profftella	0	5.3e-05	9.4e-05	0	0.000346	0	0	0	0
Candidatus Hamiltonella	0	0.000299	1.6e-05	0	0.000219	0	0	0	0
Candidatus Doolittlea	0	8.8e-05	1.6e-05	0	8.4e-05	0	0	0	0
Candidatus Mikella	0	7e-05	0.000156	0	0.000169	0	0	0	0
Candidatus Tachikawaea	0	5.3e-05	4.7e-05	0	0.000388	0	0	0	0
Candidatus Purcelliella	0	3.5e-05	4.7e-05	0	0	0	0	0	0
Candidatus Hoaglandella	0	1.8e-05	1.6e-05	1.5e-05	2.5e-05	1.6e-05	0	0	0
Limnobaculum	0	0.000211	0.000235	1.5e-05	0	0	0	0	0
Candidatus Ishikawaella	0	0.000123	1.6e-05	0	0.000329	4.7e-05	0	0	0
Shigella	0	7e-05	3.1e-05	0	0.003467	0.000391	0.004642	0	0
Candidatus Fukatsuia	0	0.000141	0	0	0	0	0	0	0
Chania	0	7e-05	0	0	0.000523	0	0	0	0
Wigglesworthia	0	0.000334	0.00025	3e-05	0.000726	6.3e-05	0	0	0
Lonsdalea	0	0.000228	0	0	0	0.000141	0.000122	0	0
Photorhabdus	0	0.000316	0.000735	5.9e-05	0.00275	0.00025	0.000282	0	0
Phytobacter	0	0.000141	0.000344	0.000134	0	0	0	0	0
Pragia	0	8.8e-05	0.000172	0	0.000742	0	0	0	0
Leminorella	0	3.5e-05	3.1e-05	0	0	3.1e-05	6.1e-05	0	0
Alteromonas	0	0.001142	0.000829	4.5e-05	0.007449	0.001001	0.000245	0	0
Lacimicrobium	0	0.000211	6.3e-05	0	0.000456	0	0	0	0
Salinimonas	0	0.000123	0	0	0	1.6e-05	0	0	0
Catenovulum	0	3.5e-05	0.000172	5.9e-05	0	1.6e-05	0	0	0
Colwellia	0	0.001177	5e-04	3e-05	0.001966	0.000422	1.2e-05	0	0
Thalassotalea	0	5.3e-05	0.000125	0	0.000742	0.000156	0	0	0
Ferrimonas	0	0.000105	0.000141	1.5e-05	0.000506	4.7e-05	1.2e-05	0	0
Moritella	0	3.5e-05	6.3e-05	5.9e-05	7e-04	7.8e-05	1.2e-05	0	0
Enterovibrio	0	0.000141	0	0	0.000127	6.3e-05	1.2e-05	0	0
Paraphotobacterium	0	0.000123	0.000109	0	0	0	0	0	0
Xylella	0	0.000351	0.000313	0.000104	0.001232	1.6e-05	0.000551	8.6e-05	0
Dyella	0	0.000141	0.000203	1.5e-05	0.001746	0.000767	2.4e-05	1.7e-05	0
Luteibacter	0	0.000141	0.000328	8.9e-05	0	0.000156	0	0	0
Dokdonella	0	8.8e-05	0.000203	0	0.000599	7.8e-05	0	0	0
Ahniella	0	5.3e-05	0	0	0	0	0	0	0
Basfia	0	0.000105	0	1.5e-05	0.000456	0	0	0	0
Gallibacterium	0	8.8e-05	0.000235	1.5e-05	0.000818	0.00025	1.2e-05	0	0
Bibersteinia	0	7e-05	9.4e-05	3e-05	0.001814	1.6e-05	1.2e-05	0	0
Glaesserella	0	7e-05	4.7e-05	3e-05	0.00383	0	0	0	0
Candidatus Carsonella	0	8.8e-05	1.6e-05	0	0.000472	9.4e-05	0	0	0
Zymobacter	0	1.8e-05	0	0	0	0	0	0	0
Salinicola	0	1.8e-05	0	0	0	4.7e-05	0	0	0
Marinomonas	0	0.000545	0.000532	0	0.001932	0.000219	0.000135	0	0
Oleispira	0	7e-05	1.6e-05	0	0.000633	0	0	0	0
Marinobacterium	0	5.3e-05	0.000235	5.9e-05	0.000354	0.000688	0	0	0
Ketobacter	0	7e-05	0.000266	5.9e-05	0	0	0	0	0
Reinekea	0	0.000228	0.000188	0	0	3.1e-05	0	0	0
Saccharospirillum	0	1.8e-05	3.1e-05	0	0	0.000501	0	0	0
Kangiella	0	0.000123	9.4e-05	0.000149	0.000844	3.1e-05	0	0	0
Hahella	0	5.3e-05	0.000125	1.5e-05	0.000633	7.8e-05	0	0	0
Endozoicomonas	0	1.8e-05	0	0	0.000489	0.000673	1.2e-05	0	0
Spiribacter	0	0.000281	0.000281	0	0.000574	0.000125	0	0	0
Alkalilimnicola	0	0.000123	0.000172	8.9e-05	0.000489	1.6e-05	0	0	0
Acidihalobacter	0	8.8e-05	1.6e-05	0	0.000835	0.000563	0	0	0
Ectothiorhodospira	0	3.5e-05	0.000141	0	0.000759	0.000125	0	0	0
Halorhodospira	0	1.8e-05	0.000219	1.5e-05	0.001071	3.1e-05	0	0	0
Thiocystis	0	0.000176	4.7e-05	0	0.00038	0.000125	0	0	0
Thioflavicoccus	0	5.3e-05	0.00025	4.5e-05	0.000565	0.000156	0	2.6e-05	0
Marichromatium	0	3.5e-05	0.000156	1.5e-05	0.000548	4.7e-05	0	9e-06	0
Thiodictyon	0	1.8e-05	0.000219	8.9e-05	0	0	0	1.7e-05	0
Candidatus Nitrosoglobus	0	1.8e-05	4.7e-05	3e-05	0	0.00011	0	0	0
Wenzhouxiangella	0	1.8e-05	9.4e-05	0	0.000481	0	0	0	0
Allofrancisella	0	8.8e-05	0.000281	1.5e-05	0.000709	1.6e-05	0	0	0
Hydrogenovibrio	0	0.000351	1.6e-05	0	0.000304	1.6e-05	0	0	0
Piscirickettsia	0	1.8e-05	1.6e-05	3e-05	0.001535	0	7.3e-05	0	0
Beggiatoa	0	8.8e-05	0.000391	4.5e-05	0	0.000141	0	0	0
Thioploca	0	3.5e-05	0	0	0.000548	3.1e-05	0	0	0
Candidatus Thioglobus	0	0.000668	0.000485	7.4e-05	0.001122	1.6e-05	0	0	0
Candidatus Ruthia	0	0.000176	1.6e-05	0	0.000304	0	0	0	0
Gallaecimonas	0	0.000228	1.6e-05	0	0	1.6e-05	1.2e-05	0	0
Thiolapillus	0	0.000123	3.1e-05	0	0.000354	4.7e-05	0	0	0
Thiohalobacter	0	0.000105	4.7e-05	0	0	0	0	0	0
Fluoribacter	0	0.000281	0	0	8e-06	1.6e-05	0	0	0
Coxiella	0	8.8e-05	0.000109	0.000119	0.001384	0	0	0	0
Zhongshania	0	0.000246	0	1.5e-05	0.000262	0	0	0	0
Oceanicoccus	0	0.000158	0.000141	0	0	0.000407	0	0	0
Spongiibacter	0	5.3e-05	0	0	0.000278	0.000188	0	0	0
Teredinibacter	0	7e-05	0	1.5e-05	0.000607	3.1e-05	1.2e-05	0	0
Methylocaldum	0	0.000474	0	0	0	0.000329	1.2e-05	0	0
Methylococcus	0	0.000246	6.3e-05	5.9e-05	0.000464	0	0.000122	0	0
Methylovulum	0	8.8e-05	0.000109	0	0	1.6e-05	0	0	0
Oceanisphaera	0	7e-05	0.000125	0	0	1.6e-05	0	0	0
Oceanimonas	0	1.8e-05	0.00025	3e-05	0.00054	1.6e-05	0	0	0
Frischella	0	0.000105	1.6e-05	1.5e-05	0.000979	0	0	0	0
Sulfuricaulis	0	0.000123	3.1e-05	0	0.000371	0.000595	0	0	0
Acidiferrobacter	0	1.8e-05	0.000203	0	0	1.6e-05	0	0	0
Solimonas	0	5.3e-05	0	0	0	9.4e-05	1.2e-05	0	0
Salinisphaera	0	1.8e-05	0	1.5e-05	0	0.00011	0	0	0
Neorhizobium	0	0.000176	0.000375	1.5e-05	0.001114	0	0	0	0
Sinorhizobium	0	0.000387	0.00061	8.9e-05	0.003813	0.000469	1.2e-05	0	0
Liberibacter	0	0.000193	6.3e-05	1.5e-05	0.00189	1.6e-05	0	0	0
Shinella	0	5.3e-05	4.7e-05	0	0.000692	3.1e-05	0	0	0
Nitrobacter	0	0.000457	9.4e-05	0	0.000785	7.8e-05	0	0	0
Afipia	0	0.000105	0	0	0.00043	0.000141	0	0	0
Oligotropha	0	3.5e-05	0.000109	0	0.001046	0	0	0	0
Methylorubrum	0	0.000492	0.000485	1.5e-05	0.003079	0	0	0	0
Microvirga	0	8.8e-05	0.000344	0	0.000607	0.000266	1.2e-05	0	0
Aminobacter	0	0.00051	0.000328	4.5e-05	0.000456	6.3e-05	0	0	0
Hoeflea	0	0.000246	1.6e-05	0	0.000295	0.000344	1.2e-05	0	0
Chelativorans	0	7e-05	9.4e-05	0	0.00054	0	0	0	0
Phyllobacterium	0	3.5e-05	3.1e-05	5.9e-05	8e-06	0.000548	0.000257	0	0.000781
Rhodomicrobium	0	0.000264	0.000125	0	0.000346	1.6e-05	0	0	0
Filomicrobium	0	0.000105	0	0	0.000228	0.000219	0	0	0
Pelagibacterium	0	1.8e-05	1.6e-05	0	0.00016	7.8e-05	0	9e-06	0
Parvibaculum	0	0.000228	6.3e-05	8.9e-05	0.00329	0	0	9e-06	0
Anderseniella	0	0.000193	4.7e-05	0	0	0	0	0	0
Candidatus Phaeomarinobacter	0	0.000158	0	0	0.000312	3.1e-05	0	0	0
Methylocystis	0	0.000158	0	1.5e-05	0.000219	7.8e-05	0	0	0
Methylosinus	0	8.8e-05	9.4e-05	0	0	0.000454	0	0	0
Pseudorhodoplanes	0	0.000105	3.1e-05	0	0	1.6e-05	0	0	0
Hartmannibacter	0	7e-05	9.4e-05	0	0	0	0	0	0
Methyloceanibacter	0	1.8e-05	9.4e-05	3e-05	0.000253	0.000532	0	0	0
Beijerinckia	0	8.8e-05	0	1.5e-05	0.000202	3.1e-05	0	0	0
Methylocella	0	8.8e-05	1.6e-05	0	0.00054	0	0	0	0
Breoghania	0	0.000123	0	0	0	0	0	0	0
Labrenzia	0	0.000615	0.000172	1.5e-05	0.000304	9.4e-05	0	0	0
Sulfitobacter	0	0.000545	0.000172	8.9e-05	2.5e-05	0.000454	0	0	0
Phaeobacter	0	0.000492	0.000172	4.5e-05	0.001029	9.4e-05	0	0	0
Yangia	0	0.000316	0.000156	3e-05	0.000582	3.1e-05	0	0	0
Roseovarius	0	0.000193	3.1e-05	0	0	0.000469	0	0	0
Sagittula	0	0.000123	0.000235	5.9e-05	0	0	0	0	0
Stappia	0	0.000105	0	0	0.000337	0.000141	0	0	0
Rhodobaca	0	0.000105	0.000109	3e-05	0	0	0	0	0
Thioclava	0	0.000105	0.000203	0	0	3.1e-05	0	0	0
Pannonibacter	0	7e-05	0.000406	0	0.00065	0	0	9e-06	0
Epibacterium	0	5.3e-05	7.8e-05	0	0.000489	0	0	0	0
Yoonia	0	3.5e-05	4.7e-05	1.5e-05	0	0	0	0	0
Roseobacter	0	3.5e-05	1.6e-05	0	0.00043	0.000203	1.2e-05	0	0
Defluviimonas	0	3.5e-05	0	0	0.000574	4.7e-05	0	0	0
Salipiger	0	3.5e-05	0.000266	0	0	1.6e-05	0	0	0
Brevirhabdus	0	1.8e-05	0	0	0	0	0	0	0
Thalassococcus	0	1.8e-05	0.000109	0	0	0	0	0	0
Octadecabacter	0	1.8e-05	0.000109	0	0.000515	0	0	0	0
Gemmobacter	0	1.8e-05	0	0	0	3.1e-05	0	0	0
Hirschia	0	0.000105	6.3e-05	1.5e-05	0.000498	0	0	0	0
Hyphomonas	0	1.8e-05	6.3e-05	1.5e-05	0.000498	0.000454	0	0	0
Niveispirillum	0	0.00065	0.000313	0.000164	0	1.6e-05	0	0	0
Thalassospira	0	0.000387	1.6e-05	0	0.000498	0.00011	0	0	0
Nitrospirillum	0	0.000193	0.00025	5.9e-05	0	1.6e-05	0	0	0
Magnetospira	0	0.000158	7.8e-05	0	0.000312	7.8e-05	0	0	0
Candidatus Endolissoclinum	0	7e-05	3.1e-05	4.5e-05	0.000337	0	0	0	0
Pararhodospirillum	0	3.5e-05	6.3e-05	8.9e-05	0.000321	0.000391	0	0	0
Haematospirillum	0	3.5e-05	0	0	0.000169	0	0	0	0
Granulibacter	0	0.000334	0.000141	0.000446	0.00124	1.6e-05	0	0	0
Kozakia	0	3.5e-05	0.000125	0	0.000557	0	0	0	0
Zymomonas	0	0.000264	0.000156	1.5e-05	0.001468	7.8e-05	0	0	0
Citromicrobium	0	8.8e-05	0	0	0.000346	4.7e-05	0	0	0
Porphyrobacter	0	0.000211	0.000235	0	0.000557	4.7e-05	7.3e-05	0	0
Candidatus Phycorickettsia	0	0.000123	6.3e-05	0	0	0	0	0	0
Candidatus Fokinia	0	3.5e-05	0	0	0	0	0	0	0
Candidatus Fonsibacter	0	0.000193	0.000219	0	0	0	0	0	0
Phenylobacterium	0	0.000158	0.000203	0	0.000557	0.000172	0	9e-06	0
Micavibrio	0	0.000281	0.00075	1.5e-05	0.000574	0	0	0	0
Candidatus Puniceispirillum	0	7e-05	1.6e-05	0	0.000143	1.6e-05	0	0	0
Phreatobacter	0	3.5e-05	0.000266	0	0	0	0	0	0
Magnetococcus	0	0.000211	0.000281	0	0.000371	3.1e-05	1.2e-05	0	0
Malacobacter	0	0.001406	0	0	0	0	0	0	0
Pseudoarcobacter	0	0.001248	0	0	0	0	0	0	0
Aliiarcobacter	0	0.000756	0	0	8e-06	0	0	0	0
Haloarcobacter	0	0.000316	0	0	0	0	0	0	0
Sulfurimonas	0	0.000299	0.000266	4.5e-05	0.001164	0.000282	0	7.7e-05	0
Sulfuricurvum	0	5.3e-05	0	0	0.000498	7.8e-05	0	0	0
Chondromyces	0	0.000457	0.000297	0	0.000666	0.000391	0	9e-06	0
Lawsonia	0	0.000299	1.6e-05	7.4e-05	0.00086	0	0	0	0
Desulfobacula	0	0.000193	0.000563	0.000164	0.001476	1.6e-05	0	0	0
Desulfocapsa	0	0.000264	0.000109	3e-05	0.000405	1.6e-05	0	0	0
Syntrophus	0	5.3e-05	9.4e-05	3e-05	0.00043	7.8e-05	1.2e-05	0	0
Desulfobacca	0	5.3e-05	0	0	0.000278	0.000313	0	0	0
Candidatus Desulfofervidus	0	0.000158	0	0	0.000717	7.8e-05	0	0	0
Desulfurella	0	1.8e-05	0	0	7e-04	0.000141	0	0	0
Bradymonas	0	1.8e-05	7.8e-05	0	0	0	0	0	0
Bacteriovorax	0	0.000492	0.000156	4.5e-05	1.7e-05	0.000626	1.2e-05	9e-06	0
Acidithiobacillus	0	0.000387	0.000391	0	0.001459	0.000156	1.2e-05	0	0
Mariprofundus	0	7e-05	7.8e-05	3e-05	0	3.1e-05	0	0	0
Hydrogenophilus	0	3.5e-05	0	0	0	0	0	0	0
Sediminispirochaeta	0	0.000527	4.7e-05	8.9e-05	0.001071	0.000125	0	0	0
Salinispira	0	0.000123	6.3e-05	0.000208	0.000591	0	0	0	0
Borreliella	0	0.000299	0.000188	0.000134	0.004935	0.000172	0	0	0
Leptospira	0	0.00065	0.000172	0.000253	0.006091	0.002847	0.00011	0	0
Verrucomicrobium	0	0.000439	0	0	0.000658	0	1.2e-05	0	0
Ereboglobus	0	8.8e-05	0	0	0	0	0	0	0
Candidatus Xiphinematobacter	0	3.5e-05	0	0	2.5e-05	0	0	0	0
Rhodopirellula	0	0.000246	4.7e-05	0	0.000304	0.000688	1.2e-05	0	0
Fuerstia	0	5.3e-05	0	0	0	0	0	0	0
Isosphaera	0	7e-05	0	7.4e-05	0.000582	3.1e-05	0	0.000129	0
Candidatus Kuenenia	0	7e-05	3.1e-05	5.9e-05	0.000464	6.3e-05	1.2e-05	0	0
Phycisphaera	0	8.8e-05	0.000328	0.000134	0.000607	0.000125	0	2.6e-05	0
Chlamydia	0	0.000457	0.000172	3e-05	0.002624	0.042743	0.041653	0	0
Parachlamydia	0	3.5e-05	0.000141	4.5e-05	0.000329	3.1e-05	0	0	0
Waddlia	0	7e-05	3.1e-05	0	0.000354	0	0	0	0
Kiritimatiella	0	8.8e-05	0.000266	0.000208	0	0	0	0	0
Thermotoga	0	0.000387	0.000406	0.000149	0.003543	0.000767	0.000171	0	0
Pseudothermotoga	0	0.000176	0.000125	0	0.001966	0.000172	0	0	0
Kosmotoga	0	0.000404	0.000188	5.9e-05	0.000827	1.6e-05	1.2e-05	0	0
Petrotoga	0	5.3e-05	3.1e-05	1.5e-05	0.000936	0.00011	1.2e-05	0	0
Granulicella	0	0.00058	0.000547	3e-05	0.001038	0.000156	0	0	0
Candidatus Koribacter	0	7e-05	1.6e-05	0	0.000515	0	0	0	0
Luteitalea	0	1.8e-05	0.000188	0.000164	0	0	0	0	0
Thermocrinis	0	0.000211	3.1e-05	0	0.000202	4.7e-05	0	0	0
Aquifex	0	7e-05	0.000235	3e-05	0.000447	0	0	0	0
Sulfurihydrogenibium	0	0.000211	0.00025	0.000134	0.001535	0.000313	0	1.7e-05	0
Thermovibrio	0	3.5e-05	6.3e-05	1.5e-05	0.000228	1.6e-05	0	0	0
Caldimicrobium	0	0.000633	7.8e-05	0	0.000397	0	0	0	0
Thermodesulfatator	0	1.8e-05	0.000406	0	0.000565	0.00011	0	0	0
Thermovirga	0	7e-05	6.3e-05	0	0.000405	0	0	0	0
Acetomicrobium	0	5.3e-05	0.000328	3e-05	0.000405	3.1e-05	0	0	0
Thermanaerovibrio	0	5.3e-05	3.1e-05	1.5e-05	0.000177	3.1e-05	0	0	0
Denitrovibrio	0	0.000141	3.1e-05	0.000149	0.00086	0	0	0	0
Flexistipes	0	5.3e-05	0.000109	1.5e-05	0.000472	0	0	0	0
Nitrospira	0	0.000316	0.000188	7.4e-05	0.00097	0.000907	0	1.7e-05	0
Caldisericum	0	0.000369	6.3e-05	0	0.00054	6.3e-05	0	0	0
Dictyoglomus	0	0.000158	0.000438	0.000253	0.002067	0.000329	0	0	0
Methanohalophilus	0	0.000474	3.1e-05	0	0.000397	3.1e-05	0	0	0
Methanomethylovorans	0	0.000105	0.000313	1.5e-05	0.000447	1.6e-05	0	0	0
Methanosalsum	0	3.5e-05	1.6e-05	0.000178	0.000346	0.000172	0	0	0
Methanoplanus	0	0.000176	0	0	1.7e-05	0	0	0	0
Methanolacinia	0	8.8e-05	4.7e-05	0	0.000236	0.000125	0	0	0
Methanosphaerula	0	0.000246	0	0	0.00011	0	0	0	0
Methanoregula	0	1.8e-05	1.6e-05	5.9e-05	0.000295	1.6e-05	0	0	0
Methanolinea	0	1.8e-05	0	0	0	0.00011	0	0	0
Methanospirillum	0	0.000123	0.000297	0	0.000531	3.1e-05	0	0	0
Methanocorpusculum	0	1.8e-05	1.6e-05	1.5e-05	0.00011	0	0	0	0
Methanocella	0	0.000176	0	0	0.000692	1.6e-05	1.2e-05	1.7e-05	0
Halobiforma	0	0.000703	1.6e-05	0	0	4.7e-05	0	0	0
Natronococcus	0	0.000141	0	0	0.000295	0.000141	0	0	0
Natronolimnobius	0	0.000105	0	0	0	0	0	0	0
Haloterrigena	0	1.8e-05	0.000125	0	0.000295	0	0	0	0
Natronomonas	0	0.000141	1.6e-05	0	0.000236	4.7e-05	0	0	0
Halorhabdus	0	3.5e-05	4.7e-05	1.5e-05	0.000177	0	0	0	0
Haloarcula	0	1.8e-05	1.6e-05	1.5e-05	0.000388	4.7e-05	0	0	0
Halomicrobium	0	1.8e-05	1.6e-05	0	0.000118	3.1e-05	0	0	0
Halorientalis	0	1.8e-05	0	1.5e-05	0	6.3e-05	0	0	0
Halobacterium	0	0.000211	4.7e-05	0	0.000633	0.000297	0	0	0
Halohasta	0	8.8e-05	0	0	0	0	0	0	0
Halopenitus	0	7e-05	0	0	0.000127	7.8e-05	0	0	0
Salinigranum	0	5.3e-05	1.6e-05	0	0	0	0	0	0
Haloferax	0	0.000176	3.1e-05	1.5e-05	0.001181	0.000188	0	0	0
Haloquadratum	0	1.8e-05	0	0	0.000278	9.4e-05	0	0	0
Methanotorris	0	0.000316	7.8e-05	1.5e-05	0.000253	0	0	9e-06	0
Methanothermococcus	0	0.000545	0	5.9e-05	0.000574	4.7e-05	0	0	0
Methanothermobacter	0	0.000176	0	3e-05	0.000329	0	0	0	0
Methanothermus	0	1.8e-05	6.3e-05	4.5e-05	0.000489	0	0	0	0
Palaeococcus	0	3.5e-05	0	0	0.000101	4.7e-05	0	0	0
Methanomassiliicoccus	0	0.000264	4.7e-05	0	0.000321	1.6e-05	3.7e-05	0	0
Candidatus Methanoplasma	0	3.5e-05	0	0	5.1e-05	0	0	0	0
Aciduliprofundum	0	0.000299	0	3e-05	0.000177	0	0	0	0
Ferroglobus	0	3.5e-05	0	0	6.7e-05	0	0	0	0
Geoglobus	0	1.8e-05	0	0	0.000177	0	2.4e-05	0	0
Sulfurisphaera	0	0.000351	0	0	0.000515	0	0	0	0
Metallosphaera	0	3.5e-05	0	0	0.000186	3.1e-05	0	0	0
Vulcanisaeta	0	0.000351	0	0	0.000202	0	0	0	0
Thermoproteus	0	0.000176	0	0	0.000101	1.6e-05	0	0	0
Pyrobaculum	0	3.5e-05	0	0	0.00065	7.8e-05	0	0	0
Caldivirga	0	3.5e-05	0	0	0.00016	3.1e-05	0	0	0
Caldisphaera	0	0.000369	0	1.5e-05	0.000405	0.000266	0	0	0
Acidilobus	0	1.8e-05	0	0	9.3e-05	1.6e-05	0	0	0
Pyrolobus	0	7e-05	0	0	8e-06	0	0	0	0
