Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Belliella	0	0.000331	0.000213	4.4e-05	0.001554	1.6e-05	0.000165	0	0
Algoriphagus	0	0.000296	1.5e-05	0	0.001621	0.00374	0.000118	4.1e-05	0
Chryseolinea	0	0.000836	0	0	0	0	1.2e-05	0	0
Bernardetia	0	0.000522	0.000213	0.000133	0.001806	0	0	0	0
Candidatus Cardinium	0	0.000122	3e-05	1.5e-05	0.00021	0	0	0	0
Pseudopedobacter	0	5.2e-05	0.000198	0.000281	0.002411	0	0	0	0
Pseudoflavitalea	0	0.000575	0	0	0	0	0	0	0
Flavisolibacter	0	8.7e-05	3e-05	5.9e-05	0.001159	0.000189	8.3e-05	0	0
Filimonas	0	8.7e-05	0.000274	7.4e-05	0.001277	0.000424	0.000142	0	0
Niastella	0	7e-05	0.000518	0.00037	0.001899	0.00121	0.000272	0	0
Saprospira	0	0.00148	1.5e-05	1.5e-05	0.000899	0.000173	0	0	0
Haliscomenobacter	0	0.000522	0.000152	0.000902	0.001638	9.4e-05	0	0	0
Rhodothermus	0	0.000174	0.000609	0.000207	0.002067	0.001838	1.2e-05	7.1e-05	0
Salinibacter	0	5.2e-05	0.00137	0.00031	0.001495	0	0	0	0
Chloroherpeton	0	3.5e-05	0	4.4e-05	0.000546	0.00055	0	0	0
Melioribacter	0	0.000122	0.000396	1.5e-05	0.000647	0	0	0	0
Gemmatirosa	0	5.2e-05	0.000396	5.9e-05	0.001428	0	0	0	0
Spirochaeta	0	0.00047	0.000168	1.5e-05	0.001815	0.00011	7.1e-05	1e-05	0
Sediminispirochaeta	0	8.7e-05	3e-05	0.000133	0.000638	1.6e-05	0	0	0
Borrelia	0	0.001062	1.5e-05	0.000192	0.006032	1.6e-05	1.2e-05	3.1e-05	0
Borreliella	0	0.000261	0.000548	7.4e-05	0.00331	7.9e-05	0	0	0
Turneriella	0	0.000226	0	7.4e-05	0.000613	0	0	0	0
Rhodopirellula	0	0.000505	0	4.4e-05	0.000311	0.00022	0.000142	0	0
Planctomyces	0	4e-04	0.000442	0.000103	0.001773	1.6e-05	0	0	0
Fuerstia	0	0.000244	6.1e-05	0	0	4.7e-05	0	0	0
Rubinisphaera	0	0.000192	1.5e-05	0.000355	0.00042	0	0	0	0
Thermogutta	0	3.5e-05	1.5e-05	0	0	0	0	0	0
Isosphaera	0	0.000226	0	0	0.000605	3.1e-05	0	1e-05	0
Paludisphaera	0	5.2e-05	0.000411	1.5e-05	0	0	0	0	0
Candidatus Kuenenia	0	0.000174	0.000274	5.9e-05	0.000294	1.6e-05	0	0	0
Ereboglobus	0	7e-05	0	0	0	0	0	0	0
Candidatus Xiphinematobacter	0	8.7e-05	0	0	0.000118	0	0	0	0
Parachlamydia	0	0.000174	0.000228	3e-05	0.000311	0	1.2e-05	0	0
Terriglobus	0	0.001254	0	1.5e-05	0.001663	9.4e-05	0.000118	0	0
Candidatus Koribacter	0	0.000279	7.6e-05	0	0.000605	0	0	0	0
Granulicella	0	0.000122	0.000533	0.000118	0.001151	0	1.2e-05	1e-05	0
Luteitalea	0	0.000279	0.001218	0.000488	0	0	0	0	0
Candidatus Solibacter	0	0.000104	0.00032	1.5e-05	0.001109	0	0	0	0
Pseudothermotoga	0	0.000488	0.000198	1.5e-05	0.002008	0.000283	0	0	0
Thermotoga	0	0.000104	0.000244	0.000207	0.003705	0.001713	0.000213	0	0
Petrotoga	0	0.000383	9.1e-05	3e-05	0.000655	0	0.000189	0	0
Kosmotoga	0	7e-05	4.6e-05	1.5e-05	0.000672	0.000126	3.5e-05	0	0
Sulfurihydrogenibium	0	0.000226	3e-05	0	0.001537	1.6e-05	0	1e-05	0
Persephonella	0	0.000192	0.000137	0	0.000622	0.000707	1.2e-05	1e-05	0
Aquifex	0	5.2e-05	0.000183	0.000207	0.000638	0	0	0	0
Thermovibrio	0	3.5e-05	0.000137	0.000133	0.00016	0.000126	0	0	0
Caldimicrobium	0	0.000557	1.5e-05	0	0.000244	0	0	0	0
Thermodesulfatator	0	0.000157	0	1.5e-05	0.000252	7.9e-05	0	0	0
Nitrospira	0	0.000331	0.000883	1.5e-05	0.001311	0.000361	0	0	0
Leptospirillum	0	1.7e-05	0	4.4e-05	0.00058	0.00011	2.4e-05	0	0
Flexistipes	0	0.000174	0	0	0.000664	1.6e-05	0	0	0
Deferribacter	0	0.000139	1.5e-05	1.5e-05	0.000773	0	0	0	0
Thermovirga	0	8.7e-05	0	1.5e-05	0.000252	0	0	0	0
Thermanaerovibrio	0	7e-05	0	0	0.000202	3.1e-05	0	0	0
Desulfurispirillum	0	0.000226	3e-05	4.4e-05	0.000521	1.6e-05	0	0	0
Endomicrobium	0	3.5e-05	0.000365	4.4e-05	0.000706	0	0	0	0
Caldithrix	0	1.7e-05	0.000107	0.000163	0	7.9e-05	0	0	0
Methanosarcina	0	0.001149	0.000777	0.000665	0.011694	0.001854	3.5e-05	0	0
Methanohalophilus	0	0.000435	4.6e-05	0.000103	0.000353	0.00033	0	0	0
Methanosalsum	0	0.000157	0.000381	3e-05	0.000521	3.1e-05	0	0	0
Methanococcoides	0	0.000122	0	1.5e-05	0.000563	4.7e-05	0	0	0
Methanohalobium	0	7e-05	6.1e-05	1.5e-05	0.000328	0	0	0	0
Methanolobus	0	3.5e-05	0	0	0.000302	7.9e-05	0	0	0
Methanomethylovorans	0	1.7e-05	0.000168	5.9e-05	0.00042	0	0	0	0
Methanothrix	0	8.7e-05	0.000107	8.9e-05	0.000496	0	0	0	0
Methanolacinia	0	0.000122	0	0	0.000244	6.3e-05	0	1e-05	0
Methanoplanus	0	5.2e-05	0	0	0	0.000126	0	0	0
Methanofollis	0	3.5e-05	0	0	0	0	0	0	0
Methanosphaerula	0	3.5e-05	0	0	0.000168	1.6e-05	0	0	0
Methanospirillum	0	1.7e-05	0	0	0.000403	0	0	0	0
Methanocella	0	3.5e-05	0	3e-05	0.000748	0	0	0	0
Halopenitus	0	0.000209	0	0	0.000336	0	0	0	0
Halohasta	0	0.000174	0	0	0	0	0	0	0
Salinigranum	0	7e-05	0	0	0	0	0	0	0
Halorubrum	0	1.7e-05	0	0	0.000722	0.000157	0	0	0
Haloferax	0	3.5e-05	3e-05	3e-05	0.001361	0.000157	1.2e-05	0	0
Haloquadratum	0	1.7e-05	0	1.5e-05	0.000193	0	0	0	0
Natronococcus	0	0.000157	0	0	0.000185	0.00011	0	0	0
Halobiforma	0	0.000157	0	0	0	7.9e-05	0	0	0
Salinarchaeum	0	0.000139	0	0	0.000302	0	0	0	0
Natronobacterium	0	8.7e-05	0	0	0.000101	3.1e-05	0	0	0
Natrialba	0	3.5e-05	0.000335	0	0.000328	4.7e-05	0	0	0
Halostagnicola	0	3.5e-05	0	1.5e-05	0.000193	1.6e-05	0	0	0
Haloterrigena	0	1.7e-05	1.5e-05	0	0.00047	0	0	0	0
Natronolimnobius	0	1.7e-05	0	0	0	0	0	0	0
Halorhabdus	0	0.000226	7.6e-05	0	0.000227	1.6e-05	0	0	0
Natronomonas	0	3.5e-05	0	0	0.000277	1.6e-05	0	0	0
Halomicrobium	0	1.7e-05	1.5e-05	0	0.000185	3.1e-05	0	0	0
Halobacterium	0	8.7e-05	0	0	0.001285	0.000173	0	0	0
Methanobacterium	0	0.000366	0.000289	0.00034	0.001672	0.0011	2.4e-05	0	0
Methanosphaera	0	0.000366	0	8.9e-05	0.001218	0.000267	0	0	0
Methanotorris	0	4e-04	0.000122	8.9e-05	0.000252	0	0	0	0
Methanothermococcus	0	0.000279	0.00032	5.9e-05	0.00068	0	0	0	0
Palaeococcus	0	3.5e-05	0	0	5.9e-05	0	0	0	0
Thermoplasma	0	7e-05	0	0	0.000202	6.3e-05	0	0	0
Methanomassiliicoccus	0	5.2e-05	0	5.9e-05	0.000269	0	1.2e-05	0	0
Candidatus Methanoplasma	0	1.7e-05	0	0	6.7e-05	0	0	0	0
Aciduliprofundum	0	3.5e-05	0.000107	0	0.000445	1.6e-05	0	0	0
Acidianus	0	5.2e-05	0.000152	0.000222	0.000361	0	0	0	0
Metallosphaera	0	3.5e-05	0	0	0.000193	3.1e-05	0	0	0
Vulcanisaeta	0	7e-05	0	0	0.000193	1.6e-05	0	0	0
Thermoproteus	0	5.2e-05	0	0	0.000176	3.1e-05	0	0	0
Pyrobaculum	0	5.2e-05	0	0	0.000512	4.7e-05	0	0	0
Staphylothermus	0	8.7e-05	0	0	0.000353	9.4e-05	0	0	0
Thermogladius	0	1.7e-05	0	0	2.5e-05	0	0	0	0
Caldisphaera	0	1.7e-05	0	1.5e-05	0.000311	1.6e-05	0	0	0
Acidilobus	0	1.7e-05	0	0	3.4e-05	1.6e-05	0	0	0
Nitrososphaera	0	7e-05	3e-05	0	0.000512	3.1e-05	0	0	0
Candidatus Nitrosocaldus	0	1.7e-05	0	0	2.5e-05	0	0	0	0
Candidatus Nitrosopelagicus	0	5.2e-05	0	0	0.000185	3.1e-05	0	0	0
Candidatus Nitrosotenuis	0	1.7e-05	0	5.9e-05	0.000143	3.1e-05	0	0	0
T5virus	0	0.000157	0	0	8.4e-05	0	0	0	0
Rogue1virus	0	0.000104	0	0	0	0	0	0	0
Kp36virus	0	3.5e-05	0	0	0	0	0	0	0
Phietavirus	0	8.7e-05	0	0	0.000118	0	0	0	0
Kp15virus	0	8.7e-05	0	0	0.000143	0	0	0	0
Js98virus	0	1.7e-05	0	0	3.4e-05	0	0	0	0
Msw3virus	0	0.000104	0	0	8e-06	0	0	0	0
Tg1virus	0	8.7e-05	0	0	0.000101	0	0	0	0
Wphvirus	0	5.2e-05	0	0	5e-05	0	0	0	0
Phikmvvirus	0	0.000122	0	0	1.7e-05	0	0	0	0
Kp32virus	0	0.000122	0	0	0	0	0	0	0
T7virus	0	0.000104	0	0	0.000235	0	0	0	0
Cba120virus	0	0.000139	0	0	0.000176	0	0	0	0
Lymphocryptovirus	0	0.000174	0	0	2.5e-05	0	0	0	0
Rhadinovirus	0	5.2e-05	0	0	0.000143	0	0	0	0
Roseolovirus	0	5.2e-05	0	0	3.4e-05	0	0	0	0
Varicellovirus	0	1.7e-05	0	0	8.4e-05	0	0	0	0
Ranavirus	0	0.000104	0	0	5e-05	0	0	0	0
Iridovirus	0	5.2e-05	0	0	0.000176	0	0	0	0
Pandoravirus	0	0.000104	0	0	0.00021	0	0	0	0
Pipapillomavirus	0	8.7e-05	0	0	0	0	0	0	0
Alphabaculovirus	0	3.5e-05	0	0	0.000386	0	0	0	0
Vitivirus	0	8.7e-05	0	0	8e-06	0	0	0	0
Alphacoronavirus	0	8.7e-05	0	0	3.4e-05	0	0	0	0
Alphainfluenzavirus	0	1.7e-05	0	0	0.000277	0	0	0	0
Acetomicrobium	0	0	7.6e-05	0	0.00026	0	1.2e-05	0	0
Acidisphaera	0	0	3e-05	0	0	1.6e-05	0	0	0
Alkalilimnicola	0	0	9.1e-05	1.5e-05	0.000487	0	0	0	0
Asticcacaulis	0	0	0.00035	0	0.000504	0.000519	0.00013	0	0
Aurantimicrobium	0	0	0.000274	3e-05	0.000252	0	0	0	0
Basilea	0	0	3e-05	0	0.00016	0	0	0	0
Brevefilum	0	0	0.000198	0	0	0	0	0	0
Calditerrivibrio	0	0	4.6e-05	4.4e-05	0.000529	1.6e-05	0	0	0
Candidatus Gullanella	0	0	1.5e-05	0	0.000168	0	0	0	0
Candidatus Nitrosomarinus	0	0	0.000152	0	0	0	0	0	0
Candidatus Paracaedibacter	0	0	0.000655	0	0.000176	0	0	0	0
Candidatus Purcelliella	0	0	0.000381	0	0	0	0	0	0
Chloracidobacterium	0	0	0.000122	0	0.000302	3.1e-05	0	0	0
Chondrocystis	0	0	0.000289	1.5e-05	0	0	0	0	0
Cnuibacter	0	0	3e-05	0	0	0	0	0	0
Coprothermobacter	0	0	3e-05	0	0.000202	3.1e-05	0	0	0
Croceibacter	0	0	0.000137	1.5e-05	0.000781	4.7e-05	5.9e-05	2e-05	0
Elusimicrobium	0	0	0.000152	5.9e-05	0.000378	1.6e-05	0	0	0
Flagellimonas	0	0	0.000107	8.9e-05	0	0	1.2e-05	0	0
Geitlerinema	0	0	0.000244	1.5e-05	0.000689	0	0	0	0
Haloarcula	0	0	3e-05	0	0.00042	6.3e-05	0	0	0
Halodesulfurarchaeum	0	0	3e-05	0	0	0	0	0	0
Haloplanus	0	0	3e-05	3e-05	0	0	0	0	0
Halorientalis	0	0	1.5e-05	1.5e-05	0	0	0	0	0
Herbivorax	0	0	0.000259	0.000384	0	0	0	0	0
Herminiimonas	0	0	0.000122	1.5e-05	0.000252	0	4.7e-05	0	0
Humibacter	0	0	1.5e-05	0	0	0	0	0	0
Hydromonas	0	0	1.5e-05	0	0	0	0	0	0
Kingella	0	0	3e-05	0	0.000244	0.000236	2.4e-05	1e-05	0
Kytococcus	0	0	1.5e-05	0	0.000672	1.6e-05	0	0	0
Lacimicrobium	0	0	3e-05	0	0.000655	1.6e-05	0	0	0
Lacunisphaera	0	0	0.000107	0	0.001042	0.000267	0	0	0
Limnochorda	0	0	1.5e-05	7.4e-05	0.000596	0.000361	0	0	0
Marinovum	0	0	0.000716	0	0.000874	1.6e-05	0	0	0
Marivivens	0	0	9.1e-05	0	0	0	0	0	0
Methanocorpusculum	0	0	0.000289	0	0.000277	1.6e-05	1.2e-05	0	0
Methanoculleus	0	0	0.000381	0.000148	0.001143	6.3e-05	0	0	0
Methanothermus	0	0	0.000213	4.4e-05	0.000286	0	0	0	0
Microcoleus	0	0	1.5e-05	0	0.000437	0.001131	0	0	0
Mitsuaria	0	0	0.000122	0	0.000823	0	0	0	0
Mycetocola	0	0	3e-05	0	0	0	8.3e-05	0	0
Natrinema	0	0	3e-05	0	0.000647	0.000283	0	0	0
Nitratifractor	0	0	0.000122	4.4e-05	0.00063	7.9e-05	0	6.1e-05	0
Oceanimonas	0	0	4.6e-05	0	0.000773	1.6e-05	2.4e-05	1e-05	0
Parvibaculum	0	0	9.1e-05	5.9e-05	0.000958	0	0	0	0
Parvularcula	0	0	4.6e-05	0	0.000109	0	0	0	0
Paucimonas	0	0	1.5e-05	0	0	0	0	0	0
Phycisphaera	0	0	1.5e-05	3e-05	0.000731	0	0	0.000132	0
Phyllobacterium	0	0	4.6e-05	0	0	0.000251	7.1e-05	0	0.000359
Planktomarina	0	0	4.6e-05	0	0.000286	0	0	0	0
Polymorphum	0	0	3e-05	3e-05	0.000386	0	0	0	0
Roseibacterium	0	0	3e-05	0	0.000521	0	0	0	0
Rouxiella	0	0	0.001127	1.5e-05	0	7.9e-05	2.4e-05	0	0
Salinisphaera	0	0	6.1e-05	0	0	1.6e-05	0	0	0
Synechocystis	0	0	4.6e-05	1.5e-05	0.00058	1.6e-05	0	0	0
Syntrophothermus	0	0	0.000244	0	0.000361	3.1e-05	0	0	0
Thalassococcus	0	0	0.000122	0	0	0	0	0	0
Thalassotalea	0	0	6.1e-05	1.5e-05	0.000319	6.3e-05	0	0	0
Thermobispora	0	0	0.000411	0	0.000874	0	0	0	0
Tistrella	0	0	0.000807	5.9e-05	0.003587	1.6e-05	0	1e-05	0
Weeksella	0	0	0.000579	3e-05	0.000647	0.000141	0	0	0
Woeseia	0	0	0.00035	0	0.000336	0	0	0	0
Yangia	0	0	0.000274	3e-05	0.001075	0	0	0	0
Acidiferrobacter	0	0	0	1.5e-05	0	0	0	0	0
Candidatus Methanomethylophilus	0	0	0	5.9e-05	0.000218	0	0	0	0
Citromicrobium	0	0	0	3e-05	0.000798	0	0	0	0
Desulfurococcus	0	0	0	8.9e-05	0.000151	0	0	0	0
Methanoregula	0	0	0	4.4e-05	0.000294	1.6e-05	0	0	0
Methanothermobacter	0	0	0	7.4e-05	0.00042	0.00011	0	0	0
Pelagibacterium	0	0	0	4.4e-05	0.000487	0.000126	0	0	0
Planctopirus	0	0	0	1.5e-05	0.000454	3.1e-05	0	0	0
Simkania	0	0	0	1.5e-05	0.000193	0	0	0	0
Sulfurisphaera	0	0	0	3e-05	0.000849	0	0	0	0
Ephedra	0	0	0	0	5e-05	0	0	0	0
Amphiops	0	0	0	0	2.5e-05	0	0	0	0
Polypremum	0	0	0	0	0.000101	0	0	0	0
Liopterus	0	0	0	0	8e-06	0	0	0	0
Thanatephorus	0	0	0	0	8e-06	0	0	0	0
Popcornella	0	0	0	0	8e-06	0	0	0	0
Rhopalosiphum	0	0	0	0	4.2e-05	0	0	0	0
Corynocarpus	0	0	0	0	4.2e-05	0	0	0	0
Pongo	0	0	0	0	0.01156	0	0	0	0
Elleanthus	0	0	0	0	1.7e-05	0	0	0	0
Meganola	0	0	0	0	8e-06	0	0	0	0
Fredius	0	0	0	0	8e-06	0	0	0	0
Paedocypris	0	0	0	0	3.4e-05	0	0	0	0
Tetrapisispora	0	0	0	0	0.003848	9.4e-05	0	0	0
Rhimphalea	0	0	0	0	8e-06	0	0	0	0
Centella	0	0	0	0	2.5e-05	0	0	0	0
Diolcogaster	0	0	0	0	8e-06	0	0	0	0
Orobanche	0	0	0	0	7.6e-05	0	0	0	0
Azumapecten	0	0	0	0	6.7e-05	0	0	0	0
Wallemia	0	0	0	0	0.000882	0.000534	0	0	0
Capsaspora	0	0	0	0	0.000781	0	0	0	0
Limulus	0	0	0	0	0.002394	0	0	0	0
Candidatus Hoaglandella	0	0	0	0	3.4e-05	6.3e-05	0	0	0
Veratrum	0	0	0	0	1.7e-05	0	0	0	0
Candidatus Portiera	0	0	0	0	0.000638	0	0	0	0
Lepus	0	0	0	0	0.000101	0	0	0	0
Haliotis	0	0	0	0	4.2e-05	0	0	0	0
Verbena	0	0	0	0	5.9e-05	0	0	0	0
Betapapillomavirus	0	0	0	0	5e-05	0	0	0	0
Cheirolophus	0	0	0	0	8e-06	0	0	0	0
Atocion	0	0	0	0	1.7e-05	0	0	0	0
Tigriopus	0	0	0	0	1.7e-05	0	0	0	0
Dermatophagoides	0	0	0	0	2.5e-05	0	0	0	0
Aequidens	0	0	0	0	8e-06	0	0	0	0
Tetragnatha	0	0	0	0	5e-05	0	0	0	0
Bradypodion	0	0	0	0	3.4e-05	0	0	0	0
Orthotylus	0	0	0	0	8e-06	0	0	0	0
Amphizoa	0	0	0	0	8e-06	0	0	0	0
Eurytoma	0	0	0	0	2.5e-05	0	0	0	0
Acanthosaura	0	0	0	0	8e-06	0	0	0	0
Phyllastrephus	0	0	0	0	8e-06	0	0	0	0
Juncus	0	0	0	0	8e-06	0	0	0	0
Dirofilaria	0	0	0	0	0.000101	0	0	0	0
Pachycara	0	0	0	0	1.7e-05	0	0	0	0
Helminthora	0	0	0	0	5e-05	0	0	0	0
Metaphrynella	0	0	0	0	5e-05	0	0	0	0
Heliophrya	0	0	0	0	8e-06	0	0	0	0
Prototheca	0	0	0	0	3.4e-05	0	0	0	0
Anadenanthera	0	0	0	0	8e-06	0	0	0	0
Allodape	0	0	0	0	8e-06	0	0	0	0
Coniophora	0	0	0	0	0.000622	0	0	0	0
Bomarea	0	0	0	0	8e-06	0	0	0	0
Doa	0	0	0	0	8e-06	0	0	0	0
Ptychodera	0	0	0	0	8e-06	0	0	0	0
Madurella	0	0	0	0	8e-06	3.1e-05	0	0	0
Paratrimastix	0	0	0	0	8e-06	0	0	0	0
Spondias	0	0	0	0	8e-06	0	0	0	0
Datronia	0	0	0	0	3.4e-05	0	0	0	0
Carteria	0	0	0	0	0.00021	4.7e-05	0	0	0
Adalia	0	0	0	0	8e-06	0	0	0	0
Carchesium	0	0	0	0	0.000126	0	0	0	0
Phalaris	0	0	0	0	1.7e-05	0	0	0	0
Malassezia	0	0	0	0	0.000781	4.7e-05	0	0	0
Sedimentibacter	0	0	0	0	1.7e-05	3.1e-05	9.5e-05	0	0
Glomus	0	0	0	0	1.7e-05	0	0	0	0
Leucochrysa	0	0	0	0	8e-06	0	0	0	0
Yatapoxvirus	0	0	0	0	6.7e-05	0	0	0	0
Nageia	0	0	0	0	1.7e-05	0	0	0	0
Megalodontes	0	0	0	0	2.5e-05	0	0	0	0
Ordospora	0	0	0	0	4.2e-05	0	0	0	0
Eueides	0	0	0	0	8e-06	0	0	0	0
Cp220virus	0	0	0	0	0.000176	0	0	0	0
Tytthoscincus	0	0	0	0	8e-06	0	0	0	0
Tilletiaria	0	0	0	0	0.000286	7.9e-05	0	0	0
Meliosma	0	0	0	0	3.4e-05	0	0	0	0
Purcellia	0	0	0	0	8e-06	0	0	0	0
Clanculus	0	0	0	0	8e-06	0	0	0	0
Peprilus	0	0	0	0	4.2e-05	0	0	0	0
Chaetura	0	0	0	0	0.000328	0	0	0	0
Hevea	0	0	0	0	0.000185	0	0	0	0
Oligoneuriella	0	0	0	0	8e-06	0	0	0	0
Ognevia	0	0	0	0	2.5e-05	0	0	0	0
Ixodes	0	0	0	0	0.000722	0	0	0	0
Muscavirus	0	0	0	0	8e-06	0	0	0	0
Strongyloides	0	0	0	0	0.040443	0	0	0	0
Terrisporobacter	0	0	0	0	0.000933	0.001493	0.000567	0.00058	0
Desulfamplus	0	0	0	0	1.7e-05	0	0	0	0
Mordella	0	0	0	0	8e-06	0	0	0	0
Sceloporus	0	0	0	0	2.5e-05	0	0	0	0
Chrysochromulina	0	0	0	0	1.7e-05	3.1e-05	0	0	0
Platanthera	0	0	0	0	8e-06	0	0	0	0
Cavia	0	0	0	0	0.002285	0	0	0	0
Eurypyga	0	0	0	0	0.000479	0	0	0	0
Hemirhamphodon	0	0	0	0	1.7e-05	0	0	0	0
Avipoxvirus	0	0	0	0	0.00016	0	0	0	0
Atractomorpha	0	0	0	0	1.7e-05	0	0	0	0
Picoides	0	0	0	0	0.000454	0	0	0	0
Tupaia	0	0	0	0	0.001966	0	0	0	0
Macrotyphula	0	0	0	0	8e-06	0	0	0	0
Chimastrum	0	0	0	0	8e-06	0	0	0	0
Macadamia	0	0	0	0	8e-06	0	0	0	0
Nelumbo	0	0	0	0	0.002974	0	3.5e-05	0	0
Loligo	0	0	0	0	8e-06	0	0	0	0
Aglaostigma	0	0	0	0	8e-06	0	0	0	0
Cleisostoma	0	0	0	0	3.4e-05	0	0	0	0
Hippophae	0	0	0	0	3.4e-05	0	0	0	0
Culicoides	0	0	0	0	2.5e-05	0	0	0	0
Litsea	0	0	0	0	8e-06	0	0	0	0
Closterium	0	0	0	0	9.2e-05	0	0	0	0
Pseudotaxiphyllum	0	0	0	0	8e-06	0	0	0	0
Leptosomus	0	0	0	0	0.000286	0	0	0	0
Lepidothrix	0	0	0	0	0.002092	0	0	0	0
Octopus	0	0	0	0	0.004478	0	0	0	0
Schuchertinia	0	0	0	0	1.7e-05	0	0	0	0
Cladium	0	0	0	0	1.7e-05	0	0	0	0
Belyta	0	0	0	0	8.4e-05	0	0	0	0
Hyperperacera	0	0	0	0	8e-06	0	0	0	0
Lorma	0	0	0	0	8e-06	0	0	0	0
Corticarina	0	0	0	0	8e-06	0	0	0	0
Hydrophis	0	0	0	0	8e-06	0	0	0	0
Curtovirus	0	0	0	0	1.7e-05	0	0	0	0
Stropharia	0	0	0	0	8e-06	0	0	0	0
Polyplectron	0	0	0	0	1.7e-05	0	0	0	0
Homo	0	0	0	0	0.201089	0	0	0.001729	0
Urodus	0	0	0	0	3.4e-05	0	0	0	0
Cervimunida	0	0	0	0	5e-05	0	0	0	0
Bracteacoccus	0	0	0	0	2.5e-05	0	0	0	0
Oreochromis	0	0	0	0	0.003528	0	0	0	0
Acavomonas	0	0	0	0	1.7e-05	0	0	0	0
Mesostigma	0	0	0	0	2.5e-05	0	0	0	0
Gelidium	0	0	0	0	9.2e-05	0	0	0	0
Hypsiboas	0	0	0	0	8e-06	0	0	0	0
Clematis	0	0	0	0	2.5e-05	0	0	0	0
Taurotragus	0	0	0	0	8e-06	0	0	0	0
Candidatus Peribacter	0	0	0	0	0.000773	0	0	0	0
Lichenomima	0	0	0	0	8e-06	0	0	0	0
Fasciola	0	0	0	0	8e-06	0	0	0	0
Tissierella	0	0	0	0	3.4e-05	0.000173	0.000213	0	0
Enterocytozoon	0	0	0	0	0.000706	1.6e-05	0	0	0
Vischeria	0	0	0	0	8e-06	0	0	0	0
Cyanophora	0	0	0	0	4.2e-05	0	0	0	0
Auricularia	0	0	0	0	0.000697	3.1e-05	0	0	0
Agkistrodon	0	0	0	0	6.7e-05	0	0	0	0
Timema	0	0	0	0	8e-06	0	0	0	0
Osyris	0	0	0	0	1.7e-05	0	0	0	0
Atractocerus	0	0	0	0	1.7e-05	0	0	0	0
Phyllocrania	0	0	0	0	8e-06	0	0	0	0
Copiapoa	0	0	0	0	8e-06	0	0	0	0
Oryza	0	0	0	0	0.045105	0	0.000355	0	0
Mastocarpus	0	0	0	0	5e-05	0	0	0	0
Geigeria	0	0	0	0	8e-06	0	0	0	0
Lycopodium	0	0	0	0	8e-06	0	0	0	0
Agriothera	0	0	0	0	8e-06	0	0	0	0
Lophosceles	0	0	0	0	8e-06	0	0	0	0
Smithornis	0	0	0	0	8e-06	0	0	0	0
Argyrodes	0	0	0	0	8e-06	0	0	0	0
Athetis	0	0	0	0	9.2e-05	0	0	0	0
Megaderma	0	0	0	0	6.7e-05	0	0	0	0
Creobroter	0	0	0	0	8e-06	0	0	0	0
Anchoviella	0	0	0	0	1.7e-05	0	0	0	0
Phytomyza	0	0	0	0	8e-06	0	0	0	0
Desulfonatronospira	0	0	0	0	8e-06	3.1e-05	0	0	0
Micrurus	0	0	0	0	0.000134	0	0	0	0
Bombus	0	0	0	0	0.008552	0	0	0	0
Cephus	0	0	0	0	0.003293	0	0	0	0
Physacanthus	0	0	0	0	8e-06	0	0	0	0
Swertia	0	0	0	0	2.5e-05	0	0	0	0
Locusta	0	0	0	0	0.000101	0	0	0	0
Cycnoches	0	0	0	0	8e-06	0	0	0	0
Aliciella	0	0	0	0	8e-06	0	0	0	0
Acipenser	0	0	0	0	0.00016	0	0	0	0
Lindenbergia	0	0	0	0	8e-06	0	0	0	0
Histoplasma	0	0	0	0	0.000277	0	0	0	0
Gurania	0	0	0	0	8e-06	0	0	0	0
Pseudopiptadenia	0	0	0	0	8e-06	0	0	0	0
Niphargus	0	0	0	0	3.4e-05	0	0	0	0
Bicyclus	0	0	0	0	0.00026	0	0	0	0
Pedetes	0	0	0	0	8e-06	0	0	0	0
Pectinatus	0	0	0	0	8e-06	0	0	0	0
Acanthotomicus	0	0	0	0	5.9e-05	0	0	0	0
Lachancea	0	0	0	0	0.00037	0.000629	0	0	0
Nyctibora	0	0	0	0	1.7e-05	0	0	0	0
Tiaropsis	0	0	0	0	1.7e-05	0	0	0	0
Batrachedra	0	0	0	0	1.7e-05	0	0	0	0
Nyctaginia	0	0	0	0	4.2e-05	0	0	0	0
Asobara	0	0	0	0	8e-06	0	0	0	0
Varroa	0	0	0	0	1.7e-05	0	0	0	0
Sebastiania	0	0	0	0	8e-06	0	0	0	0
Amphimedon	0	0	0	0	0.001159	0	0	0	0
Entada	0	0	0	0	1.7e-05	0	0	0	0
Clostera	0	0	0	0	8e-06	0	0	0	0
Neuropeltis	0	0	0	0	2.5e-05	0	0	0	0
Yarrowia	0	0	0	0	0.003268	6.3e-05	0	0	0
Anochetus	0	0	0	0	1.7e-05	0	0	0	0
Tetraphis	0	0	0	0	1.7e-05	0	0	0	0
Diuraphis	0	0	0	0	0.002386	0	0	0	0
Cynanchum	0	0	0	0	1.7e-05	0	0	0	0
Brenthia	0	0	0	0	2.5e-05	0	0	0	0
Obrium	0	0	0	0	8e-06	0	0	0	0
Pelecanus	0	0	0	0	0.000118	0	0	0	0
Hyposoter	0	0	0	0	8e-06	0	0	0	0
Roldana	0	0	0	0	8e-06	0	0	0	0
Rhabditophanes	0	0	0	0	0.003949	0	0	0	0
Mesitornis	0	0	0	0	0.000412	0	0	0	0
