Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Confluentimicrobium	0	0.000177	0	0	0.00062	0	0	0	0
Jannaschia	0	8.9e-05	2.3e-05	0	0.000517	0.000475	0	0	0
Stappia	0	8.9e-05	0	0	0.000752	0.000322	0	0	0
Roseovarius	0	5.9e-05	0	0	0	0.001471	0	1e-05	0
Brevirhabdus	0	5.9e-05	0	0	0	0	0	0	0
Octadecabacter	0	3e-05	0.001122	0	0.001287	0	0	0	0
Salipiger	0	3e-05	0.001192	0	0	0.000107	0	2e-05	0
Roseobacter	0	3e-05	9.3e-05	0	0.000639	0.000138	3.1e-05	1e-05	0
Hirschia	0	0.000473	0.000514	4.1e-05	0.000291	0	0	0	0
Thalassospira	0	0.000916	2.3e-05	2e-05	0.000733	0.000169	0	0	0
Magnetospira	0	0.000502	0.000397	0	0.00109	0.000506	0	0	0
Niveispirillum	0	0.000177	0.001075	6.1e-05	0	0.000199	0	0	0
Nitrospirillum	0	0.000177	0.001356	0.000307	0	0	0	0	0
Pararhodospirillum	0	0.000177	0.000725	2e-05	0.000987	0.000506	0	0	0
Candidatus Endolissoclinum	0	8.9e-05	7e-05	4.1e-05	0.000761	0	0	0	0
Haematospirillum	0	8.9e-05	0	0	0.000254	0	0	0	0
Kozakia	0	3e-05	2.3e-05	0	0.00062	0	1.6e-05	0	0
Citromicrobium	0	0.000148	0	0	0.001363	0	0	0	0
Porphyrobacter	0	0.001152	0.001683	4.1e-05	0.001861	0.00049	0	0	0
Candidatus Phycorickettsia	0	0.000118	0.000327	0	0	0	0	0	0
Candidatus Fokinia	0	0.002422	0	0	0	0	0	0	0
Ehrlichia	0	0.001211	0.000187	0.000123	0.004332	1.5e-05	0	4.1e-05	0
Neorickettsia	0	8.9e-05	0	0	0.000338	0.000536	0	0	0
Phenylobacterium	0	0.0013	0.000678	0.000163	0.001964	0.000199	0	0	0
Candidatus Fonsibacter	0	0.002835	0.000771	0	0	0	0	0	0
Polymorphum	0	0.000118	0.000958	0.00047	0.002049	0	0	0	0
Phreatobacter	0	0.000118	0.001192	4.1e-05	0	0	0	0	0
Candidatus Puniceispirillum	0	3e-05	2.3e-05	0	0.000282	0	0	0	0
Magnetococcus	0	3e-05	0.00014	0	0.000366	0	0.000125	0	0
Malacobacter	0	0.004224	0	0	0	0	0	0	0
Pseudoarcobacter	0	0.00065	0	0	0	0	0	0	0
Aliiarcobacter	0	0.000591	0	0	6.6e-05	0	0	0	0
Haloarcobacter	0	0.000591	0	0	0	0	0	0	0
Wolinella	0	0.000295	0.000467	2e-05	0.00031	0.00049	0	0	0
Sulfuricurvum	0	0.000266	0.000187	0	0.00063	3.1e-05	0	4.1e-05	0
Nitratifractor	0	0.000207	0.00028	6.1e-05	0.000977	0.000276	0	1e-05	0
Nautilia	0	0.000532	0.000561	0	0.000667	0.000123	0	2e-05	0
Sulfurovum	0	8.9e-05	0.000631	0.000327	0.000968	0.000153	0	0	0
Chondromyces	0	0.002481	0.001987	8.2e-05	0.002537	0.001103	0	1e-05	0
Pajaroellobacter	0	3e-05	0	0	0	0	0	0	0
Sandaracinus	0	0.000443	0.001823	6.1e-05	0.003176	0.000368	0	0	0
Lawsonia	0	0.000236	4.7e-05	0.000123	0.0014	0	0	0	0
Desulfohalobium	0	0.000118	0.001543	0.000327	0.000479	0	0	0	0
Desulfatibacillum	0	0.003072	0.000958	0	0.001005	1.5e-05	0.000109	0	0
Desulfobacula	0	0.000325	0.001613	0.000797	0.000846	6.1e-05	0	0	0
Syntrophus	0	0.000177	2.3e-05	0	0.000517	0.00046	0	0	0
Desulfobacca	0	3e-05	0	2e-05	0.000179	4.6e-05	0	0	0
Desulfurella	0	8.9e-05	0.000748	4.1e-05	0.001203	4.6e-05	0	0	0
Bradymonas	0	0.000177	0.000187	2e-05	0	0	0	0	0
Bacteriovorax	0	0.000473	0.000514	0	3.8e-05	0.00049	0	0	0
Acidithiobacillus	0	0.000768	0.001917	6.1e-05	0.003684	0.000107	0	1e-05	0
Hydrogenophilus	0	0.000414	0	0	0	0	0	0	0
Mariprofundus	0	0.000266	0.000117	2e-05	0	0.000153	0	0	0
Sediminispirochaeta	0	0.000414	7e-05	0.00094	0.000583	3.1e-05	0	0	0
Salinispira	0	0.000207	2.3e-05	6.1e-05	0.000489	3.1e-05	0	0	0
Borreliella	0	0.000945	0.000327	0.000123	0.006531	0.000429	0	0	0
Ereboglobus	0	0.000945	0	0	0	0	0	0	0
Lacunisphaera	0	0.000236	0.001473	0	0.001983	0.000444	0	0	0
Fuerstia	0	0.00065	0	0	0	0	0	0	0
Planctopirus	0	0.000207	0	0	0.00031	0	0	0	0
Rhodopirellula	0	0.000118	0	0	0.000526	0.001241	1.6e-05	0	0
Isosphaera	0	0.000768	0	4.1e-05	0.001222	3.1e-05	0	0.000174	0
Candidatus Kuenenia	0	8.9e-05	2.3e-05	0.000143	0.000667	0.000199	0	0	0
Phycisphaera	0	0.00065	0.003109	0.000511	0.002114	0.000107	0	0.000245	0
Kiritimatiella	0	0.000797	0.001239	0.00049	0	9.2e-05	0	0	0
Thermotoga	0	0.000827	0.00014	0.000307	0.00281	0.002053	0.000125	0	0
Pseudothermotoga	0	5.9e-05	2.3e-05	0	0.002641	0.000306	0	0	0
Petrotoga	0	0.000177	0.000748	0.000102	0.001297	0.000123	0.000485	0	0
Kosmotoga	0	0.000177	2.3e-05	8.2e-05	0.000611	0	0	0	0
Granulicella	0	0.000473	0.001075	0.000184	0.00249	3.1e-05	0	0	0
Luteitalea	0	0.000148	0.001286	0.000695	0	0	0	0	0
Nitrospira	0	0.001034	0.000912	4.1e-05	0.002349	0.00144	1.6e-05	9.2e-05	0
Acetomicrobium	0	0.000384	0.000327	0.000225	0.000207	9.2e-05	4.7e-05	0	0
Thermovirga	0	0.000177	9.3e-05	0	0.000263	0.000107	0	0	0
Thermanaerovibrio	0	0.000148	9.3e-05	0.000225	0.00032	0.000276	0	0	0
Caldimicrobium	0	0.000561	0.00028	2e-05	0.000366	6.1e-05	0	0	0
Thermodesulfatator	0	3e-05	0	2e-05	0.000254	0.000107	0	0	0
Deferribacter	0	0.000236	0.000538	4.1e-05	0.00172	0	0	0	0
Flexistipes	0	8.9e-05	2.3e-05	0	0.000536	3.1e-05	0	0	0
Caldithrix	0	0.000266	0.000514	4.1e-05	0	0.000536	0	0	0
Methanohalophilus	0	0.000797	0.000117	2e-05	0.000301	0	0	2e-05	0
Methanococcoides	0	0.000384	4.7e-05	0.000266	0.000545	0.000123	0	0	0
Methanohalobium	0	5.9e-05	2.3e-05	4.1e-05	0.000451	0	0	0	0
Methanomethylovorans	0	5.9e-05	9.3e-05	0	0.000216	3.1e-05	0	0	0
Methanothrix	0	8.9e-05	7e-05	6.1e-05	0.000639	0	0	0	0
Methanolacinia	0	0.001152	0	0	0.000291	0.000107	0	0	0
Methanoplanus	0	0.000414	0	0	0	1.5e-05	0	0	0
Methanoregula	0	8.9e-05	0	0.001655	0.000226	7.7e-05	0	0	0
Methanosphaerula	0	3e-05	0	0	0.00047	7.7e-05	0	0	0
Methanocella	0	0.000354	0	0	0.001015	1.5e-05	1.6e-05	0	0
Haloquadratum	0	0.001211	0	0	0.000348	1.5e-05	0	0	0
Haloferax	0	0.000591	0.000187	0	0.003515	0.000169	0	1e-05	0
Halogeometricum	0	3e-05	0.000491	0	0.000808	0	0	0	0
Halorubrum	0	8.9e-05	0.000701	0	0.001795	0.000398	0	0	0
Halohasta	0	8.9e-05	7e-05	0	0	0	0	0	0
Salinigranum	0	8.9e-05	2.3e-05	0	0	0	0	0	0
Halopenitus	0	5.9e-05	0	0	0.00078	0.000352	0	0	0
Natrialba	0	0.000561	7e-05	0	0.000583	0.000368	0	0	0
Natronobacterium	0	0.000177	0	0	0.000536	0	0	0	0
Halopiger	0	0.000148	0	4.1e-05	0.000836	0.000123	0	0	0
Natronococcus	0	5.9e-05	0	0	0.000808	0.000689	0	0	0
Halobiforma	0	3e-05	0	0	0	0.000444	0	0	0
Natronolimnobius	0	3e-05	0	0	0	0	1.6e-05	0	0
Haloarcula	0	0.000177	0	0.000102	0.002312	0.000123	0	0	0
Halorientalis	0	3e-05	0	0.000368	0	0	0	0	0
Methanobacterium	0	0.000325	0.000701	0.000307	0.002829	0.000781	3.1e-05	0	0
Methanothermobacter	0	3e-05	9.3e-05	0.000123	0.000282	0.000123	0	0	0
Methanotorris	0	3e-05	4.7e-05	0	0.000376	0	0	3.1e-05	0
Methanothermococcus	0	0.000473	2.3e-05	8.2e-05	0.000742	0	3.1e-05	0	0
Palaeococcus	0	0.001034	0	0	8.5e-05	0	0	0	0
Methanomassiliicoccus	0	0.00065	0	0	0.000273	4.6e-05	0.000188	0	0
Candidatus Methanoplasma	0	0.000502	0	0	6.6e-05	1.5e-05	0	0	0
Thermoplasma	0	8.9e-05	0	0	0.000216	1.5e-05	0	0	0
Aciduliprofundum	0	0.000295	4.7e-05	0	0.000263	0	0	0	0
Geoglobus	0	0.000148	0	0	0.000338	1.5e-05	4.7e-05	0	0
Sulfolobus	0	0.000857	2.3e-05	4.1e-05	0.00297	0.000904	0	0	0
Metallosphaera	0	8.9e-05	0	0	0.00032	0	0	0	0
Sulfurisphaera	0	8.9e-05	0	8.2e-05	0.000564	0	0	0	0
Thermoproteus	0	0.001034	0	0	0.000141	6.1e-05	0	0	0
Vulcanisaeta	0	0.000118	0	0	0.000207	1.5e-05	0	0	0
Thermofilum	0	8.9e-05	0	0	0.00063	1.5e-05	0	0	0
Caldisphaera	0	0.000384	0	0	0.000536	0	0	0	0
Acidilobus	0	0.000325	0	0	7.5e-05	7.7e-05	0	0	0
Staphylothermus	0	8.9e-05	0	0	0.000507	0.000138	0	0	0
Thermogladius	0	8.9e-05	0	0	1.9e-05	0	0	0	0
Thermosphaera	0	3e-05	0	0	1.9e-05	0	0	0	0
Pyrodictium	0	5.9e-05	4.7e-05	0	0	0	0	0	0
Hyperthermus	0	3e-05	0	0	0.000141	0	0	0	0
Nitrososphaera	0	0.000177	0.00028	0	0.000423	0.000551	0	0	0
Candidatus Nitrosomarinus	0	5.9e-05	0	0	0	0	0	0	0
Candidatus Nitrosopelagicus	0	3e-05	2.3e-05	0	0.00031	1.5e-05	0	0	0
Kp32virus	0	8.9e-05	0	0	0	0	0	0	0
Phikmvvirus	0	3e-05	0	0	6.6e-05	0	0	0	0
Sfi11virus	0	8.9e-05	0	0	0.000273	0	0	0	0
Phietavirus	0	5.9e-05	0	0	0.000282	0	0	0	0
P23virus	0	3e-05	0	0	0	0	0	0	0
Schizot4virus	0	3e-05	0	0	8.5e-05	0	0	0	0
Kp15virus	0	3e-05	0	0	0.000216	0	0	0	0
Cp220virus	0	5.9e-05	0	0	0.000216	0	0	0	0
Cp8virus	0	5.9e-05	0	0	0.000235	0	0	0	0
Cd119virus	0	3e-05	0	0	0.00031	0	0	0	0
Cafeteriavirus	0	0.000148	0	0	0.000404	0	0	0	0
Iridovirus	0	0.000443	0	0	0.000197	0	0	0	0
Ranavirus	0	3e-05	0	0	0	0	0	0	0
Lymphocystivirus	0	3e-05	0	0	0.000103	0	0	0	0
Lymphocryptovirus	0	0.000148	0	0	3.8e-05	0	0	0	0
Varicellovirus	0	0.000177	0	0	0.000329	0	0	0	0
Cytomegalovirus	0	3e-05	0	0	0.000197	0	0	0	0
Pandoravirus	0	3e-05	0	0	0.000536	0	0	0	0
Ichnovirus	0	0.000118	0	0	3.8e-05	0	0	0	0
Bracovirus	0	0.000118	0	0	0.00016	0	0	0	0
Alphabaculovirus	0	8.9e-05	0	0	0.000977	0	0	0	0
Betaentomopoxvirus	0	3e-05	0	0	0.000376	0	0	0	0
Pipapillomavirus	0	5.9e-05	0	0	0	0	0	0	0
Glossinavirus	0	3e-05	0	0	2.8e-05	0	0	0	0
Marseillevirus	0	3e-05	0	0	4.7e-05	0	0	0	0
Orthotospovirus	0	0.000266	0	0	6.6e-05	0	0	0	0
Anderseniella	0	0	0.000164	0	0	0	0	0	0
Antarctobacter	0	0	2.3e-05	0	0	0	0	0	0
Aquifex	0	0	9.3e-05	4.1e-05	0.000216	1.5e-05	0	0	0
Blastomonas	0	0	0.000234	0	0.001034	0.000352	0	0	0
Caldisericum	0	0	7e-05	0	0.000818	0.00026	0	0	0
Calditerrivibrio	0	0	0.001075	2e-05	0.000545	3.1e-05	0.000359	0	0
Candidatus Midichloria	0	0	9.3e-05	0	0.000188	1.5e-05	0	0	0
Candidatus Paracaedibacter	0	0	0.000117	0	0.000385	4.6e-05	0	0	0
Chloracidobacterium	0	0	0.000514	0	0.000874	3.1e-05	0	0	0
Coprothermobacter	0	0	0.000234	0	6.6e-05	0.000536	0	0	0
Croceibacter	0	0	0.000748	4.1e-05	0.001325	6.1e-05	1.6e-05	1e-05	0
Desulfocapsa	0	0	4.7e-05	4.1e-05	0.000263	0.000107	0	0	0
Ectothiorhodospira	0	0	0.00028	0	0.000724	0.00046	0	0	0
Eikenella	0	0	0.000164	2e-05	7.5e-05	0.000138	0	1e-05	0
Elusimicrobium	0	0	0.00014	0.000123	0.000507	0	0	0	0
Flagellimonas	0	0	0.00021	6.1e-05	0	1.5e-05	0	0	0
Halanaeroarchaeum	0	0	4.7e-05	0	0.000686	0	0	0	0
Halodesulfurarchaeum	0	0	2.3e-05	0	0	0	0	0	0
Haloterrigena	0	0	0.000257	0	0.001212	0.000214	0	0	0
Hartmannibacter	0	0	2.3e-05	0	0	0	0	0	0
Herbivorax	0	0	0.002898	0.000184	0	0	0	0	0
Hydrogenobaculum	0	0	0.00028	6.1e-05	0.00171	0	0	0	0
Hydromonas	0	0	4.7e-05	0	0	0	0	0	0
Laceyella	0	0	0.000117	0.000143	2.8e-05	0	0	0	0
Maricaulis	0	0	0.000374	0	0.000818	0.000444	0	0	0
Marinobacterium	0	0	4.7e-05	4.1e-05	0.001099	0.000751	0	0	0
Marivivens	0	0	2.3e-05	0	0	0	0	0	0
Methanocorpusculum	0	0	0.000187	0.00049	0.000376	0.000184	0	0	0
Methanospirillum	0	0	9.3e-05	6.1e-05	0.000385	1.5e-05	1.6e-05	0	0
Methanothermus	0	0	0.000491	6.1e-05	0.000874	0	0	0	0
Oligotropha	0	0	9.3e-05	0	0.002133	0	0	0	0
Paenarthrobacter	0	0	0.000117	0	0.001137	9.2e-05	0	0	0
Parachlamydia	0	0	9.3e-05	6.1e-05	0.000244	0.000169	0	0	0
Parasaccharibacter	0	0	0.000818	0	0	0	0	0	0
Paucimonas	0	0	0.00014	0	0	0	0	0	0
Planktomarina	0	0	0.000514	6.1e-05	0.000498	0	0	0	0
Pontimonas	0	0	4.7e-05	2e-05	0	0	0	0	0
Rouxiella	0	0	0.000421	0	0	3.1e-05	0	0	0
Salinisphaera	0	0	0.000234	0	0	0.000597	0	0	0
Thalassococcus	0	0	0.000865	0	0	0	0	0	0
Thermogutta	0	0	0.000234	0.000163	0	0	0	0	0
Thermovibrio	0	0	0.00028	6.1e-05	0.000329	4.6e-05	0	0	0
Thioploca	0	0	2.3e-05	0	0.000554	7.7e-05	0	0	0
Woeseia	0	0	0.000795	0.000123	0.000479	1.5e-05	0	0	0
Candidatus Nitrosotenuis	0	0	0	2e-05	0.000141	1.5e-05	0	0	0
Desulfurococcus	0	0	0	2e-05	0.000122	7.7e-05	0	0	0
Halalkalicoccus	0	0	0	2e-05	0.000724	0	0	0	0
Haloplanus	0	0	0	2e-05	0	0	0	0	0
Nitratiruptor	0	0	0	8.2e-05	0.000282	6.1e-05	0	0	0
Pyrococcus	0	0	0	0.000674	0.001701	0.000199	0	4.1e-05	0
Spongiibacter	0	0	0	4.1e-05	0.00032	0.000107	0	0	0
Polypremum	0	0	0	0	2.8e-05	0	0	0	0
Pongo	0	0	0	0	0.015562	0	0	0	0
Paedocypris	0	0	0	0	9e-06	0	0	0	0
Ordospora	0	0	0	0	5.6e-05	0	0	0	0
Limulus	0	0	0	0	0.00311	0	0	0	0
Veratrum	0	0	0	0	9e-06	0	0	0	0
Haliotis	0	0	0	0	0.000103	0	0	0	0
Atocion	0	0	0	0	9e-06	0	0	0	0
Tetrosomus	0	0	0	0	9e-06	0	0	0	0
Terminalia	0	0	0	0	5.6e-05	0	0	0	0
Helminthora	0	0	0	0	0.000282	0	0	0	0
Euglenaformis	0	0	0	0	9e-06	0	0	0	0
Diplaegidia	0	0	0	0	1.9e-05	0	0	0	0
Coleochaete	0	0	0	0	4.7e-05	0	0	0	0
Paratrimastix	0	0	0	0	1.9e-05	0	0	0	0
Malassezia	0	0	0	0	0.000639	0.000659	0	0	0
Nageia	0	0	0	0	1.9e-05	0	0	0	0
Acropyga	0	0	0	0	9e-06	0	0	0	0
Gymnospermium	0	0	0	0	9e-06	0	0	0	0
Exophiala	0	0	0	0	0.004201	0.001088	0	0	0
Sceloporus	0	0	0	0	6.6e-05	0	0	0	0
Tasgius	0	0	0	0	1.9e-05	0	0	0	0
Agfa	0	0	0	0	5.6e-05	0	0	0	0
Tyspanodes	0	0	0	0	4.7e-05	0	0	0	0
Auxis	0	0	0	0	9e-06	0	0	0	0
Nelumbo	0	0	0	0	0.003308	0	0	0	0
Mesembrina	0	0	0	0	3.8e-05	0	0	0	0
Deltavirus	0	0	0	0	9e-06	0	0	0	0
Stephania	0	0	0	0	2.8e-05	0	0	0	0
Octopus	0	0	0	0	0.002838	0	0	0	0
Spironucleus	0	0	0	0	0.000179	9.2e-05	0	0	0
Arquita	0	0	0	0	3.8e-05	0	0	0	0
Fasciola	0	0	0	0	0.000282	0	0	0	0
Himantopterus	0	0	0	0	9e-06	0	0	0	0
Tachysurus	0	0	0	0	4.7e-05	0	0	0	0
Parthenium	0	0	0	0	1.9e-05	0	0	0	0
Scotophilus	0	0	0	0	2.8e-05	0	0	0	0
Megaderma	0	0	0	0	1.9e-05	0	0	0	0
Poecile	0	0	0	0	7.5e-05	0	0	0	0
Paraphlebia	0	0	0	0	1.9e-05	0	0	0	0
Phytomyza	0	0	0	0	8.5e-05	0	0	0	0
Micrurus	0	0	0	0	0.00016	0	0	0	0
Pectinia	0	0	0	0	9e-06	0	0	0	0
Swertia	0	0	0	0	1.9e-05	0	0	0	0
Oligonychus	0	0	0	0	9e-06	0	0	0	0
Koreoleptoxis	0	0	0	0	9e-06	0	0	0	0
Pedetes	0	0	0	0	2.8e-05	0	0	0	0
Acanthotomicus	0	0	0	0	9e-06	0	0	0	0
Nyctaginia	0	0	0	0	9e-06	0	0	0	0
Ficus	0	0	0	0	4.7e-05	0	0	0	0
Yarrowia	0	0	0	0	0.002377	0.000184	0	0	0
Scaphirhynchus	0	0	0	0	2.8e-05	0	0	0	0
Codiaeum	0	0	0	0	2.8e-05	0	0	0	0
Aphytis	0	0	0	0	9e-06	0	0	0	0
Pfiesteria	0	0	0	0	7.5e-05	0	0	0	0
Hemisphaerius	0	0	0	0	9e-06	0	0	0	0
Adiantum	0	0	0	0	1.9e-05	0	0	0	0
Leiobunum	0	0	0	0	9e-06	0	0	0	0
Amphioctopus	0	0	0	0	5.6e-05	0	0	0	0
Forcipomyia	0	0	0	0	9e-06	0	0	0	0
Tectaria	0	0	0	0	2.8e-05	0	0	0	0
Powelliphanta	0	0	0	0	9e-06	0	0	0	0
Naumovozyma	0	0	0	0	0.004614	0.000169	0	0	0
Lutzomyia	0	0	0	0	9.4e-05	0	0	0	0
Ocyptamus	0	0	0	0	9e-06	0	0	0	0
Pleiogynium	0	0	0	0	9e-06	0	0	0	0
Sebastes	0	0	0	0	9.4e-05	0	0	0	0
Candidatus Hepatoplasma	0	0	0	0	0.000366	0.000153	0	0	0
Heterorhabditis	0	0	0	0	1.9e-05	0	0	0	0
Heloderma	0	0	0	0	1.9e-05	0	0	0	0
Telchin	0	0	0	0	1.9e-05	0	0	0	0
Golenkinia	0	0	0	0	0.000103	0	0	0	0
Stigeoclonium	0	0	0	0	7.5e-05	0	0	0	0
Pisidium	0	0	0	0	2.8e-05	0	0	0	0
Thermosynechococcus	0	0	0	0	0.000385	0.000536	0	0	0
Merops	0	0	0	0	0.000498	0	0	0	0
Macrobrachium	0	0	0	0	2.8e-05	0	0	0	0
Pyronema	0	0	0	0	5.6e-05	0.000383	1.6e-05	0	0
Pelodiscus	0	0	0	0	0.003731	0	0	1e-05	0
Candidatus Regiella	0	0	0	0	0.000235	0	0	0	0
Mythimna	0	0	0	0	1.9e-05	0	0	0	0
Metanoeus	0	0	0	0	1.9e-05	0	0	0	0
Tursiops	0	0	0	0	0.000959	0	0	0	0
Thalassiosira	0	0	0	0	0.00063	0.002068	0	0	0
Misodendrum	0	0	0	0	1.9e-05	0	0	0	0
Drymocallis	0	0	0	0	4.7e-05	0	0	0	0
Thranius	0	0	0	0	9e-06	0	0	0	0
Sporomusa	0	0	0	0	2.8e-05	0.000643	0.00086	0	0
Salinivibrio	0	0	0	0	1.9e-05	7.7e-05	0	0	0
Peperomia	0	0	0	0	4.7e-05	0	0	0	0
Anthoceros	0	0	0	0	8.5e-05	0	0	0	0
Natronomonas	0	0	0	0	0.000789	1.5e-05	0	0	0
Scophthalmus	0	0	0	0	9e-06	0	0	0	0
Rhizopus	0	0	0	0	6.6e-05	0.000567	0	0	0
Bolocera	0	0	0	0	9e-06	0	0	0	0
Aganosma	0	0	0	0	9e-06	0	0	0	0
Senegalia	0	0	0	0	9e-06	0	0	0	0
Ancoraphylus	0	0	0	0	9e-06	0	0	0	0
Agathiphaga	0	0	0	0	0.000122	0	0	0	0
Pyramimonas	0	0	0	0	7.5e-05	0	0	0	0
Metanarthecium	0	0	0	0	1.9e-05	0	0	0	0
Blacus	0	0	0	0	9e-06	0	0	0	0
Tetranychus	0	0	0	0	0.003242	0	0	0	0
Diphylleia	0	0	0	0	1.9e-05	0	0	0	0
Euploea	0	0	0	0	9e-06	0	0	0	0
Tychus	0	0	0	0	9e-06	0	0	0	0
Pudu	0	0	0	0	9e-06	0	0	0	0
Cicer	0	0	0	0	0.004567	0	0	0	0
Schreckensteinia	0	0	0	0	1.9e-05	0	0	0	0
Elaeophora	0	0	0	0	0.009961	0	0	0.000204	0
Botaurus	0	0	0	0	9e-06	0	0	0	0
Stomaphis	0	0	0	0	2.8e-05	0	0	0	0
Phlaeoba	0	0	0	0	9e-06	0	0	0	0
Heimansia	0	0	0	0	9e-06	0	0	0	0
Msw3virus	0	0	0	0	9e-06	0	0	0	0
Dactylosporangium	0	0	0	0	9e-06	0.000322	1.6e-05	0	0
Vanderwaltozyma	0	0	0	0	0.001146	0.000153	0	0	0
Welwitschia	0	0	0	0	9e-06	0	0	0	0
Ataenogera	0	0	0	0	1.9e-05	0	0	0	0
Pseudozizeeria	0	0	0	0	9e-06	0	0	0	0
Laccaria	0	0	0	0	0.000366	0.000628	0	0	0
Mintonia	0	0	0	0	9e-06	0	0	0	0
S16virus	0	0	0	0	0.000122	0	0	0	0
Ambystoma	0	0	0	0	0.00016	0	0	0	0
Fergusobia	0	0	0	0	9e-06	0	0	0	0
Paratanytarsus	0	0	0	0	3.8e-05	0	0	0	0
Astyanax	0	0	0	0	0.004003	0	0	0	0
Filipendula	0	0	0	0	9e-06	0	0	0	0
Nitzschia	0	0	0	0	4.7e-05	0	0	0	0
Trifolium	0	0	0	0	0.000244	0	0.000234	0	0
Oxypilus	0	0	0	0	9e-06	0	0	0	0
Trypanosoma	0	0	0	0	0.005291	0.002773	0	0	0
Pyrolobus	0	0	0	0	5.6e-05	0	0	0	0
Golunda	0	0	0	0	1.9e-05	0	0	0	0
Crinivirus	0	0	0	0	9e-06	0	0	0	0
Hydroides	0	0	0	0	1.9e-05	0	0	0	0
Phytophthora	0	0	0	0	0.005836	0.000383	1.6e-05	2e-05	0
Coleobothrus	0	0	0	0	9e-06	0	0	0	0
Vertebrata	0	0	0	0	7.5e-05	3.1e-05	0	0	0
Funneliformis	0	0	0	0	1.9e-05	0	0	0	0
Aphidius	0	0	0	0	0.000113	0	0	0	0
Anisakis	0	0	0	0	0.006954	0	0	0	0
Gadus	0	0	0	0	2.8e-05	0	0	0	0
Cyrtogenius	0	0	0	0	9e-06	0	0	0	0
Robeschia	0	0	0	0	2.8e-05	0	0	0	0
Hygrochilus	0	0	0	0	9e-06	0	0	0	0
Brachistosternus	0	0	0	0	0.00016	0	0	0	0
Linnaea	0	0	0	0	1.9e-05	0	0	0	0
Metarhizium	0	0	0	0	0.002039	0.000352	0	0	0
Sagittaria	0	0	0	0	3.8e-05	0	0	0	0
Candidatus Endoriftia	0	0	0	0	0.00016	0	0	0	0
Callithamnion	0	0	0	0	1.9e-05	0	0	0	0
Candidatus Magnetobacterium	0	0	0	0	9e-06	1.5e-05	3.1e-05	0	0
Neoscona	0	0	0	0	1.9e-05	0	0	0	0
Dermogenys	0	0	0	0	9e-06	0	0	0	0
Aglaothamnion	0	0	0	0	9e-06	0	0	0	0
Psychrobacillus	0	0	0	0	1.9e-05	0.001302	0	0	0
Digitaria	0	0	0	0	2.8e-05	0	0	0	0
Amphiprion	0	0	0	0	9e-06	0	0	0	0
Natrinema	0	0	0	0	0.00124	9.2e-05	0	3.1e-05	0
Grifola	0	0	0	0	1.9e-05	0.000337	0	0	0
Sapajus	0	0	0	0	9e-06	0	0	0	0
Ancylomenes	0	0	0	0	9e-06	0	0	0	0
Caloramator	0	0	0	0	2.8e-05	0.00386	0.000375	0	0
Miscanthus	0	0	0	0	3.8e-05	0	0	0	0
Ourococcus	0	0	0	0	0.000169	0	0	0	0
Apteronotus	0	0	0	0	9e-06	0	0	0	0
Heleodromia	0	0	0	0	1.9e-05	0	0	0	0
Bergia	0	0	0	0	9e-06	0	0	0	0
Leptotrichalus	0	0	0	0	9e-06	0	0	0	0
Lygistorrhina	0	0	0	0	9e-06	0	0	0	0
Choloepus	0	0	0	0	0.00031	0	0	0	0
Schematiza	0	0	0	0	1.9e-05	0	0	0	0
Cataglyphis	0	0	0	0	2.8e-05	0	0	0	0
Magnaporthe	0	0	0	0	0.001635	0.000368	0	0	0
Biomphalaria	0	0	0	0	0.004727	0	0	0	0
Protoreaster	0	0	0	0	1.9e-05	0	0	0	0
Vitivirus	0	0	0	0	9e-06	0	0	0	0
Nippostrongylus	0	0	0	0	0.010459	0	0	0	0
Osmerus	0	0	0	0	2.8e-05	0	0	0	0
Caenorhabditis	0	0	0	0	0.026068	0	0	6.1e-05	0
Ptilidium	0	0	0	0	1.9e-05	0	0	0	0
Dicranocephalus	0	0	0	0	3.8e-05	0	0	0	0
Rhodotorula	0	0	0	0	0.004154	0.00167	0	0	0
Rhodotorula	0	0	0	0	0.004154	0.000276	0	0	0
Pinus	0	0	0	0	0.001259	0	0	0	0
Una4virus	0	0	0	0	3.8e-05	0	0	0	0
Fagus	0	0	0	0	3.8e-05	0	0	0	0
Veronica	0	0	0	0	9e-06	0	0	0	0
Ipomoea	0	0	0	0	0.000479	0	0	0	0
Trichoplusia	0	0	0	0	9e-06	0	0	0	0
Tachuris	0	0	0	0	9e-06	0	0	0	0
Nakaseomyces	0	0	0	0	0.001504	0	0	0	0
Jaculus	0	0	0	0	0.001438	0	0	0	0
Acanthocybium	0	0	0	0	9e-06	0	0	0	0
Carphurus	0	0	0	0	9e-06	0	0	0	0
Heterodera	0	0	0	0	3.8e-05	0	0	0	0
Selenicereus	0	0	0	0	9e-06	0	0	0	0
Calligonum	0	0	0	0	2.8e-05	0	0	0	0
Suctobelbella	0	0	0	0	9e-06	0	0	0	0
B4virus	0	0	0	0	6.6e-05	0	0	0	0
Dromaius	0	0	0	0	4.7e-05	0	0	0	0
Galaxias	0	0	0	0	3.8e-05	0	0	0	0
Roya	0	0	0	0	0.000113	0	0	0	0
Brassica	0	0	0	0	0.017225	0	0	0	0
