Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Candidatus Tachikawaea	0	3.1e-05	0	0	0.00029	0	0	0	0
Limnobaculum	0	7.8e-05	0.000284	1.4e-05	0	0	0	0	0
Candidatus Riesia	0	3.1e-05	0	0	0.000167	0	0	0	0
Candidatus Ishikawaella	0	3.1e-05	0	0	0.000184	0	0	0	0
Chania	0	0.000203	0.000199	5.5e-05	0.000939	7.9e-05	0	0	0
Candidatus Fukatsuia	0	0.000172	0	0	0	1.6e-05	0	0	0
Wigglesworthia	0	0.000188	0.000468	1.4e-05	0.00086	1.6e-05	0	0	0
Lonsdalea	0	0.000313	0	0	0	0.000221	4e-05	0	0
Photorhabdus	0	0.000438	0.000539	0.000178	0.002939	0.001819	0.000926	1.6e-05	0
Leminorella	0	0.00025	0.000184	1.4e-05	0	0.000206	2e-05	0	0
Phytobacter	0	6.3e-05	0.002595	9.6e-05	0	0	0	0	0
Alteromonas	0	0.000563	0.000964	5.5e-05	0.009134	0.000237	0.000119	0	0
Salinimonas	0	0.000375	4.3e-05	0	0	0	1e-05	0	0
Paraglaciecola	0	0.000172	5.7e-05	0	0.000395	0.000158	0	0	0
Lacimicrobium	0	6.3e-05	8.5e-05	0	0.000351	3.2e-05	0	0	0
Enterovibrio	0	0.000219	0	0	0.000132	7.9e-05	0	0	0
Paraphotobacterium	0	7.8e-05	2.8e-05	4.1e-05	0	0	0	0	0
Salinicola	0	9.4e-05	2.8e-05	0	9e-06	0	0	0	0
Candidatus Carsonella	0	4.7e-05	5.7e-05	0	0.000649	3.2e-05	0	0	0
Zymobacter	0	1.6e-05	0	0	0	1.6e-05	0	0	0
Marinomonas	0	0.000375	0.00017	0	0.001957	7.9e-05	0	0	0
Oleispira	0	6.3e-05	1.4e-05	1.4e-05	0.000588	0	0	0	0
Marinobacterium	0	1.6e-05	5.7e-05	0	0.000254	0.000522	0	0	0
Bacterioplanes	0	1.6e-05	1.4e-05	0	0	0	0	0	0
Reinekea	0	0.000125	0	0	0	4.7e-05	0	0	0
Saccharospirillum	0	9.4e-05	2.8e-05	1.4e-05	0	3.2e-05	0	0	0
Gynuella	0	9.4e-05	1.4e-05	0	0.000632	3.2e-05	0	0	0
Kangiella	0	0.000282	0.000213	0.000109	0.000983	3.2e-05	0	0	0
Endozoicomonas	0	0.000282	0	0	0.00043	0.000285	1e-05	8e-06	0
Ketobacter	0	1.6e-05	0.000269	4.1e-05	0	0	0	0	0
Oleiphilus	0	0.000172	0	1.4e-05	0	0.000158	0	0	0
Hahella	0	1.6e-05	5.7e-05	1.4e-05	0.000491	3.2e-05	0	0	0
Xylella	0	3.1e-05	2.8e-05	0	0.00079	0	0.000149	8e-06	0
Dokdonella	0	0.00011	4.3e-05	0	0.000307	1.6e-05	0	8e-06	0
Rhodanobacter	0	9.4e-05	2.8e-05	0	0.000316	6.3e-05	0	0	0
Luteibacter	0	4.7e-05	0.000128	2.7e-05	0	3.2e-05	0	0	0
Dyella	0	3.1e-05	5.7e-05	0	0.000921	0.000142	0	0	0
Bibersteinia	0	0.00025	0.000128	1.4e-05	0.002746	0.000111	0	0.00012	0
Glaesserella	0	3.1e-05	0	5.5e-05	0.003615	0	0	0	0
Candidatus Ruthia	0	0.000125	0	0	0.000281	0	0	0	0
Candidatus Thioglobus	0	0.000219	9.9e-05	4.1e-05	0.001307	1.6e-05	0	0	0
Gallaecimonas	0	0.000141	0	0	0	4.7e-05	2e-05	0	0
Thiolapillus	0	4.7e-05	4.3e-05	1.4e-05	0.000298	0	0	0	0
Thiohalobacter	0	1.6e-05	5.7e-05	4.1e-05	0	0	0	0	0
Fluoribacter	0	4.7e-05	0	0	9e-06	7.9e-05	0	0	0
Tatlockia	0	1.6e-05	0	0	0.000526	3.2e-05	1e-05	0	0
Coxiella	0	0.000501	0.000241	0.000123	0.001834	1.6e-05	1e-05	0	0
Allofrancisella	0	3.1e-05	2.8e-05	1.4e-05	0.000588	1.6e-05	0	0	0
Thiomicrospira	0	0.00011	0	0	0.000369	6.3e-05	1e-05	0	0
Piscirickettsia	0	0.00011	4.3e-05	1.4e-05	0.003141	1.6e-05	1e-05	0	0
Hydrogenovibrio	0	1.6e-05	0	0	0.000667	1.6e-05	0	0	0
Thioploca	0	0.00025	8.5e-05	0	0.00057	3.2e-05	0	0	0
Beggiatoa	0	7.8e-05	0.000184	0	0	7.9e-05	0	0	0
Oceanisphaera	0	0.000156	1.4e-05	0	0	1.6e-05	0	0	0
Saccharophagus	0	7.8e-05	0.000411	0	0.000641	1.6e-05	0	0	0
Agarilytica	0	4.7e-05	2.8e-05	0	0	0	0	0	0
Oceanicoccus	0	0.000172	8.5e-05	0	0	0.000158	0	0	0
Spongiibacter	0	9.4e-05	0	0	0.000518	6.3e-05	0	0	0
Zhongshania	0	4.7e-05	1.4e-05	0	0.000369	0	0	0	0
Nitrosococcus	0	0.000219	0	0	0.00107	6.3e-05	0	0	0
Thiodictyon	0	9.4e-05	4.3e-05	0	0	0	0	0	0
Marichromatium	0	4.7e-05	9.9e-05	0	0.000518	1.6e-05	0	0	0
Allochromatium	0	1.6e-05	0.000113	2.7e-05	0.000342	0	0	0	0
Thioalkalivibrio	0	0.000156	0.000113	6.8e-05	0.001141	0.000158	3e-05	8e-06	0
Alkalilimnicola	0	7.8e-05	4.3e-05	4.1e-05	0.000325	1.6e-05	0	0	0
Spiribacter	0	6.3e-05	4.3e-05	0	0.000404	0	0	0	0
Ectothiorhodospira	0	1.6e-05	5.7e-05	0	0.000202	3.2e-05	0	0	0
Halorhodospira	0	1.6e-05	7.1e-05	0	0.000588	0	0	0	0
Halothiobacillus	0	0.000188	9.9e-05	0	5e-04	3.2e-05	0	0	0
Granulosicoccus	0	0.000125	0.000298	0	0	0	0	0	0
Methylocaldum	0	0.000125	0	0	0	0.000127	0	0	0
Methylococcus	0	1.6e-05	7.1e-05	0	0.000351	3.2e-05	1e-05	1.6e-05	0
Frischella	0	3.1e-05	5.7e-05	1.4e-05	0.000965	0	1e-05	3.2e-05	0
Salinisphaera	0	1.6e-05	2.8e-05	0	0	1.6e-05	0	0	0
Sulfurifustis	0	1.6e-05	0	0	0.000211	0	0	0	0
Advenella	0	0.000501	2.8e-05	4.1e-05	0.000544	0	0	8e-06	0
Paenalcaligenes	0	0.000203	4.3e-05	0	0	0	0	0	0
Taylorella	0	0.00011	7.1e-05	1.4e-05	0.001948	0.00019	2e-05	0	0
Oligella	0	6.3e-05	0.000128	2.7e-05	2.6e-05	3.2e-05	0	0	0
Orrella	0	3.1e-05	0.000113	0	0	0	0	0	0
Pusillimonas	0	1.6e-05	1.4e-05	0	0.000228	0	2e-05	1.6e-05	0
Hydromonas	0	3.1e-05	0	4.1e-05	0	0	0	0	0
Ottowia	0	0.000563	9.9e-05	6.8e-05	0.000369	3.2e-05	0	0	0
Candidatus Symbiobacter	0	9.4e-05	0.000199	2.7e-05	0.000351	0	0	0	0
Limnohabitans	0	9.4e-05	7.1e-05	2.7e-05	0.000526	0.000221	0	0	0
Melaminivora	0	6.3e-05	0.000142	1.4e-05	0	1.6e-05	0	0	0
Verminephrobacter	0	4.7e-05	1.4e-05	1.4e-05	0.00043	1.6e-05	0	0	0
Curvibacter	0	3.1e-05	0	0	0.000272	0.000411	7e-05	0	0
Simplicispira	0	3.1e-05	4.3e-05	0	0	1.6e-05	5e-05	0	0
Aquabacterium	0	6.3e-05	0.000113	0	0	3.2e-05	0	0	0
Roseateles	0	3.1e-05	2.8e-05	2.7e-05	0.000562	0	1e-05	0	0
Leptothrix	0	1.6e-05	0.000113	0	0.000491	1.6e-05	0	8e-06	0
Sutterella	0	0.001064	0	0	0.000193	0.22267	0.077336	0.000304	0.149137
Snodgrassella	0	0.000375	0.00017	1.4e-05	0.000447	1.6e-05	0	0	0
Vitreoscilla	0	4.7e-05	2.8e-05	0	9e-06	3.2e-05	2e-05	8e-06	0
Kingella	0	3.1e-05	1.4e-05	0	0.000237	0.000111	3e-05	0	0
Crenobacter	0	1.6e-05	0	0	0	0	0	0	0
Chromobacterium	0	0.000688	0.000581	0.000109	0.001009	0.000127	0	8e-06	0
Microvirgula	0	7.8e-05	0	0	9e-06	7.9e-05	0	0	0
Aquitalea	0	4.7e-05	0	0	0	0	0	0	0
Aquaspirillum	0	3.1e-05	1.4e-05	0	0	1.6e-05	0	0	0
Laribacter	0	3.1e-05	5.7e-05	1.4e-05	0.000447	3.2e-05	0	0	0
Methylotenera	0	0.000391	0.000128	4.1e-05	0.000588	9.5e-05	0	0	0
Candidatus Methylopumilus	0	9.4e-05	2.8e-05	0	0.000588	0	0	0	0
Methylovorus	0	3.1e-05	8.5e-05	0	0.000711	0	0	0	0
Ferriphaselus	0	0.000172	0	0	0	0	0	0	0
Sulfuricella	0	4.7e-05	0	0	0.000254	7.9e-05	0	8e-06	0
Nitrosospira	0	6.3e-05	0.000284	1.4e-05	0.000483	0.000142	1e-05	8e-06	0
Thiobacillus	0	1.6e-05	9.9e-05	6.8e-05	0.000272	0.000111	0	8e-06	0
Azospira	0	0.00011	0	0	0.000263	1.6e-05	0	8e-06	0
Aromatoleum	0	4.7e-05	5.7e-05	1.4e-05	0.000298	0	0	0	0
Candidatus Kinetoplastibacterium	0	0.000313	0.00061	0.000123	0.001623	0	0	0	0
Candidatus Nasuia	0	7.8e-05	0	0	0.000123	6.3e-05	0	0	0
Agrobacterium	0	0.001142	0.00044	6.8e-05	0.005037	0.001566	0.000139	0	0
Neorhizobium	0	0.00011	2.8e-05	0	0.000834	4.7e-05	0	0	0
Liberibacter	0	7.8e-05	5.7e-05	2.7e-05	0.002501	6.3e-05	0	0	0
Shinella	0	6.3e-05	2.8e-05	0	0.000456	0	0	0	0
Nitrobacter	0	6.3e-05	0	0	0.000395	1.6e-05	0	0	0
Afipia	0	6.3e-05	0	0	0.000272	0.000111	0	0	0
Chelativorans	0	0.000172	4.3e-05	1.4e-05	0.000298	1.6e-05	0	0	0
Methylorubrum	0	0.000313	0.000142	0	0.001518	0	0	0	0
Microvirga	0	0.000125	8.5e-05	0	5e-04	4.7e-05	0	0	0
Anderseniella	0	0.000235	4.3e-05	0	0	0	0	0	0
Parvibaculum	0	0.000141	0	0	0.00043	0	0	0	0
Candidatus Phaeomarinobacter	0	6.3e-05	0	0	0.000342	1.6e-05	0	0	0
Rhodomicrobium	0	0.000141	1.4e-05	2.7e-05	0.000149	1.6e-05	0	0	0
Hyphomicrobium	0	0.000125	9.9e-05	1.4e-05	0.00086	0.000237	0	0	0
Filomicrobium	0	0.00011	5.7e-05	4.1e-05	0.000307	9.5e-05	0	0	0
Maritalea	0	1.6e-05	0	0	0	0	0	0	0
Methylocystis	0	0.000235	1.4e-05	0	0.000132	6.3e-05	0	0	0
Methylosinus	0	3.1e-05	5.7e-05	0	0	6.3e-05	0	0	0
Xanthobacter	0	0.000125	2.8e-05	0	0.000263	0	0	0	0
Pseudolabrys	0	7.8e-05	0	0	0	4.7e-05	0	0	0
Starkeya	0	4.7e-05	0	2.7e-05	0.000316	0	0	0	0
Pseudorhodoplanes	0	0.000188	1.4e-05	0	0	0	0	0	0
Hartmannibacter	0	1.6e-05	7.1e-05	0	0	0	0	0	0
Cohaesibacter	0	3.1e-05	0	0	3.5e-05	7.9e-05	0	0	0
Breoghania	0	3.1e-05	0	0	0	0	0	0	0
Beijerinckia	0	4.7e-05	2.8e-05	0	0.000175	0	0	0	0
Sulfitobacter	0	0.000798	9.9e-05	0.000137	6.1e-05	9.5e-05	0	8e-06	0
Ruegeria	0	0.000422	0.000326	2.7e-05	0.001132	3.2e-05	0	0	0
Yoonia	0	0.000313	2.8e-05	0	0	0	0	0	0
Phaeobacter	0	0.000313	8.5e-05	1.4e-05	0.001	9.5e-05	0	0	0
Confluentimicrobium	0	0.000297	0	0	0.000272	0	0	0	0
Halocynthiibacter	0	0.000172	0	0	0.00029	0	0	0	0
Labrenzia	0	0.000141	0.000128	0	0.000404	1.6e-05	0	0	0
Epibacterium	0	0.00011	7.1e-05	0	0.000404	0	0	0	0
Roseobacter	0	7.8e-05	1.4e-05	2.7e-05	0.000711	3.2e-05	0	0	0
Brevirhabdus	0	7.8e-05	0	0	0	0	0	0	0
Gemmobacter	0	7.8e-05	2.8e-05	0	0	7.9e-05	0	0	0
Yangia	0	6.3e-05	5.7e-05	0	0.000281	0	0	0	0
Pelagibaca	0	4.7e-05	1.4e-05	0	0	3.2e-05	0	0	0
Pseudovibrio	0	3.1e-05	0	0	0.000553	0.000427	0	0	0
Roseovarius	0	3.1e-05	0	0	0	0.000206	0	0	0
Thalassococcus	0	3.1e-05	2.8e-05	0	0	0	0	0	0
Dinoroseobacter	0	3.1e-05	2.8e-05	0	0.000202	0	0	0	0
Ketogulonicigenium	0	3.1e-05	5.7e-05	0	0.000404	0	0	0	0
Thioclava	0	3.1e-05	4.3e-05	0	0	3.2e-05	0	0	0
Salipiger	0	3.1e-05	5.7e-05	0	0	6.3e-05	0	0	0
Pannonibacter	0	3.1e-05	0.000284	1.4e-05	0.000465	0	0	0	0
Octadecabacter	0	1.6e-05	0	0	0.000746	0	0	0	0
Marivivens	0	1.6e-05	0	0	0	0	0	0	0
Hirschia	0	0.000235	0.000496	1.4e-05	0.000439	0	0	0	0
Hyphomonas	0	7.8e-05	5.7e-05	0	0.000474	0.000253	0	0	0
Thalassospira	0	0.000892	2.8e-05	1.4e-05	0.000614	0.000237	0	0	0
Magnetospirillum	0	0.000391	0.000326	0	0.000956	0.000253	1e-05	0	0
Niveispirillum	0	0.000266	0.000142	8.2e-05	0	0	0	0	0
Tistrella	0	0.000172	9.9e-05	0	0.001176	4.7e-05	0	0	0
Candidatus Endolissoclinum	0	0.000156	2.8e-05	0	0.000447	0	0	0	0
Haematospirillum	0	9.4e-05	0	0	0.000333	0	0	0	0
Pararhodospirillum	0	6.3e-05	5.7e-05	2.7e-05	0.000254	0.000348	0	0	0
Magnetospira	0	4.7e-05	2.8e-05	0	0.000263	4.7e-05	1e-05	0	0
Granulibacter	0	0.000344	9.9e-05	2.7e-05	0.001307	3.2e-05	0	0	0
Roseomonas	0	0.00011	0.000184	0	0	0.00019	1e-05	0	0
Kozakia	0	6.3e-05	1.4e-05	2.7e-05	0.000386	7.9e-05	0	0	0
Asaia	0	4.7e-05	5.7e-05	5.5e-05	0.000193	3.2e-05	0	0	0
Parasaccharibacter	0	4.7e-05	4.3e-05	0	0	0	0	0	0
Gluconacetobacter	0	1.6e-05	0	0	5e-04	0	0	0	0
Novosphingobium	0	0.00025	0.000142	5.5e-05	0.001457	0.000648	1e-05	0	0
Zymomonas	0	0.000172	9.9e-05	0	0.003536	1.6e-05	0	0	0
Citromicrobium	0	6.3e-05	0	0	0.000351	6.3e-05	0	0	0
Porphyrobacter	0	0.000172	2.8e-05	2.7e-05	0.00029	3.2e-05	0	0	0
Wolbachia	0	0.000329	1.4e-05	0	0.002439	3.2e-05	0	0	0
Anaplasma	0	0.000156	0	1.4e-05	0.000737	0.000538	0	0	0
Neorickettsia	0	6.3e-05	0	0	0.000123	1.6e-05	0	0	0
Candidatus Phycorickettsia	0	0.000125	2.8e-05	1.4e-05	0	0	0	0	0
Asticcacaulis	0	7.8e-05	1.4e-05	1.4e-05	0.000325	9.5e-05	1e-05	0	0
Phenylobacterium	0	3.1e-05	4.3e-05	0	0.000246	0.000206	0	0	0
Candidatus Fonsibacter	0	1.6e-05	5.7e-05	0	0	0	0	0	0
Micavibrio	0	0.000172	0.000411	6.8e-05	0.00057	0	0	1.6e-05	0
Phreatobacter	0	3.1e-05	5.7e-05	0	0	0	0	0	0
Candidatus Puniceispirillum	0	1.6e-05	0.00017	0	0.000456	1.6e-05	0	0	0
Magnetococcus	0	0.000188	0.000199	0	0.000404	0	1e-05	0	0
Parvularcula	0	4.7e-05	0.000113	0	0.000193	0	0	0	0
Malacobacter	0	0.000829	0	0	0	0	0	0	0
Pseudoarcobacter	0	0.000516	0	0	0	0	0	0	0
Haloarcobacter	0	0.00036	0	0	0	0	0	0	0
Aliiarcobacter	0	0.00011	0	0	0	0	0	0	0
Sulfuricurvum	0	1.6e-05	1.4e-05	1.4e-05	0.000509	9.5e-05	0	0	0
Nitratifractor	0	6.3e-05	5.7e-05	0	0.000149	4.7e-05	0	0	0
Nautilia	0	6.3e-05	0.000199	0	0.000579	3.2e-05	1e-05	0	0
Sulfurovum	0	1.6e-05	0.000269	4.1e-05	0.000649	3.2e-05	2e-05	0	0
Corallococcus	0	0.000125	4.3e-05	0	0.000491	9.5e-05	0	0	0
Chondromyces	0	7.8e-05	9.9e-05	1.4e-05	0.000412	0.000158	0	0	0
Lawsonia	0	7.8e-05	0	0	0.000535	0	0	0	0
Desulfohalobium	0	0.00011	2.8e-05	0	0.000211	1.6e-05	0	0	0
Geoalkalibacter	0	3.1e-05	1.4e-05	8.2e-05	0.000491	1.6e-05	0	8e-06	0
Desulfobacterium	0	0.000188	0.000354	0	0.001448	0.000696	9e-05	8e-06	0
Desulfobacula	0	9.4e-05	9.9e-05	2.7e-05	0.001167	0	0	0	0
Desulfobacter	0	6.3e-05	0	0	0	0	0	0	0
Desulfocapsa	0	0.000125	0.000354	6.8e-05	0.001053	0	0	0	0
Desulfurivibrio	0	0.00011	0.000227	0	0.000421	0	0	0	0
Syntrophus	0	0.000203	1.4e-05	0	0.000483	0.000253	3e-05	0	0
Desulfobacca	0	4.7e-05	0	0	0.000237	4.7e-05	0	0	0
Candidatus Babela	0	1.6e-05	9.9e-05	0	0.000386	0	1e-05	0	0
Bacteriovorax	0	0.000282	0.000184	0	1.8e-05	0.000316	0	0	0
Halobacteriovorax	0	9.4e-05	7.1e-05	1.4e-05	0.000439	0	0	0	0
Mariprofundus	0	3.1e-05	0	2.7e-05	0	4.7e-05	0	0	0
Hydrogenophilus	0	1.6e-05	0	0	0	0	0	0	0
Sediminispirochaeta	0	0.000344	0.000227	2.7e-05	0.001097	6.3e-05	0	0	0
Spirochaeta	0	0.000266	9.9e-05	1.4e-05	0.000948	0.000174	3e-05	8e-06	0
Borreliella	0	0.00036	0.000241	6.8e-05	0.005089	0.000206	0	0	0
Leptospira	0	0.000532	0.000213	0.00015	0.007616	0.001518	2e-05	8e-06	0
Turneriella	0	0.000266	0	0	0.00043	0	0	0	0
Verrucomicrobium	0	0.000141	0	0	0.000333	1.6e-05	0	0	0
Ereboglobus	0	0.000282	0	0	0	0	0	0	0
Candidatus Xiphinematobacter	0	1.6e-05	0	0	0.000123	0	0	0	0
Planctomyces	0	0.000141	0.000284	2.7e-05	0.000728	0.000174	0	0	0
Rhodopirellula	0	6.3e-05	0	0	0.000412	6.3e-05	1e-05	0	0
Fuerstia	0	6.3e-05	1.4e-05	0	0	0	0	0	0
Planctopirus	0	1.6e-05	2.8e-05	0	0.000254	3.2e-05	0	0	0
Isosphaera	0	3.1e-05	1.4e-05	1.4e-05	0.000202	1.6e-05	0	5.6e-05	0
Gemmata	0	0.000141	8.5e-05	0	0.000307	0	0	0	0
Candidatus Kuenenia	0	3.1e-05	0.000241	1.4e-05	0.000474	6.3e-05	0	0	0
Phycisphaera	0	3.1e-05	8.5e-05	1.4e-05	0.000219	4.7e-05	0	0	0
Parachlamydia	0	0.000219	1.4e-05	1.4e-05	0.000272	1.6e-05	0	0	0
Chlamydia	0	0.000313	0.000213	0.00015	0.003194	0.011923	0.021241	0	0
Kiritimatiella	0	0.000141	7.1e-05	8.2e-05	0	0	0	0	0
Thermotoga	0	0.000219	0.000298	0.000123	0.004879	0.001913	1e-04	0	0
Kosmotoga	0	0.000391	9.9e-05	4.1e-05	0.000763	0.000174	0	0	0
Mesotoga	0	1.6e-05	0.000255	4.1e-05	0.000553	3.2e-05	1e-05	0	0
Marinitoga	0	6.3e-05	0.000128	5.5e-05	0.001676	9.5e-05	0	0	0
Petrotoga	0	3.1e-05	7.1e-05	2.7e-05	0.001088	6.3e-05	2e-05	0	0
Nitrospira	0	0.000532	2.8e-05	0	0.000658	0.000395	0	0	0
Granulicella	0	0.000219	7.1e-05	0	0.000553	0.000142	0	0	0
Terriglobus	0	0.000172	4.3e-05	0.000137	0.000877	4.7e-05	0	1.6e-05	0
Candidatus Koribacter	0	0.00011	4.3e-05	0	0.000456	0	0	0	0
Luteitalea	0	1.6e-05	5.7e-05	6.8e-05	0	0	0	0	0
Thermovibrio	0	4.7e-05	1.4e-05	0	0.000158	9.5e-05	0	0	0
Thermocrinis	0	0.000125	9.9e-05	0	0.000711	1.6e-05	1e-05	0	0
Hydrogenobaculum	0	7.8e-05	4.3e-05	0	0.001764	0	0	0	0
Sulfurihydrogenibium	0	4.7e-05	0.000113	2.7e-05	0.001281	9.5e-05	1e-05	0	0
Persephonella	0	3.1e-05	0.000156	0	0.000465	4.7e-05	3e-05	8e-06	0
Caldimicrobium	0	0.000156	0	2.7e-05	0.000254	0	0	0	0
Thermodesulfatator	0	4.7e-05	9.9e-05	0	0.000386	4.7e-05	0	0	0
Acetomicrobium	0	3.1e-05	4.3e-05	1.4e-05	0.000246	3.2e-05	0	0	0
Aminomonas	0	3.1e-05	0	0	0	0	0	0	0
Thermovirga	0	3.1e-05	1.4e-05	0	0.000193	0	0	0	0
Thermanaerovibrio	0	1.6e-05	0	0	0.000105	1.6e-05	0	0	0
Aminobacterium	0	1.6e-05	0.000269	0	0.000518	6.3e-05	0	0	0
Deferribacter	0	0.000156	0.000113	1.4e-05	0.00122	0	0	0	0
Flexistipes	0	4.7e-05	0.000284	0	0.000535	1.6e-05	0	0	0
Calditerrivibrio	0	3.1e-05	0.000312	4.1e-05	0.000641	0	6e-05	0	0
Endomicrobium	0	0.000172	9.9e-05	0.000246	0.000781	0	0	0	0
Caldithrix	0	3.1e-05	9.9e-05	4.1e-05	0	0.000111	0	0	0
Desulfurispirillum	0	1.6e-05	1.4e-05	9.6e-05	0.000369	0	0	0	0
Methanotorris	0	9.4e-05	1.4e-05	5.5e-05	0.000298	1.6e-05	0	0	0
Methanothermococcus	0	0.000375	1.4e-05	0	0.000439	0	0	0	0
Methanothermobacter	0	0.00011	0	0	0.00029	1.6e-05	0	0	0
Methanohalophilus	0	0.000469	9.9e-05	6.8e-05	0.000272	1.6e-05	0	0	0
Methanomethylovorans	0	0.000125	9.9e-05	0	0.000483	0	0	0	0
Methanohalobium	0	4.7e-05	1.4e-05	1.4e-05	0.00029	0	0	0	0
Methanosalsum	0	3.1e-05	0	0	0.000211	3.2e-05	0	0	0
Methanococcoides	0	1.6e-05	1.4e-05	0	0.000605	1.6e-05	0	0	0
Methanolacinia	0	3.1e-05	0	0	0.000175	3.2e-05	0	0	0
Methanoculleus	0	1.6e-05	5.7e-05	0.000109	0.000369	0.000111	0	0	0
Methanosphaerula	0	7.8e-05	0	0	0.000254	4.7e-05	0	0	0
Methanocella	0	0.000141	0	1.4e-05	0.000518	0	0	0	0
Halobiforma	0	0.000501	0	0	0	3.2e-05	0	0	0
Natrialba	0	4.7e-05	0	0	8.8e-05	0	0	0	0
Natronococcus	0	1.6e-05	0	0	0.000114	7.9e-05	0	0	0
Halopiger	0	1.6e-05	0	0	0.000149	1.6e-05	0	0	0
Natronomonas	0	0.000203	1.4e-05	0	7e-05	0	0	0	0
Halorhabdus	0	1.6e-05	0	0	0.000167	0	0	0	0
Halorientalis	0	1.6e-05	0	1.4e-05	0	7.9e-05	0	0	0
Halobacterium	0	1.6e-05	0.000113	0	0.000676	4.7e-05	0	0	0
Halorubrum	0	7.8e-05	1.4e-05	0	0.000456	6.3e-05	0	0	0
Halohasta	0	4.7e-05	9.9e-05	0	0	0	0	0	0
Halopenitus	0	3.1e-05	0	0	0.000123	0	0	0	0
Haloferax	0	6.3e-05	2.8e-05	1.4e-05	0.000711	0.000158	0	0	0
Haloquadratum	0	6.3e-05	0	0	0.000254	0	0	0	0
Aciduliprofundum	0	0.000391	0	0	0.000219	0	0	0	0
Thermoplasma	0	1.6e-05	0	0	0.000158	4.7e-05	0	0	0
Methanomassiliicoccus	0	0.000125	9.9e-05	1.4e-05	0.000412	0	0.000169	0	0
Thermococcus	0	0.000595	4.3e-05	0.000123	0.00272	0.000221	0	0	0
Ferroglobus	0	3.1e-05	0	0	4.4e-05	1.6e-05	0	0	0
Sulfolobus	0	0.000203	0	2.7e-05	0.002325	0.000174	0	0	0
Sulfurisphaera	0	9.4e-05	0	0	0.000509	0	0	0	0
Caldisphaera	0	0.00036	0	1.4e-05	0.000518	0.000142	0	0	0
Acidilobus	0	3.1e-05	4.3e-05	0	7.9e-05	0	0	0	0
Thermoproteus	0	0.00011	0	0	3.5e-05	0.000111	0	0	0
Pyrobaculum	0	4.7e-05	0	0	0.000518	1.6e-05	0	0	0
Caldivirga	0	4.7e-05	0	0	1.8e-05	0	0	0	0
Thermofilum	0	1.6e-05	0	0	0.00029	1.6e-05	0	0	0
Pyrodictium	0	4.7e-05	5.7e-05	0	2.6e-05	0	0	0	0
Pyrolobus	0	1.6e-05	0	0	3.5e-05	0	0	0	0
Nitrososphaera	0	0.000203	0	0	0.000395	3.2e-05	0	0	0
Candidatus Nitrosocaldus	0	1.6e-05	0	0	0	0	0	0	0
Nitrosopumilus	0	0.000203	0.000284	0	0.00136	7.9e-05	0	0	0
Phikmvvirus	0	6.3e-05	0	0	0	0	0	0	0
T7virus	0	1.6e-05	0	0	0	0	0	0	0
Kp36virus	0	0.000313	0	0	0	0	0	0	0
Rogue1virus	0	1.6e-05	0	0	0	0	0	0	0
P23virus	0	0.000172	0	0	0	0	0	0	0
T5virus	0	3.1e-05	0	0	0.000465	0	0	0	0
Sfi11virus	0	3.1e-05	0	0	0.000114	0	0	0	0
Phietavirus	0	1.6e-05	0	0	0.000333	0	0	0	0
Omegavirus	0	1.6e-05	0	0	0	0	0	0	0
Bxz1virus	0	0.000141	0	0	0	0	0	0	0
Wphvirus	0	0.00011	0	0	9.7e-05	0	0	0	0
Schizot4virus	0	1.6e-05	0	0	6.1e-05	0	0	0	0
Tg1virus	0	3.1e-05	0	0	9e-06	0	0	0	0
Nit1virus	0	3.1e-05	0	0	7.9e-05	0	0	0	0
Cp220virus	0	3.1e-05	0	0	0.000316	0	0	0	0
Cd119virus	0	1.6e-05	0	0	0.000263	0	0	0	0
Iridovirus	0	0.000626	0	0	0.000272	0	0	0	0
Cafeteriavirus	0	4.7e-05	0	0	0.000333	0	0	0	0
Chlorovirus	0	4.7e-05	0	0	0.000254	0	0	0	0
Rhadinovirus	0	4.7e-05	0	0	0.000167	0	0	0	0
Lymphocryptovirus	0	1.6e-05	0	0	3.5e-05	0	0	0	0
Roseolovirus	0	1.6e-05	0	0	6.1e-05	0	0	0	0
Pandoravirus	0	1.6e-05	0	0	0.000202	0	0	0	0
Alphabaculovirus	0	1.6e-05	0	0	0.000474	0	0	0	0
Orthotospovirus	0	3.1e-05	0	0	3.5e-05	0	0	0	0
Acaryochloris	0	0	1.4e-05	0	0.000404	7.9e-05	1e-05	0	0
Acidiferrobacter	0	0	4.3e-05	2.7e-05	0	0	0	0	0
Acidiphilium	0	0	7.1e-05	1.4e-05	0.000588	0.000348	2e-05	0	0
Alicycliphilus	0	0	4.3e-05	0	0.000623	1.6e-05	0	0	0
Anaerolinea	0	0	0.000142	0.000137	0.000535	0.00019	0	0	0
Aurantimicrobium	0	0	2.8e-05	0	9.7e-05	0	0	0	0
Basilea	0	0	0.000142	1.4e-05	0.00036	0	0	0	0
Blastochloris	0	0	5.7e-05	0	0.00072	0	0	0	0
Blastococcus	0	0	4.3e-05	0	0.000377	7.9e-05	0	0	0.000236
Bradymonas	0	0	1.4e-05	0	0	0	0	0	0
Candidatus Gullanella	0	0	5.7e-05	2.7e-05	0.000228	0	0	0	0
