Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Kurthia	0	0.000183	0.000873	1.3e-05	0.004205	0.001303	3.2e-05	0	0
Rummeliibacillus	0	8.3e-05	0.00045	0.000336	0.002982	2.7e-05	3.2e-05	9e-06	0
Laceyella	0	0.000116	0.000493	2.7e-05	0.000273	0	0	0	0
Novibacillus	0	5e-05	0.000113	6.7e-05	0	0	0	0	0
Faecalibacterium	0	7.601876	9.497746	9.687747	5.935636	10.008484	9.567403	11.109685	7.599428
Mordavella	0	0.01383	0.036282	0.030541	0	0	0	0	0
Lachnoanaerobaculum	0	0.002789	0	0	0.000264	0.000518	0.00175	0	0
Paeniclostridium	0	0.022763	0.049723	0.055213	0.084281	0.003442	0	0	0
Monoglobus	0	0.003935	0	0	0	0	0	0	0
Desulfallas	0	0.000415	0.00045	0.000201	0.001003	0	0	0	0
Desulfofarcimen	0	0.000166	2.8e-05	0.000201	0.002076	0	0	0	0
Candidatus Desulforudis	0	0.000149	8.4e-05	0	0.000369	1.3e-05	0.000223	0	0
Hungateiclostridium	0	0.003985	0	0	0.009078	0	0	0	0
Fastidiosipila	0	0.000963	0.000985	0.000134	0	0	2.1e-05	0	0
Pseudoclostridium	0	0.000648	0	0	0	0	0	0	0
Thermoclostridium	0	0.000216	0	0	0.0038	0	0	0	0
Carboxydocella	0	0.000149	0.000169	1.3e-05	0	0.000306	0	0	0
Syntrophomonas	0	0.000249	0.000366	2.7e-05	0.000537	8e-05	2.1e-05	0	0
Thermosediminibacter	0	0.000498	0	0.000121	0.000537	1.3e-05	0	0	0
Ammonifex	0	3.3e-05	1.4e-05	1.3e-05	0.000176	0	0	0	0
Thermanaeromonas	0	6.6e-05	0	0	0	8e-05	0	0	0
Thermacetogenium	0	3.3e-05	0.000253	4e-05	0.000545	0	1.1e-05	2.7e-05	0
Mahella	0	0.00083	0.00038	5.4e-05	0.000862	2.7e-05	0	3.6e-05	0
Thermodesulfobium	0	0.000515	0.000521	1.3e-05	0.000607	0	0	0	0
Trueperella	0	0.000481	0.000408	0.000215	0.002516	2.7e-05	4.2e-05	2.7e-05	0
Mycolicibacterium	0	0.00166	0.001027	0.000322	0.010319	0	0	0	0
Mycobacteroides	0	0.000913	0.00038	2.7e-05	0.003695	0	0	0	0
Mycolicibacter	0	0.000232	0.000577	0	0.000528	0	0	0	0
Hoyosella	0	3.3e-05	5.6e-05	1.3e-05	0.000352	1.3e-05	0	0	0
Lawsonella	0	0.000149	0.000127	5.4e-05	0.000748	0	0	0	0
Segniliparus	0	3.3e-05	0	1.3e-05	0.000396	0.000372	0	0	0
Auritidibacter	0	0.000415	0	0	0	0	0	0	0
Zhihengliuella	0	8.3e-05	0	0	0	0	0	6.3e-05	0
Renibacterium	0	6.6e-05	5.6e-05	1.3e-05	0.000273	0.000106	0	0	0
Psychromicrobium	0	1.7e-05	0	0	0.00029	0	0	0	0
Rathayibacter	0	0.000216	0.000141	0	0.000924	0.000186	0	0	0
Salinibacterium	0	0.000183	8.4e-05	0	0	1.3e-05	0	0	0
Frondihabitans	0	0.000149	0.000169	0	0.000748	0	0	0	0
Mycetocola	0	0.000116	5.6e-05	2.7e-05	0	0.00012	0	0	0
Pontimonas	0	8.3e-05	4.2e-05	0	0	0	0	0	0
Candidatus Aquiluna	0	5e-05	0	0	0.00051	0	0	0	0
Rhodoluna	0	1.7e-05	0	0	0.000475	0	0	0	0
Humibacter	0	1.7e-05	0	0	0	6.6e-05	0	0	0
Plantibacter	0	1.7e-05	0	0	0	2.7e-05	0	0	0
Phycicoccus	0	0.000166	0	0	0.000827	0.000266	0	1.8e-05	0
Ornithinimicrobium	0	1e-04	0.000239	4e-05	0	0	0	0	0
Janibacter	0	8.3e-05	0.000324	0	0	0	0	7.2e-05	0
Dermacoccus	0	1.7e-05	0.000225	0	0.000862	0.000106	0	0	0
Miniimonas	0	5e-05	0.000521	0	0	0	0	0	0
Austwickia	0	0.000166	0.00031	0	0	5.3e-05	0	0	0
Jonesia	0	3.3e-05	0	0	0.000114	0	0	0	0
Streptacidiphilus	0	1e-04	9.9e-05	0	9e-06	0.000372	0	0	0
Microlunatus	0	0.000432	0.000113	0	0.001399	4e-05	0	0	0
Micropruina	0	0.000183	1.4e-05	1.3e-05	0	0	0	0	0
Kribbella	0	0.000183	7e-05	0	0.000924	0.000186	0	0	0
Prauserella	0	0.000199	0	0	0	0	0	9e-06	0
Saccharothrix	0	0.000183	8.4e-05	1.3e-05	0.001108	0.000744	0	0	0
Thermobifida	0	0.000166	0.000113	2.7e-05	0.000334	4e-05	0	0	0
Streptosporangium	0	0.000598	0.000225	0	0.00168	9.3e-05	2.1e-05	1.8e-05	0
Actinomadura	0	0.000315	0	0	0	0.000439	0	0	0
Jatrophihabitans	0	0.000349	0	0	0	0	0	0	0
Modestobacter	0	0.000232	0.000253	0	0.001144	0.000957	0	2.7e-05	0
Blastococcus	0	6.6e-05	0.000211	0	0.000994	0.000279	0	0	0.000663
Candidatus Planktophila	0	0.000299	0.000352	0.000134	0	0	0	0	0
Stackebrandtia	0	0.000232	0.000211	4e-05	0.001091	5.3e-05	0	9e-06	0
Acidothermus	0	3.3e-05	0	0	0.000325	0	0	0	0
Collinsella	0	0.80396	1.174858	1.255752	0.013292	1.412852	0.442484	1.302398	1.316342
Cryptobacterium	0	1.7e-05	4.2e-05	6.7e-05	0.001126	0.000199	0	0	0.000453
Euzebya	0	0.000349	0.000394	2.7e-05	0	0	0	0	0
Trichormus	0	1e-04	7e-05	0	0.002138	0.000133	0	0	0
Calothrix	0	0.001328	0.000408	6.7e-05	0.002815	0.000412	0	0	0
Rivularia	0	0.000116	9.9e-05	1.3e-05	0.001522	4e-05	0	0	0
Nodularia	0	0.000531	5.6e-05	0	0.000853	0.000558	0	0	0
Anabaenopsis	0	6.6e-05	0	0	0	0	0	0	0
Sphaerospermopsis	0	1.7e-05	0	0	0	0	0	0	0
Scytonema	0	0.000282	0	0	0	0.000106	0	0	0
Fischerella	0	6.6e-05	7e-05	0	0.001003	5.3e-05	0	0	0
Thermosynechococcus	0	1e-04	5.6e-05	0	0.001223	2.7e-05	0	0	0
Dactylococcopsis	0	3.3e-05	2.8e-05	0	0.000422	0	0	0	0
Pseudanabaena	0	0.000183	1.4e-05	1.3e-05	0.000704	0.000279	0	0	0
Chamaesiphon	0	8.3e-05	0	0	0.000475	0	0	0	0
Acaryochloris	0	3.3e-05	1.4e-05	0	0.000387	1.3e-05	0	0	0
Synechocystis	0	1.7e-05	1.4e-05	0	0.000713	1.3e-05	0	0	0
Planktothrix	0	6.6e-05	0	0	0.000475	0.00012	0	0	0
Crinalium	0	8.3e-05	0.000113	4e-05	0.000739	4e-05	0	0	0
Geitlerinema	0	1.7e-05	0.00045	4e-05	0.000906	9.3e-05	0	0	0
Cyanobacterium	0	0.000266	0.000169	0	0.001539	8e-05	0	0	0
Microcystis	0	1e-04	4.2e-05	1.3e-05	0.00212	0.000346	0	0	0
Gloeomargarita	0	5e-05	0	0	0	5.3e-05	0	0	0
Entomoplasma	0	0.000199	0.000225	0	4.4e-05	4e-05	0	0	0
Roseiflexus	0	5e-05	0.000155	0	0.00088	9.3e-05	3.2e-05	0	0
Dehalogenimonas	0	3.3e-05	5.6e-05	0	0.000264	5.3e-05	0	0	0
Brevefilum	0	1e-04	0.000155	1.3e-05	0	0	0	0	0
Anaerolinea	0	3.3e-05	0.000155	9.4e-05	0.000387	0.000106	1.1e-05	0	0
Thermomicrobium	0	1.7e-05	0.000113	0	0.000202	5.3e-05	0	0	0
Caldilinea	0	1.7e-05	0.000155	0	0.000651	0	0	9e-06	0
Chthonomonas	0	5e-05	0	0	0.000422	0	0	0	0
Thermobaculum	0	5e-05	0	1.3e-05	0.000176	1.3e-05	0	0	0
Candidatus Hamiltonella	0	5e-05	1.4e-05	0	0.000501	0.000106	2.1e-05	0	0
Candidatus Doolittlea	0	6.6e-05	0	1.3e-05	0.000246	0	0	0	0
Candidatus Purcelliella	0	5e-05	5.6e-05	1.3e-05	0	0	0	0	0
Candidatus Gullanella	0	3.3e-05	7e-05	0	0.00015	0	0	0	0
Candidatus Tachikawaea	0	1.7e-05	0	0	0.000537	0	0	0	0
Candidatus Ishikawaella	0	0.000216	0	1.3e-05	0.000185	0	0	0	0
Limnobaculum	0	8.3e-05	0	1.3e-05	0	0	0	0	0
Wigglesworthia	0	0.000648	5.6e-05	1.3e-05	0.000818	2.7e-05	0	0	0
Candidatus Fukatsuia	0	0.000266	0	0	0	1.3e-05	0	0	0
Chania	0	0.000216	0.000253	5.4e-05	0.00073	6.6e-05	0	0	0
Lonsdalea	0	0.000365	0	0	9e-06	0.000186	7.4e-05	0	0
Arsenophonus	0	1.7e-05	1.4e-05	0	0.001443	4e-05	8.5e-05	0	0
Obesumbacterium	0	3.3e-05	9.9e-05	0	0.000589	4e-05	0	2.7e-05	0
Leminorella	0	0.000149	0.000113	0.000121	0	2.7e-05	1.1e-05	0	0
Phytobacter	0	3.3e-05	0.001436	9.4e-05	0	0	0	0	0
Azotobacter	0	0.000332	0.000253	4e-05	0.002648	1.3e-05	3.2e-05	0	0
Moraxella	0	0.000664	0.000619	0	0.003651	0.000439	0	0	0
Lacimicrobium	0	0.000332	2.8e-05	0	0.000466	4e-05	0	0	0
Glaciecola	0	1e-04	7e-05	2.7e-05	0.001029	2.7e-05	6.4e-05	0	0
Salinimonas	0	6.6e-05	1.4e-05	0	0	0	0	0	0
Catenovulum	0	3.3e-05	7e-05	1.3e-05	0	6.6e-05	0	0	0
Colwellia	0	0.00098	0.000549	0.000121	0.003484	0.000678	1.1e-05	0	0
Thalassotalea	0	1.7e-05	0.000267	0	0.00051	6.6e-05	0	0	0
Idiomarina	0	0.000116	0.000169	4e-05	0.000801	0.000253	3.2e-05	0	0
Enterovibrio	0	3.3e-05	0	0	2.6e-05	0.000771	0	0	0
Xylella	0	0.000149	0.000155	5.4e-05	0.001407	5.3e-05	0.000117	7.2e-05	0
Rhodanobacter	0	0.000299	9.9e-05	0	0.000616	0.000585	1.1e-05	0	0
Ahniella	0	8.3e-05	0	2.7e-05	0	0	0	0	0
Dokdonella	0	3.3e-05	9.9e-05	0	0.000475	1.3e-05	0	0	0
Salinicola	0	0.000681	4.2e-05	0	1.8e-05	0	0	0	0
Candidatus Carsonella	0	0.000116	0	1.3e-05	0.000616	0.000133	0	0	0
Zymobacter	0	6.6e-05	0	0	0	1.3e-05	0	0	0
Candidatus Portiera	0	1.7e-05	0	0	0.001214	0	0	0	0
Chromohalobacter	0	3.3e-05	0.000141	0	0.000537	1.3e-05	0	0	0
Marinomonas	0	0.000149	2.8e-05	1.3e-05	0.00168	0.00012	2.1e-05	0	0
Oleispira	0	6.6e-05	1.4e-05	0	0.000475	0	0	0	0
Alcanivorax	0	0.000282	8.4e-05	2.7e-05	0.001504	9.3e-05	0	5.4e-05	0
Ketobacter	0	3.3e-05	2.8e-05	2.7e-05	0	0	0	0	0
Saccharospirillum	0	0.000216	1.4e-05	0	0	2.7e-05	0	0	0
Endozoicomonas	0	1e-04	0	0	0.000378	0.000279	0	9e-06	0
Hahella	0	8.3e-05	4.2e-05	1.3e-05	0.000765	0.000133	0	0	0
Kangiella	0	8.3e-05	0.000155	8.1e-05	0.001161	0	0	0	0
Oleiphilus	0	5e-05	7e-05	0	0	0.000452	0	0	0
Bibersteinia	0	0.000299	0	5.4e-05	0.003923	5.3e-05	1.1e-05	1.8e-05	0
Glaesserella	0	0.000183	0	5.4e-05	0.003994	0	0	0	0
Basfia	0	0.000133	0	1.3e-05	0.000625	0	1.1e-05	0	0
Gallibacterium	0	0.000116	0.000113	2.7e-05	0.001276	0.000625	0	0	0
Allofrancisella	0	3.3e-05	9.9e-05	4e-05	0.000554	1.3e-05	0	0	0
Hydrogenovibrio	0	0.000183	2.8e-05	0	0.000317	0	0	0	0
Thiomicrospira	0	1.7e-05	0	0	0.000669	5.3e-05	1.1e-05	0	0
Piscirickettsia	0	1.7e-05	0.000169	0	0.001337	2.7e-05	0	0	0
Beggiatoa	0	1e-04	5.6e-05	0	0	9.3e-05	0	0	0
Thioploca	0	5e-05	1.4e-05	0	0.000457	0	0	0	0
Ectothiorhodospira	0	0.000216	0.000127	0	0.000361	0	0	0	0
Halorhodospira	0	6.6e-05	8.4e-05	2.7e-05	0.00095	1.3e-05	0	0	0
Thiodictyon	0	0.000149	0.000211	5.4e-05	9e-06	0	0	0	0
Nitrosococcus	0	3.3e-05	1.4e-05	0	0.000713	0.000159	0	0	0
Marichromatium	0	3.3e-05	9.9e-05	0	0.000686	0	0	9e-06	0
Granulosicoccus	0	0.000149	0.000127	4e-05	0	0	0	0	0
Oceanisphaera	0	8.3e-05	4.2e-05	0	0	0	0	0	0
Thiohalobacter	0	0.000398	2.8e-05	1.3e-05	0	0	0	0	0
Candidatus Ruthia	0	0.000315	7e-05	0	0.000598	0	0	0	0
Thiolapillus	0	1e-04	0.000155	5.4e-05	0.000457	0	0	0	0
Candidatus Thioglobus	0	6.6e-05	1.4e-05	2.7e-05	0.001012	0	0	0	0
Gallaecimonas	0	6.6e-05	4.2e-05	0	0	4e-05	1.1e-05	0	0
Fluoribacter	0	5e-05	0	0	0	0	0	0	0
Tatlockia	0	3.3e-05	0	0	0.00022	1.3e-05	0	0	0
Agarilytica	0	6.6e-05	1.4e-05	0	0	0	0	0	0
Spongiibacter	0	0.000149	0	1.3e-05	0.000378	0.000585	0	0	0
Zhongshania	0	0.000133	0	0	0.000431	0	0	0	0
Methylocaldum	0	6.6e-05	0	0	0	0.000106	0	0	0
Methylovulum	0	3.3e-05	0.000141	0	0	0	0	0	0
Frischella	0	1.7e-05	0.000155	2.7e-05	0.001531	0	0	0	0
Immundisolibacter	0	0.000398	0	0	0.000369	0	0	0	0
Acidiferrobacter	0	1.7e-05	5.6e-05	0	0	0	0	0	0
Sulfuricaulis	0	1.7e-05	0	1.3e-05	0.000554	2.7e-05	0	0	0
Dichelobacter	0	5e-05	8.4e-05	0	0.000238	0	0	0	0
Orrella	0	0.000498	0.000197	4e-05	0	1.3e-05	0	0	0
Taylorella	0	0.000183	0.000141	2.7e-05	0.006114	0.000532	2.1e-05	0	0
Advenella	0	0.000133	5.6e-05	5.4e-05	0.000713	0	2.1e-05	9e-06	0
Basilea	0	8.3e-05	0.000239	0	0.000449	1.3e-05	0	0	0
Oligella	0	1.7e-05	7e-05	2.7e-05	0	0	0	0	0
Alicycliphilus	0	0.000814	0.000155	1.3e-05	0.00139	4e-05	0	4.5e-05	0
Melaminivora	0	0.000332	0.000197	2.7e-05	0	1.3e-05	0	0	0
Ottowia	0	0.000249	0.000296	1.3e-05	0.000475	0	1.1e-05	0	0
Simplicispira	0	1e-04	0	2.7e-05	0	0	8.5e-05	0	0
Curvibacter	0	3.3e-05	0	0	0.000501	0.000864	0.000361	0	0
Verminephrobacter	0	3.3e-05	1.4e-05	0	0.000642	0.000572	0	0	0
Sutterella	0	0.00249	0	0	0.000466	0.417689	0.184174	0.000764	0.326559
Aquabacterium	0	0.000249	0.000296	9.4e-05	0	2.7e-05	1.1e-05	0	0
Leptothrix	0	5e-05	0.000183	6.7e-05	0.000897	2.7e-05	0	0	0
Microvirgula	0	0.000216	0	0	0	0.000266	7.4e-05	0	0
Laribacter	0	1e-04	0.000141	0	0.000642	5.3e-05	0	0	0
Aquitalea	0	6.6e-05	0	0	0	1.3e-05	0	0	0
Crenobacter	0	1e-04	0	0	0	0	0	0	0
Snodgrassella	0	5e-05	5.6e-05	2.7e-05	0.000651	0.00012	0	0	0
Simonsiella	0	1.7e-05	2.8e-05	0	0	0	0	0	0
Kingella	0	1.7e-05	0	0	0.000378	8e-05	0.000361	0	0
Candidatus Methylopumilus	0	0.000199	7e-05	0	0.001161	0	0	0	0
Methylotenera	0	6.6e-05	2.8e-05	0	0.001038	0.00012	0	0	0
Methylophilus	0	1.7e-05	4.2e-05	0	0.000273	0	0	0	0
Sulfuricella	0	8.3e-05	0	0	0.000361	1.3e-05	0	0	0
Gallionella	0	5e-05	4.2e-05	2.7e-05	0.000528	5.3e-05	0	1.8e-05	0
Ferriphaselus	0	1.7e-05	0	0	0	0	1.1e-05	0	0
Methyloversatilis	0	1e-04	1.4e-05	0	0.000431	0.000146	5.3e-05	0	0
Aromatoleum	0	0.000166	0.000183	1.3e-05	0.000625	0	0	8.1e-05	0
Azospira	0	6.6e-05	0.000197	0	0.000713	5.3e-05	0	4.5e-05	0
Candidatus Kinetoplastibacterium	0	0.000614	0.00038	0.000215	0.003088	0	0	0	0
Candidatus Profftella	0	1e-04	0.000155	5.4e-05	0.000669	1.3e-05	0	0	0
Candidatus Nasuia	0	3.3e-05	0	2.7e-05	5.3e-05	0	0	0	0
Afipia	0	0.000332	0	0	0.000493	0	0	0	0
Nitrobacter	0	0.000216	0	0	0.000598	0	0	0	0
Oligotropha	0	1e-04	7e-05	0	0.000853	0	0	0	0
Liberibacter	0	6.6e-05	9.9e-05	2.7e-05	0.002665	0.000691	0	0	0
Shinella	0	5e-05	0	0	0.000932	0	0	0	0
Methylorubrum	0	0.000382	0.000169	1.3e-05	0.002903	0	0	0	0
Microvirga	0	0.000216	0.000338	0	0.000915	0.000558	0	0	0
Aminobacter	0	0.000299	7e-05	0	0.000466	0.00097	0	0	0
Phyllobacterium	0	3.3e-05	7e-05	2.7e-05	9e-06	5.3e-05	0	0	0.003195
Rhodomicrobium	0	0.000199	1.4e-05	0	0.000317	0	0	0	0
Blastochloris	0	0.000116	8.4e-05	0	0.001487	0	0	0	0
Filomicrobium	0	0.000116	0	0	0.000141	0.000186	0	0	0
Rhodoplanes	0	8.3e-05	1.4e-05	1.3e-05	0.000677	0	0	0	0
Pelagibacterium	0	5e-05	1.4e-05	0	0.000167	5.3e-05	0	3.6e-05	0
Anderseniella	0	3.3e-05	5.6e-05	0	0	0	0	0	0
Candidatus Phaeomarinobacter	0	3.3e-05	0	0	0.000132	0	0	0	0
Breoghania	0	1e-04	0	0	0	0	0	0	0
Cohaesibacter	0	8.3e-05	0	0	0	8e-05	0	0	0
Beijerinckia	0	1e-04	2.8e-05	2.7e-05	0.000229	1.3e-05	0	0	0
Methylocella	0	3.3e-05	0	0	0.000299	1.3e-05	0	0	0
Methylocystis	0	5e-05	0	0	0.00022	2.7e-05	0	0	0
Methylosinus	0	3.3e-05	1.4e-05	0	0	0.000159	0	0	0
Hartmannibacter	0	6.6e-05	9.9e-05	0	0	0	0	1.8e-05	0
Thalassospira	0	0.001561	2.8e-05	0	0.00044	0.000213	1.1e-05	0	0
Magnetospira	0	0.000349	1.4e-05	0	0.000264	5.3e-05	0	0	0
Niveispirillum	0	0.000232	8.4e-05	1.3e-05	0	0	0	0	0
Candidatus Endolissoclinum	0	0.000133	0.000239	0	0.000827	0	0	0	0
Pararhodospirillum	0	0.000133	0	0	0.000493	0.000332	0	0	0
Nitrospirillum	0	8.3e-05	0	0	0	0	0	0	0
Haematospirillum	0	1.7e-05	0	0	0.000211	4e-05	0	0	0
Granulibacter	0	8.3e-05	0.000113	5.4e-05	0.00146	0	0	0	0
Acidiphilium	0	6.6e-05	9.9e-05	0	0.00088	0.000266	3.2e-05	0	0
Gluconacetobacter	0	5e-05	5.6e-05	0	0.000792	1.3e-05	0	0	0
Kozakia	0	3.3e-05	7e-05	2.7e-05	0.000537	1.3e-05	0	0	0
Gemmobacter	0	0.000764	0	0	0	0	0	0	0
Yangia	0	0.000448	0.000338	0.000121	0.000783	1.3e-05	0	0	0
Sulfitobacter	0	0.000448	0.000253	1.3e-05	3.5e-05	4e-05	1.1e-05	0	0
Thalassococcus	0	0.000432	0.000127	0	0	0	0	0	0
Octadecabacter	0	0.000365	0.000211	0	0.001117	1.3e-05	0	0	0
Ruegeria	0	0.000216	0.000197	4e-05	0.001038	0.000106	1.1e-05	9e-06	0
Thioclava	0	0.000133	4.2e-05	0	0	2.7e-05	2.1e-05	0	0
Yoonia	0	0.000116	9.9e-05	0	0	0	0	0	0
Pseudovibrio	0	0.000116	0	0	0.000554	0.000106	4.2e-05	0	0
Roseibacterium	0	8.3e-05	9.9e-05	0	0.000281	0	0	0	0
Halocynthiibacter	0	8.3e-05	1.4e-05	0	0.000281	1.3e-05	0	0	0
Rhodobaca	0	8.3e-05	5.6e-05	0	9e-06	0	0	0	0
Confluentimicrobium	0	5e-05	1.4e-05	0	0.000317	0	0	0	0
Roseobacter	0	3.3e-05	1.4e-05	0	0.000695	2.7e-05	0	0	0
Epibacterium	0	3.3e-05	0.000113	0	0.000475	0	0	0	0
Pelagibaca	0	1.7e-05	0	0	0	2.7e-05	0	0	0
Labrenzia	0	1.7e-05	9.9e-05	2.7e-05	0.000721	5.3e-05	1.1e-05	0	0
Roseovarius	0	1.7e-05	0	0	0	2.7e-05	0	0	0
Sagittula	0	1.7e-05	9.9e-05	1.3e-05	1.8e-05	0	0	0	0
Tateyamaria	0	1.7e-05	0	0	0	1.3e-05	0	0	0
Stappia	0	1.7e-05	0	0	0.000238	1.3e-05	2.1e-05	0	0
Salipiger	0	1.7e-05	0.000296	0	0	0	0	0	0
Hirschia	0	0.000166	9.9e-05	0	0.000334	1.3e-05	0	0	0
Blastomonas	0	0.000149	5.6e-05	0	0.000334	2.7e-05	0	0	0
Zymomonas	0	0.000133	0.000155	2.7e-05	0.003052	0	0	0	0
Citromicrobium	0	3.3e-05	0	0	0.000457	0.000106	0	0	0
Porphyrobacter	0	0.000531	0.000479	6.7e-05	0.000783	1.3e-05	1.1e-05	0	0
Anaplasma	0	0.000249	0	0	0.001399	0.000678	0	0	0
Candidatus Phycorickettsia	0	3.3e-05	5.6e-05	0	0	0	0	0	0
Phenylobacterium	0	6.6e-05	0.000211	2.7e-05	0.000783	8e-05	0	0	0
Candidatus Fonsibacter	0	0.000216	0.000169	1.3e-05	0	0	0	0	0
Candidatus Puniceispirillum	0	5e-05	2.8e-05	0	0.000493	0	0	0	0
Phreatobacter	0	3.3e-05	0.000127	0	0	0	0	0	0
Candidatus Paracaedibacter	0	3.3e-05	4.2e-05	0	0.000194	0.000558	0	0	0
Malacobacter	0	0.001361	0	0	0	0	0	0	0
Pseudoarcobacter	0	0.000332	0	0	0	0	0	0	0
Haloarcobacter	0	0.000332	0	0	0	0	0	0	0
Aliiarcobacter	0	0.000232	0	0	0	0	0	0	0
Sulfurimonas	0	0.000183	8.4e-05	0	0.001663	1.3e-05	0	0	0
Sulfuricurvum	0	1.7e-05	2.8e-05	0	0.000783	9.3e-05	0	0	0
Nitratifractor	0	1e-04	7e-05	0	0.000405	0.00012	0	0	0
Sulfurovum	0	0.000232	0.000113	0.000228	0.001073	0.000106	1.1e-05	0	0
Nitratiruptor	0	1.7e-05	0	9.4e-05	0.000378	0	0	0	0
Corallococcus	0	0.000581	0.00038	8.1e-05	0.000924	0.000332	0	0	0
Chondromyces	0	0.000565	0.000113	1.3e-05	0.000713	0.000159	0	9e-06	0
Lawsonia	0	6.6e-05	2.8e-05	6.7e-05	0.001179	0	0	0	0
Desulfomicrobium	0	1e-04	0.000141	1.3e-05	0.001196	1.3e-05	0	0	0
Desulfatibacillum	0	0.000315	0.000197	0	0.000413	6.6e-05	0	0	0
Desulfobacter	0	0.000183	0	0	0	0	1.1e-05	0	0
Desulfobacula	0	0.000116	0.000281	0.000161	0.000897	0	0	0	0
Desulfocapsa	0	0.000133	7e-05	1.3e-05	0.000537	0	0	0	0
Syntrophus	0	0.000332	0.000253	2.7e-05	0.000449	4e-05	0	0	0
Desulfobacca	0	0.000199	0	0	0.000106	6.6e-05	0	0	0
Hippea	0	1e-04	2.8e-05	2.7e-05	0.000545	5.3e-05	0	0	0
Desulfurella	0	5e-05	9.9e-05	0	0.00088	2.7e-05	0	0	0
Bradymonas	0	8.3e-05	4.2e-05	2.7e-05	0	0	0	0	0
Bacteriovorax	0	0.000183	5.6e-05	0	5.3e-05	0.000226	0	0	0
Mariprofundus	0	0.000183	2.8e-05	0	0	0.000106	0	0	0
Hydrogenophilus	0	3.3e-05	0	0	9e-06	0	0	0	0
Muribaculum	0	0.003171	0.004968	0.003049	0	0	0	0	0
Aquimarina	0	0.000913	0	0	0	0.000292	2.1e-05	0	0
Formosa	0	0.000863	8.4e-05	5.4e-05	0.002912	9.3e-05	1.1e-05	0	0
Dokdonia	0	0.000747	0.000183	5.4e-05	0.001469	0.000199	0	0	0
Muricauda	0	0.000648	0.000113	1.3e-05	0.000853	8e-05	0	0	0
Olleya	0	0.000432	8.4e-05	0	9e-06	5.3e-05	0	0	0
Lacinutrix	0	0.000299	0.000169	5.4e-05	0.001214	0.000106	0	0	0
Kordia	0	0.000266	4.2e-05	5.4e-05	0	9.3e-05	0	0	0
Arenibacter	0	0.000216	2.8e-05	0	0	0.000146	4.2e-05	0	0
Aureitalea	0	0.000166	0	0	0	0	0	0	0
Flavivirga	0	0.000166	0.00069	0	0	0	0	0	0
Mariniflexile	0	0.000149	0	0	0	0	0	0	0
Gilvibacter	0	0.000149	0	0	0	0	0	9e-06	0
Salegentibacter	0	0.000116	8.4e-05	2.7e-05	0	0.000199	2.1e-05	9e-06	0
Tamlana	0	8.3e-05	0.000113	1.3e-05	0	0.000133	0	0	0
Flagellimonas	0	1.7e-05	1.4e-05	0	0	0	0	0	0
Croceibacter	0	1.7e-05	0.000141	0	0.001012	1.3e-05	0	0	0
Weeksella	0	1.7e-05	0	1.3e-05	0.000413	1.3e-05	0	0	0
Candidatus Sulcia	0	0.000714	0	8.1e-05	0.001478	2.7e-05	0	0	0
Candidatus Walczuchella	0	6.6e-05	1.4e-05	0	0.000132	0	0	0	0
Owenweeksia	0	0.000133	8.4e-05	0.000107	0.000545	8e-05	0	0	0
Ichthyobacterium	0	1.7e-05	0	2.7e-05	0	2.7e-05	0	0	0
Rufibacter	0	0.000415	0.000394	8.1e-05	0.001918	0.000106	1.1e-05	2.7e-05	0
Dyadobacter	0	0.000249	0.000127	6.7e-05	0.001082	0.000253	8.5e-05	1.8e-05	0
Pseudarcicella	0	1e-04	4.2e-05	4e-05	0	0.000106	0	0	0
Echinicola	0	0.000249	7e-05	4e-05	0.000713	0.000173	5.3e-05	9e-06	0
Belliella	0	0.000232	1.4e-05	8.1e-05	0.000572	0	0	0	0
Chryseolinea	0	0.000631	0	0	0	1.3e-05	0	0	0
Persicobacter	0	0.000183	8.4e-05	1.3e-05	0.000915	1.3e-05	1.1e-05	1.8e-05	0
Bernardetia	0	0.000149	0.000197	5.4e-05	0.00183	0	0	0	0
Candidatus Cardinium	0	3.3e-05	1.4e-05	0	0.000246	1.3e-05	0	0	0
Candidatus Amoebophilus	0	1.7e-05	8.4e-05	0	0.000317	0	0	0	0
Niastella	0	0.000183	0.000183	8.1e-05	0.003211	0.000425	1.1e-05	0	0
Filimonas	0	1e-04	4.2e-05	2.7e-05	0.000888	0	1.1e-05	0	0
Pseudoflavitalea	0	1e-04	0	0	0	0	0	0	0
Flavisolibacter	0	8.3e-05	0	1.3e-05	0.000677	5.3e-05	0	0	0
Salinibacter	0	0.000199	9.9e-05	1.3e-05	0.000633	4e-05	0	0	0
Haliscomenobacter	0	0.000216	0.000296	0.000188	0.001205	6.6e-05	0	0	0
Saprospira	0	0.000116	4.2e-05	0	0.000369	2.7e-05	0	0	0
Chloroherpeton	0	3.3e-05	2.8e-05	1.3e-05	0.000493	0	0	0	0
Melioribacter	0	5e-05	7e-05	1.3e-05	0.000677	5.3e-05	0	0	0
Gemmatirosa	0	0.000183	0.000183	4e-05	0.001258	5.3e-05	0	0	0
Sediminispirochaeta	0	0.000266	0.000211	6.7e-05	0.001064	0	0	0	0
Borreliella	0	0.000266	0.000239	0.000121	0.006079	0.000744	0	0	0
