Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Frondihabitans	0	0.000272	0.000427	3.2e-05	0.000799	5.6e-05	0	0	0
Agromyces	0	0.000233	6.8e-05	3.2e-05	0.002844	9.8e-05	0	0	0
Rhodoluna	0	0.000175	0.000103	0	0.001468	0	0	0	0
Candidatus Aquiluna	0	1.9e-05	0	0	0.000502	0	0	0	0
Rathayibacter	0	0.000175	3.4e-05	0	0.000901	0.000112	0	0	0
Curtobacterium	0	0.000136	5.1e-05	1.6e-05	0.001617	0.001686	0	0	0
Clavibacter	0	0.000136	0	1.6e-05	0.002649	4.2e-05	0	0	0
Mycetocola	0	0.000116	0	1.6e-05	0	0	0	0	0
Microterricola	0	9.7e-05	0	0	0.001756	1.4e-05	2.2e-05	0	0
Aurantimicrobium	0	3.9e-05	0.000598	0	0.000232	0	0	0	0
Pontimonas	0	3.9e-05	8.5e-05	0	0	0	0	0	0
Cryobacterium	0	1.9e-05	1.7e-05	0	0.000818	7e-05	0	0	0
Salinibacterium	0	1.9e-05	0	0	0	0	0	0	0
Isoptericola	0	0.000175	8.5e-05	1.6e-05	0.002342	2.8e-05	0	0	0
Janibacter	0	0.000291	5.1e-05	0	0	2.8e-05	0	0	0
Serinicoccus	0	0.000213	0.00012	0	0.000799	5.6e-05	0	0	0
Phycicoccus	0	9.7e-05	0	0	0.000734	4.2e-05	0	0	0
Ornithinimicrobium	0	3.9e-05	3.4e-05	1.6e-05	0	0	0	0	0
Intrasporangium	0	1.9e-05	5.1e-05	0	0.000353	0.000141	0	0	0
Paraoerskovia	0	0.000213	0	0	0.000418	4.2e-05	0	0	0
Austwickia	0	5.8e-05	5.1e-05	0	0	0	0	0	0
Jonesia	0	5.8e-05	1.7e-05	0	0.00013	0	0	0	0
Sanguibacter	0	3.9e-05	5.1e-05	9.7e-05	0.000939	4.2e-05	0	0	0
Miniimonas	0	1.9e-05	8.5e-05	0	0	0	0	0	0
Kitasatospora	0	0.000485	3.4e-05	0	0.001208	0.000169	0	0	0
Streptacidiphilus	0	3.9e-05	1.7e-05	0	4.6e-05	0.000112	2.2e-05	0	0
Actinotignum	0	0.00033	0.000137	0	0.000623	2.8e-05	0	0	0
Trueperella	0	5.8e-05	0.000222	0.000242	0.002825	4.2e-05	0.000406	0	0
Pseudopropionibacterium	0	5.8e-05	5.1e-05	6.4e-05	0.000809	0	0	0	0
Aeromicrobium	0	0.000737	1.7e-05	0	0.000855	0.000183	1.1e-05	0	0
Kribbella	0	7.8e-05	6.8e-05	0	0.000846	0	0	0	0
Nocardioides	0	5.8e-05	3.4e-05	0	0.001273	0.001363	3.3e-05	0	0
Actinoplanes	0	0.001261	8.5e-05	4.8e-05	0.005074	0.000492	0	0	0
Plantactinospora	0	0.00031	0.000274	3.2e-05	0	0	0	0	0
Lentzea	0	0.000272	0	0	0.000753	0.000436	0	0	0
Kibdelosporangium	0	0.000213	0.000103	0	0.001701	1.4e-05	0	0	0
Actinoalloteichus	0	9.7e-05	0.000103	3.2e-05	0.000836	0.000155	0	0	0
Prauserella	0	3.9e-05	0	0	0	1.4e-05	0	0	0
Allokutzneria	0	3.9e-05	0	0	0.000957	4.2e-05	1.1e-05	0	0
Candidatus Planktophila	0	0.001145	0.000718	0.000419	0	0	0	0	0
Thermobifida	0	0.000136	5.1e-05	6.4e-05	0.00052	0	0	0	0
Streptosporangium	0	0.000388	0.000718	0	0.000753	1.4e-05	0	0	0
Actinomadura	0	0.000175	0	0	7.4e-05	0.000365	4.4e-05	0	0
Jatrophihabitans	0	1.9e-05	0	0	0	0	0	0	0
Modestobacter	0	0.000252	1.7e-05	0	0.00052	0.00045	0	0	0
Kineococcus	0	0.000291	0	1.6e-05	0.000874	0	4.4e-05	9e-06	0
Thermobispora	0	0.000136	1.7e-05	0	0.000716	0	0	0	0
Stackebrandtia	0	9.7e-05	3.4e-05	0	0.000911	1.4e-05	0	0	0
Nakamurella	0	1.9e-05	1.7e-05	1.6e-05	0.000864	8.4e-05	0	0	0
Collinsella	0	3.473572	5.283746	5.597102	0.053408	5.612136	1.817944	5.080409	4.808127
Cryptobacterium	0	0.000194	6.8e-05	0.000145	0.003299	0.000126	0	9e-06	0.000267
Conexibacter	0	0.000291	3.4e-05	0	0.000846	1.4e-05	0	0	0
Euzebya	0	0.000252	3.4e-05	0	0	0	0	0	0
Acidimicrobium	0	9.7e-05	0	0	4e-04	2.8e-05	0	0	0
Anabaena	0	0.000582	0.000564	0.000129	0.003634	8.4e-05	1.1e-05	0	0
Trichormus	0	0.000407	0.000445	0	0.002444	2.8e-05	0	0	0
Cylindrospermum	0	1.9e-05	0	0	0.000911	0	0	0	0
Rivularia	0	0.000194	0.000205	1.6e-05	0.001952	5.6e-05	0	9e-06	0
Nodularia	0	3.9e-05	0.00041	0	0.001245	0.000562	0	0	0
Sphaerospermopsis	0	1.9e-05	0	0	9e-06	0	0	0	0
Fischerella	0	0.000951	0.000239	0	0.001087	0.000295	0	0	0
Scytonema	0	0.000427	0	0	4.6e-05	0	0	0	0
Dactylococcopsis	0	0.000136	1.7e-05	0	0.000892	0	0	0	0
Thermosynechococcus	0	0.000136	1.7e-05	0	0.000539	2.8e-05	0	0	0
Chamaesiphon	0	0.000543	0	0	0.000427	0	0	0	0
Acaryochloris	0	0.000427	0.00012	0	0.000697	0	1.1e-05	0	0
Pseudanabaena	0	0.000155	5.1e-05	0.00021	0.000567	0.000197	0	0	0
Synechocystis	0	1.9e-05	0	0	0.000771	5.6e-05	0	0	0
Halomicronema	0	1.9e-05	5.1e-05	3.2e-05	0	1.4e-05	0	0	0
Microcoleus	0	9.7e-05	3.4e-05	8.1e-05	0.000818	0.000239	0	0	0
Arthrospira	0	5.8e-05	0	4.8e-05	0.001394	0	0	0	0
Geitlerinema	0	0.000194	0.000154	0	0.00079	8.4e-05	0	0	0
Crinalium	0	0.000194	0.000547	0	0.001301	7e-05	0	0	0
Cyanobacterium	0	0.000893	0.000274	0	0.00237	0.000393	0	0	0
Microcystis	0	0.000136	6.8e-05	0	0.002788	0.000407	0	0	0
Chroococcidiopsis	0	9.7e-05	0.000291	0	0.000539	0	0	0	0
Gloeomargarita	0	3.9e-05	0	0	0	4.2e-05	0	0	0
Entomoplasma	0	0.000407	0.000616	3.2e-05	4.6e-05	0.00045	0	1.9e-05	0
Truepera	0	1.9e-05	0.000154	0	0.000483	5.6e-05	0	0	0
Meiothermus	0	0.000136	0.000137	9.7e-05	0.001645	0.000365	0	0	0
Roseiflexus	0	0.00031	5.1e-05	0	0.001431	7e-05	5.5e-05	0	0
Dehalococcoides	0	0.000388	0.00041	0.000726	0.000948	7e-05	8.8e-05	0	0
Brevefilum	0	0.000136	0.000769	0	0	0	0	0	0
Anaerolinea	0	1.9e-05	0.000462	0.000468	0.000604	0.000141	1.1e-05	0	0
Thermomicrobium	0	3.9e-05	6.8e-05	0	0.000353	0	0	0	0
Caldilinea	0	5.8e-05	0.000239	0	0.000558	0	0	0	0
Chthonomonas	0	1.9e-05	0	0	0.000344	0	0	0	0
Fimbriimonas	0	1.9e-05	0.000137	0	0.000716	2.8e-05	0	0	0
Thermobaculum	0	3.9e-05	1.7e-05	1.6e-05	0.000232	0	0	0	0
Candidatus Hamiltonella	0	0.000369	0	1.6e-05	0.000409	0.000112	0	0	0
Candidatus Purcelliella	0	0.000485	0	4.8e-05	0	0	0	0	0
Candidatus Doolittlea	0	5.8e-05	1.7e-05	0	0.000112	0	0	0	0
Candidatus Hoaglandella	0	3.9e-05	0.000239	0	0.000251	0	0	0	0
Candidatus Mikella	0	1.9e-05	5.1e-05	0	0.000353	0	0	0	0
Candidatus Ishikawaella	0	0.000155	0	8.1e-05	0.000558	1.4e-05	0	0	0
Wigglesworthia	0	0.000834	0.000445	4.8e-05	0.000957	0.000197	0	0	0
Candidatus Fukatsuia	0	0.000155	0	0	0	0	0	0	0
Chania	0	5.8e-05	0.000462	3.2e-05	0.000948	0	0	0	0
Lonsdalea	0	0.000369	0	0	0	0.000562	0.00034	0	0
Obesumbacterium	0	3.9e-05	8.5e-05	0	0.000836	0	0	3.8e-05	0
Leminorella	0	3.9e-05	0.000239	0.000177	0	5.6e-05	4.4e-05	0	0
Phytobacter	0	3.9e-05	0.000769	9.7e-05	0	0	0	0	0
Catenovulum	0	0.000136	5.1e-05	4.8e-05	0	2.8e-05	0	0	0
Salinimonas	0	0.000116	1.7e-05	0	0	0	2.2e-05	0	0
Lacimicrobium	0	3.9e-05	6.8e-05	0	0.000743	0.000323	0	0	0
Psychromonas	0	0.000563	0.00012	3.2e-05	0.002202	0.000281	1.1e-05	0	0
Idiomarina	0	0.000407	0.000222	9.7e-05	0.000892	0.000211	8.8e-05	0	0
Ferrimonas	0	0.000252	0.000581	0.000226	0.000799	0.000225	0	0	0
Photobacterium	0	0.001378	0.000718	6.4e-05	0.002017	0.00052	0.000867	4.7e-05	0
Aliivibrio	0	0.001125	0.000239	0.000177	0.004795	0.000183	0	0	0
Enterovibrio	0	0.00033	0	0	5.6e-05	4.2e-05	0	0	0
Zymobacter	0	0.000291	0	0	0	0	0	0	0
Candidatus Carsonella	0	0.000155	0	3.2e-05	0.001004	0.000169	0	0	0
Candidatus Portiera	0	1.9e-05	1.7e-05	0.000242	0.001626	0	0	0	0
Cobetia	0	0.000155	0.00041	0	0.000827	7e-05	0	4.7e-05	0
Salinicola	0	3.9e-05	0	0	2.8e-05	2.8e-05	0	0	0
Marinomonas	0	0.000582	0.00012	4.8e-05	0.002054	0.000183	5.5e-05	0	0
Marinobacterium	0	9.7e-05	3.4e-05	1.6e-05	0.000613	4.2e-05	2.2e-05	0	0
Oleispira	0	5.8e-05	0.000188	0	0.000864	0	0	0	0
Kangiella	0	0.000446	0.000188	4.8e-05	0.001803	2.8e-05	1.1e-05	0	0
Reinekea	0	0.000175	0.000239	1.6e-05	0	0.000141	0	0	0
Saccharospirillum	0	7.8e-05	0	0	0	1.4e-05	0	0	0
Endozoicomonas	0	0.000349	0	0	0.000632	0.000281	1.1e-05	0	0
Oleiphilus	0	5.8e-05	5.1e-05	0	0	8.4e-05	0	0	0
Hahella	0	1.9e-05	0.000513	0.000113	0.000994	5.6e-05	0	0	0
Xylella	0	0.000194	0.000684	4.8e-05	0.001292	0.000225	0.000285	8.5e-05	0
Rhodanobacter	0	0.000136	0.000154	0	0.001097	0.000197	1.1e-05	9e-06	0
Ahniella	0	9.7e-05	0	0	0	0	0	0	0
Dokdonella	0	3.9e-05	3.4e-05	0	0.000641	0	0	0	0
Luteibacter	0	1.9e-05	0	1.6e-05	0	7e-05	2.2e-05	0	0
Candidatus Ruthia	0	0.000815	0.000427	0	0.00066	1.4e-05	0	0	0
Thiolapillus	0	0.000582	0.000308	0.000113	0.000381	0	0	0	0
Thiohalobacter	0	0.000485	0.000188	4.8e-05	0	0	0	0	0
Candidatus Thioglobus	0	0.000291	8.5e-05	1.6e-05	0.001626	1.4e-05	0	0	0
Gallaecimonas	0	7.8e-05	0.000171	6.4e-05	0	7e-05	1.1e-05	0	0
Allofrancisella	0	0.000136	0.000359	0	0.000827	4.2e-05	0	0	0
Thiomicrospira	0	0.000155	0	1.6e-05	0.000651	0.000239	0	0	0
Hydrogenovibrio	0	9.7e-05	0	0	0.000697	4.2e-05	1.1e-05	0	0
Piscirickettsia	0	1.9e-05	0.00277	1.6e-05	0.002639	4.2e-05	4.4e-05	0	0
Beggiatoa	0	0.00031	0.000222	0	9e-06	7e-05	0	0	0
Thioploca	0	0.000213	8.5e-05	3.2e-05	0.000901	1.4e-05	0	0	0
Basfia	0	0.000543	1.7e-05	0	0.000585	2.8e-05	0	0	0
Bibersteinia	0	0.000213	8.5e-05	0	0.002602	4.2e-05	1.1e-05	0.000104	0
Glaesserella	0	0.000194	3.4e-05	6.4e-05	0.008838	0	0	0	0
Nitrosococcus	0	0.000446	3.4e-05	0	0.000985	4.2e-05	0	0	0
Thiodictyon	0	0.000213	3.4e-05	3.2e-05	0	0	0	0	0
Candidatus Nitrosoglobus	0	9.7e-05	0.000581	3.2e-05	0	2.8e-05	0	0	0
Halorhodospira	0	0.000116	5.1e-05	0	0.001134	0	0	0	0
Acidihalobacter	0	1.9e-05	0	1.6e-05	0.000939	7e-05	0	0	0
Fluoribacter	0	0.000349	0	0	0	2.8e-05	0	0	0
Tatlockia	0	1.9e-05	0	0	0.000427	1.4e-05	0	0	0
Coxiella	0	0.000349	0.001214	0.000709	0.001877	0	0	0	0
Cellvibrio	0	0.000485	0.000103	6.4e-05	0.000483	0.000309	0	0	0
Agarilytica	0	5.8e-05	8.5e-05	0	0	0	0	0	0
Saccharophagus	0	3.9e-05	0.000103	0	0.000539	0.000112	0	0	0
Zhongshania	0	0.000136	0	0	0.000539	0	0	0	0
Spongiibacter	0	5.8e-05	0	1.6e-05	0.000455	0.000309	1.1e-05	0	0
Oceanisphaera	0	0.000563	5.1e-05	0	0	0	0	0	0
Methylovulum	0	0.00064	0.000222	0	0	0	0	0	0
Methylocaldum	0	0.000116	0	0	0	0.000562	1.1e-05	0	0
Sulfurifustis	0	0.000252	0.000103	0	0.000994	0	0	0	0
Acidiferrobacter	0	7.8e-05	0.000205	0	0	0	0	0	0
Sulfuricaulis	0	1.9e-05	0	3.2e-05	0.000901	0	0	0	0
Advenella	0	0.00099	0.000274	0.000226	0.001515	0.000239	6.6e-05	1.9e-05	0
Orrella	0	0.000485	0.000239	0.000161	0	4.2e-05	0	0	0
Oligella	0	0.000194	0.000838	0.000274	0	0	0	0	0
Taylorella	0	0.000155	0.000103	1.6e-05	0.002453	0.001321	8.8e-05	0	0
Hydromonas	0	1.9e-05	5.1e-05	3.2e-05	0	0	0	0	0
Sutterella	0	0.010323	0	0	0.001933	1.565203	0.67643	0.002807	1.105159
Alicycliphilus	0	0.000427	0.000479	4.8e-05	0.002156	0.000112	0	2.8e-05	0
Ottowia	0	0.000407	0.00041	4.8e-05	0.000836	0	1.1e-05	0	0
Melaminivora	0	0.000407	0.000616	6.4e-05	0	0	0	0	0
Simplicispira	0	3.9e-05	0.000188	6.4e-05	0	2.8e-05	4.4e-05	0	0
Aquabacterium	0	0.00033	0.00053	0.000113	9e-06	1.4e-05	1.1e-05	0	0
Methylibium	0	9.7e-05	3.4e-05	1.6e-05	0.001171	0.000126	3.3e-05	4.7e-05	0
Leptothrix	0	5.8e-05	0.00012	9.7e-05	0.001701	2.8e-05	0	0	0
Snodgrassella	0	0.000485	0	6.4e-05	0.000771	0.000126	0	0	0
Kingella	0	0.000175	0	0	0.000799	0.000506	0.000252	0	0
Crenobacter	0	7.8e-05	0	0	0	0	0	0	0
Simonsiella	0	1.9e-05	3.4e-05	0	0	2.8e-05	0	0	0
Microvirgula	0	0.000194	0	0	3.7e-05	0.00066	0.000209	0	0
Laribacter	0	0.000116	0.000376	4.8e-05	0.00118	1.4e-05	0	9e-06	0
Aquaspirillum	0	7.8e-05	0.000308	0.000161	0	0	1.1e-05	0	0
Aquitalea	0	5.8e-05	0	0	0	1.4e-05	0	0	0
Sulfuricella	0	0.000116	0.000103	4.8e-05	0.001022	0.000126	0	0	0
Ferriphaselus	0	9.7e-05	0	0	0	0	0	0	0
Nitrosospira	0	0.000388	0.000291	9.7e-05	0.001264	1.4e-05	2.2e-05	4.7e-05	0
Methylotenera	0	5.8e-05	0	0	0.001152	0.000197	0	0	0
Candidatus Methylopumilus	0	3.9e-05	6.8e-05	1.6e-05	0.001236	0	0	0	0
Dechloromonas	0	0.000369	0.000291	0.000113	0.001292	0	0	2.8e-05	0
Aromatoleum	0	0.000116	5.1e-05	1.6e-05	0.000883	0	0	9e-06	0
Azospira	0	3.9e-05	0.000325	3.2e-05	0.001273	0.000169	5.5e-05	9.5e-05	0
Candidatus Kinetoplastibacterium	0	0.001358	0.002274	0.001225	0.003931	0	0	0	0
Candidatus Nasuia	0	9.7e-05	0	0	0.00013	2.8e-05	0	0	0
Candidatus Profftella	0	1.9e-05	0.000735	0.000306	0.000948	1.4e-05	0	0	0
Neorhizobium	0	0.000233	0.000103	0	0.00144	7e-05	0	0	0
Liberibacter	0	0.000446	8.5e-05	3.2e-05	0.003197	1.4e-05	0	0	0
Shinella	0	0.00031	8.5e-05	0	0.001552	0	0	1.9e-05	0
Afipia	0	0.00031	0	0	0.000818	0	0	0	0
Nitrobacter	0	7.8e-05	1.7e-05	0	0.000604	0	0	0	0
Aminobacter	0	0.001067	0.00041	6.4e-05	0.000771	2.8e-05	0	0	0
Phyllobacterium	0	0.000155	0.000222	0.000355	1.9e-05	0.002403	0.000669	0	0.002967
Chelativorans	0	5.8e-05	0.000274	0	0.000688	0	0	0	0
Methylorubrum	0	0.000136	0.000205	0	0.00329	0	0	0	0
Microvirga	0	7.8e-05	5.1e-05	0	0.001208	0.000126	0	0	0
Filomicrobium	0	0.000175	0	0	0.000279	0.000478	0	0	0
Blastochloris	0	5.8e-05	5.1e-05	0	0.001794	0	0	0	0
Rhodomicrobium	0	3.9e-05	0	0	0.000446	0	0	2.8e-05	0
Anderseniella	0	0.000175	6.8e-05	3.2e-05	0	0	0	0	0
Parvibaculum	0	9.7e-05	0.000154	4.8e-05	0.002072	0	0	0	0
Candidatus Phaeomarinobacter	0	5.8e-05	0	0	0.000409	0	0	0	0
Pseudorhodoplanes	0	0.000446	0.00012	0	0	0	0	0	0
Beijerinckia	0	0.000272	0.000103	4.8e-05	0.000613	1.4e-05	0	0	0
Methylocella	0	0.000213	0	0	0.000604	0	0	0	0
Breoghania	0	0.000369	0	0	0	0	0	0	0
Xanthobacter	0	0.000136	5.1e-05	0	0.00092	2.8e-05	0	0	0
Pseudolabrys	0	3.9e-05	0	0	9e-06	0	0	0	0
Methylocystis	0	7.8e-05	1.7e-05	0	0.000335	1.4e-05	0	0	0
Methylosinus	0	3.9e-05	1.7e-05	0	0	2.8e-05	0	0	0
Citromicrobium	0	0.000213	0	3.2e-05	0.00079	2.8e-05	0	0	0
Blastomonas	0	5.8e-05	5.1e-05	3.2e-05	0.000669	8.4e-05	0	0	0
Porphyrobacter	0	0.000427	0.000427	0	0.001078	0.000126	0	0	0
Sulfitobacter	0	0.000427	5.1e-05	6.4e-05	6.5e-05	9.8e-05	6.6e-05	0	0
Ruegeria	0	0.000407	0.000205	3.2e-05	0.001264	0.000112	0	0	0
Octadecabacter	0	0.000233	0.000103	0	0.001282	2.8e-05	0	0	0
Rhodovulum	0	0.000213	0.000188	0	0.001831	8.4e-05	1.1e-05	2.8e-05	0
Epibacterium	0	0.000155	0.000171	0	0.000697	0	0	0	0
Thioclava	0	0.000155	8.5e-05	0	0	7e-05	0	0	0
Stappia	0	0.000136	0	0	0.000353	1.4e-05	0	0	0
Labrenzia	0	0.000136	8.5e-05	1.6e-05	0.000846	0.000126	0	0	0
Roseibacterium	0	0.000116	5.1e-05	0	0.000567	0	0	0	0
Gemmobacter	0	0.000116	0	0	0	0	0	0	0
Brevirhabdus	0	0.000116	0	0	0	0	0	0	0
Yangia	0	9.7e-05	6.8e-05	4.8e-05	0.000911	2.8e-05	0	0	0
Tateyamaria	0	9.7e-05	0	0	0	2.8e-05	0	0	0
Confluentimicrobium	0	7.8e-05	5.1e-05	0	0.000623	0	0	0	0
Pseudovibrio	0	5.8e-05	0	0	0.000483	0.000169	0.000132	0	0
Sagittula	0	3.9e-05	3.4e-05	0	0	1.4e-05	0	0	0
Roseobacter	0	3.9e-05	6.8e-05	0	0.00079	0.000141	3.3e-05	9e-06	0
Salipiger	0	1.9e-05	5.1e-05	0	0	1.4e-05	2.2e-05	0	0
Rhodobaca	0	1.9e-05	6.8e-05	0	0	0	0	0	0
Yoonia	0	1.9e-05	0.000342	0	0	0	0	0	0
Hirschia	0	0.000233	0.000445	0	0.000474	0	0	0	0
Hyphomonas	0	0.000175	0.000359	1.6e-05	0.001143	0.000183	6.6e-05	9e-06	0
Maricaulis	0	1.9e-05	8.5e-05	0	0.000362	0	4.4e-05	0	0
Thalassospira	0	0.0013	6.8e-05	1.6e-05	0.001004	0.000548	0	0	0
Magnetospirillum	0	0.000485	0.000496	9.7e-05	0.00302	0.000913	1.1e-05	9e-06	0
Candidatus Endolissoclinum	0	0.000388	0.000137	1.6e-05	0.001069	0	0	0	0
Magnetospira	0	0.000213	3.4e-05	0	0.000539	0	2.2e-05	0	0
Nitrospirillum	0	0.000155	3.4e-05	0	0	0	0	0	0
Tistrella	0	9.7e-05	0.000222	0.000145	0.013559	2.8e-05	0	9e-06	0
Rhodospirillum	0	5.8e-05	8.5e-05	0	0.002212	1.4e-05	0.003907	0	0
Pararhodospirillum	0	3.9e-05	1.7e-05	0	0.000688	0.001096	0	0	0
Niveispirillum	0	1.9e-05	0.000171	0	0	0	0	0	0
Parasaccharibacter	0	9.7e-05	0.000205	0	0	0	0	0	0
Gluconacetobacter	0	5.8e-05	0	0	0.001227	8.4e-05	0	0	0
Candidatus Midichloria	0	9.7e-05	0	0	0.000353	0	0	0	0
Candidatus Fonsibacter	0	0.000757	0.000393	8.1e-05	0	0	0	0	0
Phenylobacterium	0	0.000504	0.000103	1.6e-05	0.000725	4.2e-05	0	0	0
Candidatus Puniceispirillum	0	0.000213	0.000171	0	4e-04	0.000126	0	0	0
Phreatobacter	0	5.8e-05	0.000205	4.8e-05	0	0	0	0	0
Candidatus Nucleicultrix	0	3.9e-05	1.7e-05	0	0	0	0	0	0
Pseudoarcobacter	0	0.006093	0	0	0	0	0	0	0
Malacobacter	0	0.001785	0	0	0	0	0	0	0
Aliiarcobacter	0	0.000854	0	0	0	0	0	0	0
Haloarcobacter	0	0.000757	0	0	0	0	0	0	0
Sulfuricurvum	0	0.000116	0.000274	0	0.001069	8.4e-05	0	1.9e-05	0
Nautilia	0	9.7e-05	0.000445	0.000129	0.001069	8.4e-05	5.5e-05	1.9e-05	0
Geoalkalibacter	0	0.000175	3.4e-05	1.6e-05	0.000827	1.4e-05	0	9e-06	0
Desulfobacula	0	0.00097	0.000188	9.7e-05	0.001013	5.6e-05	0	0	0
Desulfatibacillum	0	0.000776	0.000735	0	0.000846	0.000126	0	0	0
Desulfocapsa	0	0.00031	0.001385	3.2e-05	0.00053	0	0	0	0
Lawsonia	0	0.000446	0.000342	0.000339	0.001385	0	0	0	0
Desulfohalobium	0	3.9e-05	1.7e-05	0	0.000381	0	0	0	0
Cystobacter	0	0.000175	5.1e-05	0	0	8.4e-05	1.1e-05	9e-06	0
Syntrophus	0	0.000796	0.000376	6.4e-05	0.000697	8.4e-05	0	0	0
Desulfobacca	0	3.9e-05	0	0	0.000353	1.4e-05	1.1e-05	0	0
Syntrophobacter	0	3.9e-05	0.000667	1.6e-05	0.000818	0	0	0	0
Desulfurella	0	0.000155	0.000308	0.000274	0.001106	0.000183	0	9e-06	0
Hippea	0	0.000136	1.7e-05	0	0.000623	4.2e-05	0	0	0
Bradymonas	0	0.000194	0.00012	0	0	0	0	0	0
Candidatus Desulfofervidus	0	7.8e-05	0	0	0.001143	0.000155	0	0	0
Bacteriovorax	0	0.00031	0.000171	0.000113	0.000112	0.000548	0	9e-06	0
Mariprofundus	0	0.000116	0.000103	0	0	5.6e-05	1.1e-05	0	0
Hydrogenophilus	0	9.7e-05	0	0	0	0	0	0	0
Acidithiobacillus	0	7.8e-05	0.000154	4.8e-05	0.002305	0.000126	2.2e-05	0	0
Muribaculum	0	0.002522	0.005951	0.002273	0	0	0	0	0
Draconibacterium	0	0.000796	0.001864	0.000451	0.003754	9.8e-05	1.1e-05	0.000266	0
Aquimarina	0	0.001455	0	0	0	0.000379	5.5e-05	0	0
Winogradskyella	0	0.000757	0.000701	0.000484	0.003513	0.000646	0	0.000133	0
Kordia	0	0.000679	0.001043	0.000242	0	0.000155	0	0	0
Olleya	0	0.000524	0.000222	1.6e-05	9e-06	0.000126	0	0	0
Arenibacter	0	0.000485	0.00065	6.4e-05	0	0.000239	0	9e-06	0
Zobellia	0	0.000446	0.000958	0.000629	0.001905	7e-05	2.2e-05	2.8e-05	0
Mariniflexile	0	0.000369	0	0	0	0	0	0	0
Tamlana	0	0.00031	0.000342	0.00029	0	0.000365	1.1e-05	0	0
Siansivirga	0	0.000213	0.000427	3.2e-05	0.001598	7e-05	0	0	0
Algibacter	0	0.000194	0.000889	0.000161	0.002862	0.00045	0	0	0
Gilvibacter	0	0.000194	0	0	0	0	0	9e-06	0
Weeksella	0	0.000116	0.000393	0.000129	0.001199	5.6e-05	0	0	0
Croceibacter	0	0.000116	0.000137	3.2e-05	0.001199	0	0	9e-06	0
Salegentibacter	0	9.7e-05	1.7e-05	0.000322	0	0.000141	6.6e-05	0	0
Flagellimonas	0	1.9e-05	6.8e-05	4.8e-05	0	4.2e-05	0	0	0
Candidatus Sulcia	0	0.001242	5.1e-05	0.000371	0.002695	7e-05	0	0	0
Candidatus Walczuchella	0	3.9e-05	3.4e-05	0	0.000307	0	0	0	0
Owenweeksia	0	0.000291	0.000479	4.8e-05	0.001227	8.4e-05	0	0	0
Ichthyobacterium	0	0.000136	0	4.8e-05	0	5.6e-05	0	0	0
Runella	0	0.000543	0.000735	0.000403	0.001561	0.000309	0.000165	0	0
Pseudarcicella	0	0.000388	0.000188	9.7e-05	0	1.4e-05	0	0	0
Arcticibacterium	0	0.000233	5.1e-05	0	0	0	0	0	0
Echinicola	0	0.000621	0.000855	9.7e-05	0.001849	0.000604	2.2e-05	0	0
Algoriphagus	0	0.000369	6.8e-05	1.6e-05	0.001617	0.000984	0.000121	9e-06	0
Belliella	0	0.000272	0.000291	0.000113	0.001543	5.6e-05	0	0	0
Marivirga	0	0.000213	0.000479	0.000484	0.001887	0.000562	0	0	0
Chryseolinea	0	0.00066	0	0	0	1.4e-05	3.3e-05	0	0
Bernardetia	0	0.000699	0.000256	0.000371	0.002444	1.4e-05	0	0	0
Candidatus Cardinium	0	0.000272	0.00012	0	0.000121	1.4e-05	0	0	0
Persicobacter	0	0.000291	0.000684	0.000468	0.002965	9.8e-05	1.1e-05	0	0
Pseudoflavitalea	0	0.000446	0	0	0	0	0	0	0
Filimonas	0	0.000349	0.000239	1.6e-05	0.001617	5.6e-05	0	9e-06	0
Flavisolibacter	0	0.000272	0.000462	1.6e-05	0.002175	0.000211	6.6e-05	0	0
Saprospira	0	0.000427	0	0	0.001022	0	0	0	0
Chloroherpeton	0	0.00033	0.000171	0.000113	0.000734	0	0	0	0
Melioribacter	0	0.00031	1.7e-05	0.000113	0.000976	4.2e-05	0	0	0
Gemmatirosa	0	9.7e-05	0.00012	4.8e-05	0.001738	1.4e-05	0	0	0
Spirochaeta	0	0.000194	3.4e-05	0.000113	0.001403	0.000309	8.8e-05	0	0
Salinispira	0	0.000175	0.000393	0.000435	0.001041	0	3.3e-05	0	0
Sediminispirochaeta	0	7.8e-05	0.000479	6.4e-05	0.001059	1.4e-05	0	0	0
Turneriella	0	0.000524	5.1e-05	0.000322	0.000483	0	0	0	0
Planctomyces	0	0.000349	0.000103	3.2e-05	0.001515	0.000141	0	0	0
Planctopirus	0	0.000252	0.000103	1.6e-05	0.000446	7e-05	0	0	0
Thermogutta	0	0.000116	0.000154	3.2e-05	0	0	0	0	0
Fuerstia	0	7.8e-05	3.4e-05	0	0	1.4e-05	0	0	0
Paludisphaera	0	0.000136	5.1e-05	1.6e-05	0	1.4e-05	0	0	0
Isosphaera	0	7.8e-05	6.8e-05	0	0.000493	8.4e-05	0	9e-06	0
Gemmata	0	1.9e-05	3.4e-05	0	0.000502	1.4e-05	0	0	0
Candidatus Kuenenia	0	0.000427	0.000633	6.4e-05	0.00066	1.4e-05	0	0	0
Phycisphaera	0	5.8e-05	3.4e-05	1.6e-05	0.000818	0	0	9e-06	0
Ereboglobus	0	0.000349	0	0	0	0	0	0	0
