Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Ochrobactrum	0	0.000265	0.000159	6.8e-05	0.001419	0.000341	5.2e-05	1.8e-05	0
Aminobacter	0	0.000596	0.000188	8.2e-05	0.001213	0.000151	0	0	0
Hoeflea	0	0.000348	0	0	0.000868	0.000151	0	0	0
Chelativorans	0	6.6e-05	0.000173	0	0.000632	0.000126	0	0	0
Rhodoplanes	0	1.7e-05	4.3e-05	2.7e-05	0.001647	8.8e-05	0	0	0
Blastochloris	0	1.7e-05	0.000159	0	0.003706	0	0	0	0
Parvibaculum	0	0.000248	0.000159	5.4e-05	0.003493	2.5e-05	0	0	0
Anderseniella	0	0.000199	4.3e-05	0	0	0	0	0	0
Pseudorhodoplanes	0	0.000298	7.2e-05	0	0	7.6e-05	0	0	0
Hartmannibacter	0	1.7e-05	1.4e-05	1.4e-05	0	0	0	1.8e-05	0
Beijerinckia	0	0.000199	5.8e-05	1.4e-05	0.000368	3.8e-05	1.3e-05	0	0
Methylocella	0	0.000166	2.9e-05	0	0.001015	1.3e-05	0	0	0
Methylocystis	0	6.6e-05	0.000202	0	0.000588	0.000101	0	2.7e-05	0
Methylosinus	0	6.6e-05	0	0	0	0.000114	0	0	0
Breoghania	0	0.000116	0	0	0	0	0	0	0
Cohaesibacter	0	1.7e-05	0	0	0	1.3e-05	0	0	0
Yangia	0	0.000828	2.9e-05	0	0.001559	5e-05	0	0	0
Roseibacterium	0	0.000464	4.3e-05	0	0.000625	0	0	0	0
Thioclava	0	0.000381	4.3e-05	0	0	6.3e-05	0	0	0
Sulfitobacter	0	0.000348	0.000217	4.1e-05	5.9e-05	0.000202	0	9e-06	0
Brevirhabdus	0	0.000265	0	0	0	0	0	0	0
Celeribacter	0	0.000265	0.000246	0	0.001397	5e-05	0	9e-06	0
Ruegeria	0	0.000248	0.000332	4.1e-05	0.001353	0.000177	0	0	0
Roseobacter	0	0.000215	5.8e-05	0	0.000559	0.000151	0.000144	1.8e-05	0
Octadecabacter	0	0.000199	0.000477	0	0.000787	3.8e-05	0	2.7e-05	0
Halocynthiibacter	0	0.000182	0.000101	0	0.000287	0	0	0	0
Gemmobacter	0	0.000182	0	0	0	0.000139	1.3e-05	0	0
Sagittula	0	0.000149	0.000376	0	0	1.3e-05	0	0	0
Yoonia	0	9.9e-05	0	1.4e-05	0	0	0	0	0
Rhodobaca	0	9.9e-05	0.000217	4.1e-05	0	0	0	0	0
Stappia	0	8.3e-05	0	0	0.000463	6.3e-05	0	0	0
Roseovarius	0	5e-05	0	0	0	0.000896	0	0	0
Labrenzia	0	3.3e-05	7.2e-05	5.4e-05	0.00075	0.00029	0	0	0
Epibacterium	0	3.3e-05	0.000173	0	0.000743	0	0	0	0
Pannonibacter	0	3.3e-05	0.000304	0	0.000765	0.000114	0	0	0
Jannaschia	0	1.7e-05	0.000188	0	0.000309	0.000177	0	0	0
Tateyamaria	0	1.7e-05	0	0	0	0.000177	0	0	0
Hirschia	0	0.000166	0.000246	0	0.000272	0	0	0	0
Hyphomonas	0	0.000116	5.8e-05	0	0.000978	0.000518	0	0	0
Rhizorhabdus	0	0.000265	0	0	0	0	0	0	0
Zymomonas	0	0.000133	4.3e-05	2.7e-05	0.004404	0	0	0	0
Citromicrobium	0	6.6e-05	0	1.4e-05	0.000772	0.000177	0	0	0
Blastomonas	0	3.3e-05	1.4e-05	0	0.001103	7.6e-05	0	0	0
Croceicoccus	0	8.3e-05	4.3e-05	1.4e-05	0.000882	7.6e-05	0	0	0
Magnetospirillum	0	0.000596	0.001344	0.000177	0.004257	0.000694	3.9e-05	0	0
Thalassospira	0	0.000248	0.000405	2.7e-05	0.000419	0.000265	0	0	0
Tistrella	0	0.000215	0.000304	0.000177	0.023808	3.8e-05	0	4.5e-05	0
Magnetospira	0	0.000182	0	0	0.000669	0.000101	1.3e-05	0	0
Niveispirillum	0	0.000133	1.4e-05	1.4e-05	0	0.000126	0	0	0
Haematospirillum	0	0.000133	0	0	0.000301	1.3e-05	0	0	0
Candidatus Endolissoclinum	0	9.9e-05	7.2e-05	2.7e-05	0.000581	0	0	0	0
Nitrospirillum	0	6.6e-05	0.000679	0.000163	0	2.5e-05	0	1.8e-05	0
Pararhodospirillum	0	1.7e-05	0.000304	0	0.000757	0.001262	0	0	0
Komagataeibacter	0	0.000514	8.7e-05	0	0.001125	0.000202	7.8e-05	9e-06	0
Asaia	0	0.000199	0	5.4e-05	0.000338	2.5e-05	1.3e-05	0	0
Granulibacter	0	0.000182	0	0	0.001228	0	0	0	0
Kozakia	0	6.6e-05	0.000101	0	0.000537	0	0	0	0
Parasaccharibacter	0	5e-05	1.4e-05	0	0	0	0	0	0
Neoasaia	0	1.7e-05	0	0	0	0	0	0	0
Candidatus Phycorickettsia	0	3.3e-05	4.3e-05	0	0	0	0	0	0
Wolbachia	0	0.000447	0.000188	1.4e-05	0.001846	0.000126	0	0	0
Anaplasma	0	0.000116	0	4.1e-05	0.000551	1.3e-05	0	0	0
Neorickettsia	0	1.7e-05	0	0	0.000647	0	0	0	0
Candidatus Fonsibacter	0	0.000464	0.000405	2.7e-05	0	0	0	0	0
Phenylobacterium	0	0.000232	0.000101	0	0.001015	0.000353	0	0	0
Phreatobacter	0	0.000431	0.000289	0	0	0	0	0	0
Candidatus Puniceispirillum	0	6.6e-05	4.3e-05	0	0.000228	1.3e-05	0	0	0
Candidatus Paracaedibacter	0	1.7e-05	5.8e-05	0	0.000191	0	0	0	0
Candidatus Nucleicultrix	0	1.7e-05	0	0	0	0	0	0	0
Magnetococcus	0	1.7e-05	2.9e-05	0.000177	0.000441	3.8e-05	2.6e-05	0	0
Aliiarcobacter	0	0.002402	0	0	2.2e-05	0	0	0	0
Malacobacter	0	0.00164	0	0	0	0	0	0	0
Pseudoarcobacter	0	0.001574	0	0	0	0	0	0	0
Haloarcobacter	0	0.00048	0	0	0	0	0	0	0
Sulfuricurvum	0	6.6e-05	1.4e-05	1.4e-05	0.000287	0.000139	0	0	0
Nitratifractor	0	6.6e-05	8.7e-05	0	5e-04	0	0	0	0
Nitratiruptor	0	6.6e-05	0	4.1e-05	0.00014	0.000177	0	0	0
Nautilia	0	0.000149	0.000116	0	0.000537	0.000593	0	0	0
Corallococcus	0	0.000547	0.000246	4.1e-05	0.001912	0.000909	0	2.7e-05	0
Chondromyces	0	0.000116	4.3e-05	0	0.001522	0.001136	0	0	0
Haliangium	0	0.000331	0.000896	0.000109	0.003794	1.3e-05	0	1.8e-05	0
Lawsonia	0	5e-05	0.000173	0.000109	0.001559	0	0	0	0
Desulfohalobium	0	3.3e-05	5.8e-05	4.1e-05	0.000272	0	0	0	0
Desulfatibacillum	0	0.000414	0	1.4e-05	0.000699	0.000454	3.9e-05	0	0
Desulfobacula	0	0.000199	7.2e-05	0.000163	0.001022	0.000341	0	0	0
Desulfotalea	0	0.000199	5.8e-05	1.4e-05	0.000669	0.00024	0	0	0
Desulfobulbus	0	0.000182	0.000275	0	0.001632	0.000631	0	0	0
Desulfurivibrio	0	0.000149	0.000173	0	0.000434	0	0	0	0
Desulfocapsa	0	8.3e-05	0.000361	0	0.000434	2.5e-05	0	0	0
Syntrophus	0	0.000994	4.3e-05	0	0.000471	0.000215	0	0	0
Desulfobacca	0	5e-05	0	0	0.000169	0.000783	0	0	0
Hippea	0	0.000331	1.4e-05	1.4e-05	0.000471	0.000177	0	0	0
Desulfurella	0	0.000133	0	1.4e-05	0.000809	1.3e-05	0	0	0
Bradymonas	0	0.000282	1.4e-05	2.7e-05	0	0	0	0	0
Candidatus Desulfofervidus	0	6.6e-05	0	0	0.000441	1.3e-05	0	0	0
Bacteriovorax	0	0.000199	0.000116	4.1e-05	6.6e-05	0.000404	0	1.8e-05	0
Acidithiobacillus	0	0.000298	0.000376	0	0.001963	3.8e-05	0	0	0
Mariprofundus	0	3.3e-05	0.000101	1.4e-05	0	0.000922	0	0	0
Sediminispirochaeta	0	0.000265	2.9e-05	0	0.000346	5e-05	0	0	0
Borreliella	0	0.000414	0.000332	0.000517	0.005809	0.000126	0	0	0
Fuerstia	0	0.000381	0	0	0	2.5e-05	0	0	0
Rubinisphaera	0	0.000232	5.8e-05	2.7e-05	0.00039	0.000139	0	0	0
Rhodopirellula	0	6.6e-05	0	2.7e-05	0.000404	0.000278	1.3e-05	0	0
Planctopirus	0	1.7e-05	1.4e-05	0	0.000184	0.000215	0	0	0
Paludisphaera	0	0.000315	8.7e-05	0	0	0.000341	0	0	0
Isosphaera	0	9.9e-05	5.8e-05	0.000204	0.000824	0.000101	0	5.4e-05	0
Candidatus Kuenenia	0	6.6e-05	7.2e-05	1.4e-05	0.000294	2.5e-05	0	0	0
Phycisphaera	0	0.001077	0.000477	1.4e-05	0.00164	5e-05	0	1.8e-05	0
Ereboglobus	0	0.000679	0	0	0	0	0	0	0
Candidatus Xiphinematobacter	0	1.7e-05	0	0	0.000169	0	0	0	0
Parachlamydia	0	3.3e-05	4.3e-05	5.4e-05	0.000338	2.5e-05	0	0	0
Waddlia	0	9.9e-05	2.9e-05	0	0.00014	2.5e-05	0	0	0
Kiritimatiella	0	6.6e-05	2.9e-05	1.4e-05	0	2.5e-05	0	0	0
Fervidobacterium	0	0.000414	8.7e-05	1.4e-05	0.001412	0.000593	0	0	0
Pseudothermotoga	0	8.3e-05	4.3e-05	5.4e-05	0.001993	0	0	0	0
Thermotoga	0	3.3e-05	8.7e-05	0.000163	0.002368	0.001098	0.00047	0	0
Petrotoga	0	6.6e-05	2.9e-05	0	0.001184	0.000101	3.9e-05	1.8e-05	0
Kosmotoga	0	3.3e-05	1.4e-05	0	0.000603	0	0	0	0
Granulicella	0	0.000696	0.000564	4.1e-05	0.00136	0.000366	0	0	0
Terriglobus	0	0.000514	0.000159	2.7e-05	0.001779	0.000114	0	1.8e-05	0
Candidatus Koribacter	0	6.6e-05	0.000116	0	0.000743	0	0	0	0
Luteitalea	0	0.000315	0.00039	4.1e-05	0	0	0	0	0
Candidatus Solibacter	0	6.6e-05	4.3e-05	2.7e-05	0.001235	5e-05	0	0	0
Chloracidobacterium	0	1.7e-05	0.00039	0	0.000647	0.000114	0	0	0
Thermocrinis	0	0.000298	0	0	0.000265	0.000101	0	0	0
Aquifex	0	5e-05	0	0	0.00025	0	0	0	0
Desulfurobacterium	0	0.000315	7.2e-05	1.4e-05	0.000603	0.000126	0	9e-06	0
Thermovibrio	0	0.000182	0	0	0.000331	0	0	0	0
Acetomicrobium	0	3.3e-05	0.000318	2.7e-05	0.000206	0.000151	3.9e-05	0	0
Thermovirga	0	3.3e-05	1.4e-05	0	0.00014	1.3e-05	0	0	0
Thermanaerovibrio	0	1.7e-05	0.000361	2.7e-05	0.000331	0.000442	0	0	0
Flexistipes	0	0.000431	5.8e-05	0.000218	0.000441	0.000202	0	0	0
Caldimicrobium	0	0.000166	0.000506	0	0.000574	0	0	0	0
Endomicrobium	0	3.3e-05	0.000506	8.2e-05	0.001029	5e-05	0	0	0
Desulfurispirillum	0	9.9e-05	0.000231	5.4e-05	0.000559	1.3e-05	0	0	0
Methanothermobacter	0	1.7e-05	0.000491	0	0.000287	5e-05	0	0	0
Methanothermus	0	1.7e-05	0.000101	0	0.000441	1.3e-05	0	0	0
Methanothermococcus	0	0.000331	0.000116	6.8e-05	0.000779	0.001351	9.1e-05	0	0
Methanotorris	0	0.000232	7.2e-05	1.4e-05	0.000375	0.000126	0	0	0
Methanohalophilus	0	0.001408	2.9e-05	4.1e-05	0.00014	3.8e-05	0	9e-06	0
Methanohalobium	0	0.000315	1.4e-05	0	0.000404	0	0	0	0
Methanomethylovorans	0	0.000215	5.8e-05	2.7e-05	0.000147	0	0	0	0
Methanosalsum	0	1.7e-05	0	0	0.000257	2.5e-05	0	0	0
Methanoplanus	0	1.7e-05	0	0	0	0	0	0	0
Methanospirillum	0	1.7e-05	1.4e-05	0	0.000235	0	2.6e-05	0	0
Methanocella	0	3.3e-05	0	0	0.001059	3.8e-05	0	0	0
Salinigranum	0	0.000248	0.000318	0	0	0	0	0	0
Halorubrum	0	0.000116	0	0	0.001243	0.000694	0	0	0
Haloferax	0	3.3e-05	0	2.7e-05	0.00175	0.00072	0	9e-06	0
Halogeometricum	0	3.3e-05	2.9e-05	0	0.00039	0.000177	0	0	0
Halobiforma	0	0.000133	0.000116	0	0	0	0	0	0
Natronococcus	0	6.6e-05	0	0	0.000419	0	0	0	0
Natronolimnobius	0	3.3e-05	0	0	0	0	0	0	0
Salinarchaeum	0	3.3e-05	2.9e-05	0	5e-04	0	0	9e-06	0
Natrialba	0	1.7e-05	2.9e-05	0	0.000397	2.5e-05	0	0	0
Haloarcula	0	8.3e-05	0.00039	0	0.001301	1.3e-05	0	0	0
Halorientalis	0	1.7e-05	2.9e-05	0	0	1.3e-05	0	0	0
Thermococcus	0	0.000331	8.7e-05	9.5e-05	0.002831	0.000391	0	0	0
Picrophilus	0	3.3e-05	0	0	0.000191	5e-05	0	0	0
Thermoplasma	0	3.3e-05	0	0	0.000154	0	0	0	0
Candidatus Methanoplasma	0	3.3e-05	0	0	7.4e-05	1.3e-05	0	0	0
Methanomassiliicoccus	0	1.7e-05	0	4.1e-05	0.000228	6.3e-05	1.3e-05	0	0
Sulfurisphaera	0	0.000745	0	4.1e-05	0.000574	0	0	0	0
Sulfolobus	0	0.000563	0.000405	6.8e-05	0.002993	0.000682	0	0	0
Acidianus	0	0.000282	1.4e-05	0.000177	0.000346	0.000139	0	0	0
Metallosphaera	0	1.7e-05	0	0	0.000199	0	0	0	0
Thermogladius	0	0.000182	0	0	2.2e-05	0	0	0	0
Staphylothermus	0	0.000166	0	0	0.000493	2.5e-05	0	0	0
Desulfurococcus	0	1.7e-05	0	0	7.4e-05	0.000151	0	0	0
Pyrodictium	0	0.000182	2.9e-05	0	5.1e-05	0	0	0	0
Pyrolobus	0	3.3e-05	0	0	7e-06	1.3e-05	0	0	0
Caldisphaera	0	0.000149	0	0	0.000662	0	0	0	0
Vulcanisaeta	0	3.3e-05	0	0	0.000338	3.8e-05	0	0	0
Caldivirga	0	1.7e-05	0	0	0.000103	0	0	0	0
Nitrososphaera	0	0.000116	2.9e-05	0	0.000463	2.5e-05	0	0	0
Candidatus Nitrosopelagicus	0	1.7e-05	2.9e-05	0	0.000287	0.000126	0	0	0
Kp32virus	0	1.7e-05	0	0	0	0	0	0	0
Kp36virus	0	3.3e-05	0	0	0	0	0	0	0
Sfi11virus	0	1.7e-05	0	0	0.000162	0	0	0	0
Sep1virus	0	3.3e-05	0	0	0.000176	0	0	0	0
Cp8virus	0	3.3e-05	0	0	0.000346	0	0	0	0
Wphvirus	0	1.7e-05	0	0	7.4e-05	0	0	0	0
Cba120virus	0	1.7e-05	0	0	8.8e-05	0	0	0	0
Lymphocryptovirus	0	0.000514	0	0	1.5e-05	0	0	0	0
Cytomegalovirus	0	0.000149	0	0	0.000154	0	0	0	0
Varicellovirus	0	5e-05	0	0	0.000147	0	0	0	0
Cafeteriavirus	0	5e-05	0	0	0.000353	0	0	0	0
Betaentomopoxvirus	0	6.6e-05	0	0	0.000294	0	0	0	0
Alphaentomopoxvirus	0	3.3e-05	0	0	8.8e-05	0	0	0	0
Iridovirus	0	6.6e-05	0	0	0.000287	0	0	0	0
Ranavirus	0	1.7e-05	0	0	6.6e-05	0	0	0	0
Alphabaculovirus	0	1.7e-05	0	0	0.000779	0	0	0	0
Chlorovirus	0	1.7e-05	0	0	0.00025	0	0	0	0
Alphainfluenzavirus	0	0.000149	0	0	0.000485	0	0	0	0
Orthotospovirus	0	1.7e-05	0	0	2.2e-05	0	0	0	0
Acidilobus	0	0	1.4e-05	0	0.000118	0.000543	0	0	0
Aciduliprofundum	0	0	2.9e-05	0	0.000316	0	0	0	0
Ahniella	0	0	2.9e-05	0	0	0	0	0	0
Aureimonas	0	0	0.000246	1.4e-05	0.002235	0.00072	1.3e-05	0	0
Calditerrivibrio	0	0	0.00052	0	0.000441	1.3e-05	0.000326	0	0
Caldithrix	0	0	5.8e-05	2.7e-05	0	0.000164	0	0	0
Candidatus Evansia	0	0	1.4e-05	0	0.000132	0	0	0	0
Candidatus Nitrosomarinus	0	0	0.000159	0	0	0	0	0	0
Candidatus Portiera	0	0	4.3e-05	0	0.002338	0	0	0	0
Candidatus Ruthia	0	0	1.4e-05	0	0.000404	0	0	0	0
Cnuibacter	0	0	1.4e-05	0	0	0.000126	0	0	0
Coprothermobacter	0	0	8.7e-05	2.7e-05	8.8e-05	2.5e-05	0	0	0
Cycloclasticus	0	0	1.4e-05	0	0.000566	1.3e-05	0	0	0
Denitrovibrio	0	0	4.3e-05	0	0.000368	0.000101	0	0	0
Dermabacter	0	0	5.8e-05	0	0.001125	1.3e-05	0	0	0
Ectothiorhodospira	0	0	7.2e-05	0	0.000662	1.3e-05	0	0	0
Ferrimonas	0	0	0.000101	6.8e-05	0.00061	0.00024	0	0	0
Ferroplasma	0	0	5.8e-05	0	0.000184	5e-05	0	0	0
Fimbriimonas	0	0	0.000159	4.1e-05	0.000603	3.8e-05	0	0	0
Geitlerinema	0	0	0.000145	1.4e-05	0.000529	0.000126	0	0	0
Gluconacetobacter	0	0	0.000217	0	0.001993	1.3e-05	0	0	0
Halodesulfurarchaeum	0	0	4.3e-05	0	0	1.3e-05	0	0	0
Halomicrobium	0	0	1.4e-05	0	0.000353	5e-05	0	0	0
Haloquadratum	0	0	5.8e-05	0	0.000199	1.3e-05	0	0	0
Halorhabdus	0	0	2.9e-05	1.4e-05	0.000581	2.5e-05	0	0	0
Halostagnicola	0	0	0.000188	0	0.000176	0	0	0	0
Haloterrigena	0	0	1.4e-05	2.7e-05	0.000765	0.000126	0	0	0
Herbivorax	0	0	0.000824	0.000204	0	0	0	0	0
Humibacter	0	0	0.000275	0	0	0.000252	0	0	0
Kibdelosporangium	0	0	2.9e-05	1.4e-05	0.002919	0.000126	0	0	0
Maricaulis	0	0	5.8e-05	0	0.000426	6.3e-05	0	9e-06	0
Marinobacterium	0	0	1.4e-05	0	0.000779	0.000278	1.3e-05	0	0
Methanocorpusculum	0	0	0.000304	4.1e-05	0.000449	5e-05	0	0	0
Modestobacter	0	0	1.4e-05	0	0.001338	0.002171	1.3e-05	0	0
Natronobacterium	0	0	0.000101	0	0.000206	0	0	0	0
Oceanicoccus	0	0	4.3e-05	1.4e-05	0	0	0	0	0
Oleispira	0	0	1.4e-05	1.4e-05	5e-04	0	0	0	0
Oligotropha	0	0	0.00052	1.4e-05	0.002118	0	0	0	0
Paenarthrobacter	0	0	1.4e-05	0	0.000676	0	0	0	0
Parvularcula	0	0	1.4e-05	0	0.00011	0.000101	0	0	0
Pelagibacterium	0	0	0.000101	0	0.000507	0.000151	0	0	0
Planktomarina	0	0	5.8e-05	2.7e-05	0.000191	0	0	0	0
Polymorphum	0	0	0.000173	0	0.001184	1.3e-05	0	0	0
Pontimonas	0	0	2.9e-05	0	0	0	0	0	0
Reinekea	0	0	0.000347	0	0	0.000151	0	0	0
Renibacterium	0	0	2.9e-05	0	0.000265	0.000114	0	0	0
Rouxiella	0	0	0.000231	0	0	0.000795	0	0	0
Salipiger	0	0	0.000231	0	0	1.3e-05	0	6.3e-05	0
Simiduia	0	0	4.3e-05	0	0.000404	0	0	0	0
Syntrophothermus	0	0	0.000289	2.7e-05	0.000279	0	0	0	0
Thalassococcus	0	0	4.3e-05	0	0	0	0	0	0
Thermodesulfatator	0	0	2.9e-05	0.000109	0.000397	0.000215	0	0	0
Thermogutta	0	0	0.000101	8.2e-05	0	0	0	0	0
Thiolapillus	0	0	2.9e-05	2.7e-05	0.000294	0	0	0	0
Weeksella	0	0	1.4e-05	0	0.000382	1.3e-05	0	0	0
Woeseia	0	0	1.4e-05	8.2e-05	0.000287	6.3e-05	0	0	0
Wolinella	0	0	8.7e-05	0	0.000199	0	2.6e-05	0	0
Haloplanus	0	0	0	1.4e-05	0	1.3e-05	0	0	0
Hydrogenobacter	0	0	0	2.7e-05	0.000103	0	0	0	0
Methanococcoides	0	0	0	1.4e-05	0.000316	0.000114	0	0	0
Ephedra	0	0	0	0	3.7e-05	0	0	0	0
Polypremum	0	0	0	0	2.9e-05	0	0	0	0
Hoplopeza	0	0	0	0	7e-06	0	0	0	0
Liopterus	0	0	0	0	7e-06	0	0	0	0
Andalucia	0	0	0	0	7e-06	0	0	0	0
Rhopalosiphum	0	0	0	0	1.5e-05	0	0	0	0
Oxypappus	0	0	0	0	7e-06	0	0	0	0
Meiogyne	0	0	0	0	7e-06	0	0	0	0
Pongo	0	0	0	0	0.012176	0	0	0	0
Tyrannophasma	0	0	0	0	7e-06	0	0	0	0
Tetrapisispora	0	0	0	0	0.005478	0.000139	0	0	0
Thelesperma	0	0	0	0	2.9e-05	0	0	0	0
Diolcogaster	0	0	0	0	7e-06	0	0	0	0
Orobanche	0	0	0	0	0.000331	0	0	0	0
Azumapecten	0	0	0	0	5.1e-05	0	0	0	0
Wallemia	0	0	0	0	0.000993	5e-05	0	0	0
Capsaspora	0	0	0	0	0.000757	0	0	0	0
Limulus	0	0	0	0	0.00314	0	0	0	0
Candidatus Hoaglandella	0	0	0	0	3.7e-05	2.5e-05	0	0	0
Veratrum	0	0	0	0	1.5e-05	0	0	0	0
Sepiella	0	0	0	0	2.9e-05	0	0	0	0
Haliotis	0	0	0	0	8.1e-05	0	0	0	0
Nomada	0	0	0	0	2.2e-05	0	0	0	0
Colacium	0	0	0	0	0.000103	0	0	0	0
Betapapillomavirus	0	0	0	0	8.1e-05	0	0	0	0
Epipremnum	0	0	0	0	3.7e-05	0	0	0	0
Centemopsis	0	0	0	0	2.2e-05	0	0	0	0
Polypleurum	0	0	0	0	7e-06	0	0	0	0
Phytomyza	0	0	0	0	2.9e-05	0	0	0	0
Tigriopus	0	0	0	0	8.1e-05	0	0	0	0
Dermatophagoides	0	0	0	0	1.5e-05	0	0	0	0
Ilyoplax	0	0	0	0	7e-06	0	0	0	0
Tetragnatha	0	0	0	0	3.7e-05	0	0	0	0
Bradypodion	0	0	0	0	7e-06	0	0	0	0
Orthotylus	0	0	0	0	1.5e-05	0	0	0	0
Jimmervirus	0	0	0	0	2.9e-05	0	0	0	0
Phyllastrephus	0	0	0	0	7e-06	0	0	0	0
Paracyclopina	0	0	0	0	4.4e-05	0	0	0	0
Terminalia	0	0	0	0	1.5e-05	0	0	0	0
Dirofilaria	0	0	0	0	0.000103	0	0	0	0
Chioninia	0	0	0	0	1.5e-05	0	0	0	0
Helminthora	0	0	0	0	0.000169	0	0	0	0
Photinia	0	0	0	0	7e-06	0	0	0	0
Trichovirus	0	0	0	0	5.9e-05	0	0	0	0
Galaxaura	0	0	0	0	9.6e-05	0	0	0	0
Prototheca	0	0	0	0	0.00014	0	0	0	0
Alphapapillomavirus	0	0	0	0	0.000125	0	0	0	0
Pipa	0	0	0	0	1.5e-05	0	0	0	0
Coniophora	0	0	0	0	0.000735	0.000429	0	0	0
Endocarpon	0	0	0	0	0.000419	0.000189	0	0	0
Lamprospora	0	0	0	0	1.5e-05	0	0	0	0
Calacalles	0	0	0	0	3.7e-05	0	0	0	0
Bulleidia	0	0	0	0	7e-06	2.5e-05	0	0	0
Candidatus Zinderia	0	0	0	0	7.4e-05	3.8e-05	0	0	0
Paratrimastix	0	0	0	0	3.7e-05	0	0	0	0
Spondias	0	0	0	0	7e-06	0	0	0	0
Carteria	0	0	0	0	0.00011	0	0	0	0
Maltebrunia	0	0	0	0	7e-06	0	0	0	0
Adalia	0	0	0	0	2.2e-05	0	0	0	0
Carchesium	0	0	0	0	7e-06	0	0	0	0
Gasteruption	0	0	0	0	3.7e-05	0	0	0	0
Malassezia	0	0	0	0	0.00064	0.000139	0	0	0
Igernella	0	0	0	0	7e-06	0	0	0	0
Sedimentibacter	0	0	0	0	7e-06	0.000682	0.000131	0	0
Glomus	0	0	0	0	2.9e-05	0	0	0	0
Uromyces	0	0	0	0	4.4e-05	0	0	0	0
Largus	0	0	0	0	1.5e-05	0	0	0	0
Yatapoxvirus	0	0	0	0	7e-06	0	0	0	0
Gnathostomula	0	0	0	0	7e-06	0	0	0	0
Nageia	0	0	0	0	1.5e-05	0	0	0	0
Megalodontes	0	0	0	0	1.5e-05	0	0	0	0
Lippia	0	0	0	0	7e-06	0	0	0	0
Eueides	0	0	0	0	1.5e-05	0	0	0	0
Cp220virus	0	0	0	0	0.000243	0	0	0	0
Meliosma	0	0	0	0	5.1e-05	0	0	0	0
Amphiareus	0	0	0	0	1.5e-05	0	0	0	0
Inula	0	0	0	0	7e-06	0	0	0	0
Nyctanolis	0	0	0	0	5.1e-05	0	0	0	0
Schippia	0	0	0	0	7e-06	0	0	0	0
Chaetura	0	0	0	0	0.000529	0	0	0	0
Hevea	0	0	0	0	0.000243	0	0	0	0
Boisea	0	0	0	0	2.2e-05	0	0	0	0
Pseudocolaspis	0	0	0	0	7e-06	0	0	0	0
Schizonycha	0	0	0	0	7e-06	0	0	0	0
Prenolepis	0	0	0	0	7e-06	0	0	0	0
Ixodes	0	0	0	0	0.000625	0	0	0	0
Candidatus Isobeggiatoa	0	0	0	0	7e-06	0	0	0	0
Strongyloides	0	0	0	0	0.045528	0	0	0	0
Terrisporobacter	0	0	0	0	0.000978	0.009797	0.000744	0.00051	0
Sergiolus	0	0	0	0	7e-06	0	0	0	0
Paraphaenocladius	0	0	0	0	7e-06	0	0	0	0
Sceloporus	0	0	0	0	0.000147	0	0	0	0
Chrysochromulina	0	0	0	0	4.4e-05	5e-05	0	0	0
Platanthera	0	0	0	0	2.2e-05	0	0	0	0
Capsella	0	0	0	0	0.001978	0	0	0	0
Idionychus	0	0	0	0	1.5e-05	0	0	0	0
Eurypyga	0	0	0	0	0.000243	0	0	0	0
Phaeostigma	0	0	0	0	7e-06	0	0	0	0
Dactylopsylla	0	0	0	0	7e-06	0	0	0	0
Tasgius	0	0	0	0	1.5e-05	0	0	0	0
Hemirhamphodon	0	0	0	0	1.5e-05	0	0	0	0
Avipoxvirus	0	0	0	0	0.000404	0	0	0	0
Orobdella	0	0	0	0	7e-06	0	0	0	0
Picoides	0	0	0	0	0.000507	0	0	0	0
Gibbula	0	0	0	0	7e-06	0	0	0	0
Tupaia	0	0	0	0	0.002022	0	0	0	0
Colibri	0	0	0	0	7e-06	0	0	0	0
Oreopasites	0	0	0	0	7e-06	0	0	0	0
Euglandina	0	0	0	0	1.5e-05	0	0	0	0
Azolla	0	0	0	0	1.5e-05	0	0	0	0
Bxz1virus	0	0	0	0	7e-06	0	0	0	0
Nelumbo	0	0	0	0	0.00325	0	0	0	0
Aerva	0	0	0	0	7e-06	0	0	0	0
Longchuanacris	0	0	0	0	7e-06	0	0	0	0
Ammothea	0	0	0	0	3.7e-05	0	0	0	0
Ammothella	0	0	0	0	7e-06	0	0	0	0
Tamarindus	0	0	0	0	7e-06	0	0	0	0
Deltavirus	0	0	0	0	7e-06	0	0	0	0
Ceratinopsis	0	0	0	0	7e-06	0	0	0	0
Irenopsis	0	0	0	0	7e-06	0	0	0	0
Stephania	0	0	0	0	5.1e-05	0	0	0	0
Leptosomus	0	0	0	0	0.000235	0	0	0	0
Chelifera	0	0	0	0	2.2e-05	0	0	0	0
Lepidothrix	0	0	0	0	0.002184	0	0	0	0
Octopus	0	0	0	0	0.003573	0	0	0	0
Mesocapnia	0	0	0	0	2.2e-05	0	0	0	0
Spironucleus	0	0	0	0	7.4e-05	2.5e-05	0	0	0
Chrysis	0	0	0	0	2.2e-05	0	0	0	0
Hyrtacus	0	0	0	0	7e-06	0	0	0	0
Euclea	0	0	0	0	0.000132	0	0	0	0
Stropharia	0	0	0	0	7e-06	0	0	0	0
Aceros	0	0	0	0	7e-06	0	0	0	0
