Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Spongiibacter	0	0.000109	0	2.8e-05	0.000238	6.2e-05	3e-05	0	0
Oceanicoccus	0	9.3e-05	1.4e-05	0	0	3.1e-05	0	0	0
Fluoribacter	0	6.2e-05	0	0	0	4.7e-05	0	0	0
Coxiella	0	0.000156	0.000212	0.000193	0.00143	0.000125	0	0	0
Oceanimonas	0	0.000296	8.5e-05	2.8e-05	0.000311	6.2e-05	5.1e-05	9e-06	0
Oceanisphaera	0	7.8e-05	2.8e-05	0	0	1.6e-05	1e-05	0	0
Tolumonas	0	1.6e-05	0.000382	0	0.000823	0	0	0	0
Nitrosococcus	0	0.000171	1.4e-05	0	0.00112	0	0	0	0
Thiocystis	0	9.3e-05	7.1e-05	0	0.000325	7.8e-05	0	0	0
Allochromatium	0	9.3e-05	0.000198	0	0.000397	9.4e-05	0	0	0
Marichromatium	0	4.7e-05	0.00017	0	0.000498	0	0	0	0
Alkalilimnicola	0	7.8e-05	0.000127	4.1e-05	0.000238	4.7e-05	0	0	0
Spiribacter	0	7.8e-05	5.7e-05	0	0.000361	0	0	0	0
Acidihalobacter	0	6.2e-05	4.2e-05	0	0.000506	0.00014	0	0	0
Halorhodospira	0	3.1e-05	0.000212	1.4e-05	6e-04	1.6e-05	0	9e-06	0
Ectothiorhodospira	0	1.6e-05	2.8e-05	0	0.000253	0.000156	0	0	0
Granulosicoccus	0	0.000265	0.000537	0	0	0	0	0	0
Wenzhouxiangella	0	1.6e-05	0.000141	2.8e-05	0.000816	0	0	0	0
Thiohalobacter	0	0.000187	9.9e-05	1.4e-05	0	0	0	0	0
Candidatus Ruthia	0	7.8e-05	0	0	0.000231	0	0	0	0
Gallaecimonas	0	0.000125	7.1e-05	1.4e-05	0	0	1e-05	0	0
Candidatus Thioglobus	0	0.000109	1.4e-05	5.5e-05	0.000672	0.000499	0	0	0
Thiolapillus	0	3.1e-05	4.2e-05	6.9e-05	0.000289	0	0	0	0
Allofrancisella	0	7.8e-05	0	0	0.000246	0	0	0	0
Beggiatoa	0	0.000171	7.1e-05	0	0	4.7e-05	0	0	0
Thioploca	0	6.2e-05	4.2e-05	0	0.000484	1.6e-05	0	0	0
Thiomicrospira	0	6.2e-05	0	0	0.000332	9.4e-05	0	0	0
Hydrogenovibrio	0	6.2e-05	0	0	0.000506	0	0	0	0
Piscirickettsia	0	4.7e-05	4.2e-05	0	0.00104	3.1e-05	0	0	0
Methylocaldum	0	0.00028	0	0	0	0.000172	0	0	0
Methylovulum	0	6.2e-05	7.1e-05	0	0	0	0	0	0
Gilliamella	0	0.000452	0.000467	5.5e-05	0.001177	0.001045	0.000294	9e-06	0
Frischella	0	7.8e-05	9.9e-05	4.1e-05	0.000484	1.6e-05	0	1.8e-05	0
Solimonas	0	6.2e-05	0	0	0	0.000203	0	0	0
Steroidobacter	0	3.1e-05	4.2e-05	5.5e-05	0.000332	0	0	0	0
Sulfurifustis	0	6.2e-05	0.000127	2.8e-05	0.000246	0	0	0	0
Salinisphaera	0	4.7e-05	4.2e-05	0	0	0.000172	0	0	0
Advenella	0	0.000467	8.5e-05	4.1e-05	0.000816	0.000125	1e-05	9e-06	0
Orrella	0	0.000125	0.000212	5.5e-05	0	6.2e-05	0	0	0
Taylorella	0	9.3e-05	5.7e-05	2.8e-05	0.001762	0.000327	0.000132	0	0
Pusillimonas	0	4.7e-05	4.2e-05	1.4e-05	0.000282	3.1e-05	4.1e-05	4.5e-05	0
Polynucleobacter	0	0.001044	0.000665	0.000138	0.000867	0.000296	3e-05	0	0
Paucimonas	0	6.2e-05	7.1e-05	5.5e-05	7e-06	0	1e-05	0	0
Hydromonas	0	1.6e-05	2.8e-05	2.8e-05	0	0	0	0	0
Ottowia	0	0.000654	4.2e-05	0	0.000238	6.2e-05	0	0	0
Melaminivora	0	0.000389	0.000269	1.4e-05	0	0.000109	0	0	0
Ramlibacter	0	0.000187	0.000156	4.1e-05	0.000867	1.6e-05	0	9e-06	0
Alicycliphilus	0	6.2e-05	0.000184	2.8e-05	0.000838	7.8e-05	0	9e-06	0
Simplicispira	0	4.7e-05	9.9e-05	2.8e-05	0	1.6e-05	0.000324	0	0
Sutterella	0	0.002212	0	0	0.000368	0.481155	0.171862	0.000632	0.3234
Janthinobacterium	0	0.000654	0.000665	0.000152	0.001026	0.000967	0	1.8e-05	0
Rhizobacter	0	7.8e-05	8.5e-05	0	0	0.000437	0	0	0
Paucibacter	0	6.2e-05	0.000212	0.000179	0.000325	1.6e-05	0	0	0
Leptothrix	0	4.7e-05	0.000127	0	0.00052	1.6e-05	1e-05	9e-06	0
Rubrivivax	0	3.1e-05	0.00017	4.1e-05	0.000484	0	0	1.8e-05	0
Methylibium	0	3.1e-05	4.2e-05	0	0.000347	0.000296	0	0	0
Aquabacterium	0	1.6e-05	0.000113	6.9e-05	0	1.6e-05	0	0	0
Snodgrassella	0	0.000545	0.000438	1.4e-05	0.000556	0.000234	0	0	0
Vitreoscilla	0	7.8e-05	9.9e-05	9.6e-05	1.4e-05	7.8e-05	4.1e-05	0	0
Simonsiella	0	3.1e-05	2.8e-05	0	0	6.2e-05	0	0	0
Eikenella	0	3.1e-05	2.8e-05	0	7e-06	1.6e-05	0	0	0
Kingella	0	3.1e-05	2.8e-05	0	0.000166	0.000608	0.000426	9e-06	0
Crenobacter	0	1.6e-05	0	0	0	0	0	0	0
Microvirgula	0	0.000125	0	0	7e-06	0.000125	6.1e-05	0	0
Aquaspirillum	0	3.1e-05	9.9e-05	9.6e-05	0	3.1e-05	0	0	0
Laribacter	0	3.1e-05	0.000127	5.5e-05	0.000419	0.000234	0	9e-06	0
Nitrosospira	0	0.000218	0.000184	2.8e-05	0.000448	0.000296	0	0	0
Ferriphaselus	0	0.000156	0	0	0	1.6e-05	0	0	0
Candidatus Methylopumilus	0	6.2e-05	4.2e-05	1.4e-05	0.000513	0	0	0	0
Methylotenera	0	4.7e-05	4.2e-05	0	0.000462	9.4e-05	0	6.3e-05	0
Thauera	0	0.000156	0.000453	0.000193	0.000838	0.000156	0	0	0
Aromatoleum	0	0.000202	0	0	0.000455	0	0	0	0
Azospira	0	3.1e-05	8.5e-05	0	0.000339	1.6e-05	1e-05	0	0
Candidatus Nasuia	0	0.000249	0	0	6.5e-05	7.8e-05	0	0	0
Candidatus Kinetoplastibacterium	0	0.000156	0.000566	0.000207	0.001141	0	0	0	0
Candidatus Profftella	0	3.1e-05	0.000212	8.3e-05	0.000246	1.6e-05	0	0	0
Neorhizobium	0	4.7e-05	8.5e-05	1.4e-05	0.000802	0.001528	0	0	0
Shinella	0	6.2e-05	2.8e-05	0	0.000412	1.6e-05	0	0	0
Liberibacter	0	4.7e-05	7.1e-05	0	0.001459	9.4e-05	0	0	0
Aminobacter	0	0.000483	4.2e-05	5.5e-05	0.000238	0.000109	0	9e-06	0
Nitratireductor	0	0.000327	1.4e-05	0	0	0.000125	0	0	0
Chelativorans	0	4.7e-05	2.8e-05	0	0.000368	0	0	0	0
Phyllobacterium	0	1.6e-05	1.4e-05	0	7e-06	0.000109	2e-05	0	0.000973
Rhodopseudomonas	0	0.000421	0.000198	9.6e-05	0.001401	0.000265	0	0	0
Nitrobacter	0	3.1e-05	5.7e-05	0	0.000332	7.8e-05	0	0	0
Afipia	0	3.1e-05	0	0	0.000332	0.000109	1e-05	0	0
Oligotropha	0	1.6e-05	2.8e-05	0	0.000816	0	0	0	0
Microvirga	0	9.3e-05	8.5e-05	0	0.000361	0.000515	1e-05	0	0
Methylorubrum	0	4.7e-05	0.000382	2.8e-05	0.00169	0	0	0	0
Anderseniella	0	0.000249	8.5e-05	0	0	0	0	0	0
Parvibaculum	0	9.3e-05	0	2.8e-05	0.000412	0	0	0	0
Rhodomicrobium	0	0.000125	9.9e-05	4.1e-05	0.000195	1.6e-05	0	0	0
Maritalea	0	9.3e-05	0	0	0	0	0	0	0
Filomicrobium	0	6.2e-05	0	0	9.4e-05	0.000437	1e-05	0	0
Blastochloris	0	3.1e-05	4.2e-05	0	0.00073	0	0	0	0
Pelagibacterium	0	1.6e-05	0	0	0.000137	0.000203	0	9e-06	0
Beijerinckia	0	0.000452	2.8e-05	0	0.000181	0	0	0	0
Methylocella	0	4.7e-05	0	1.4e-05	0.000209	0	0	0	0
Methylocystis	0	0.000202	1.4e-05	1.4e-05	7.9e-05	7.8e-05	0	0	0
Methylosinus	0	6.2e-05	0.000141	0	0	3.1e-05	0	0	0
Pseudolabrys	0	4.7e-05	0	0	0	4.7e-05	0	0	0
Pseudorhodoplanes	0	0.000156	5.7e-05	0	0	0	0	0	0
Breoghania	0	1.6e-05	0	0	0	0	0	0	0
Phaeobacter	0	0.00053	5.7e-05	1.4e-05	0.00091	0.000125	0	0	0
Sulfitobacter	0	0.000467	0.000156	2.8e-05	1.4e-05	0.000172	0	0	0
Celeribacter	0	0.000358	7.1e-05	0	0.000636	7.8e-05	0	2.7e-05	0
Epibacterium	0	0.000202	5.7e-05	0	0.000368	0	0	0	0
Yangia	0	0.000171	0.000184	0	0.000303	1.6e-05	0	0	0
Thioclava	0	0.00014	0.000226	0	0	0.000125	0	0	0
Roseobacter	0	0.000109	1.4e-05	1.4e-05	0.000404	4.7e-05	1e-05	0	0
Yoonia	0	7.8e-05	1.4e-05	0	0	0	0	0	0
Labrenzia	0	7.8e-05	5.7e-05	0	0.000289	0.000125	0	0	0
Gemmobacter	0	7.8e-05	0	0	0	6.2e-05	0	0	0
Ruegeria	0	7.8e-05	9.9e-05	1.4e-05	0.000737	0.000265	0	0	0
Pseudovibrio	0	4.7e-05	0	0	0.000441	0.000655	1e-05	0	0
Octadecabacter	0	3.1e-05	7.1e-05	0	0.000484	0	0	0	0
Leisingera	0	3.1e-05	0	0	0.000238	0.00014	0	0	0
Marivivens	0	3.1e-05	0	0	0	0	0	0	0
Sagittula	0	3.1e-05	9.9e-05	0	0	0	0	0	0
Salipiger	0	1.6e-05	9.9e-05	0	0	4.7e-05	0	0	0
Rhodobaca	0	1.6e-05	0.001103	0.000358	0	0	0	0	0
Pelagibaca	0	1.6e-05	1.4e-05	0	0	1.6e-05	0	0	0
Confluentimicrobium	0	1.6e-05	1.4e-05	0	0.000202	0	0	0	0
Hirschia	0	0.000592	0.000297	0	0.000361	1.6e-05	0	0	0
Hyphomonas	0	3.1e-05	7.1e-05	1.4e-05	0.000513	0.000249	1e-05	0	0
Thalassospira	0	0.000561	5.7e-05	1.4e-05	0.000477	7.8e-05	0	0	0
Haematospirillum	0	0.000343	0	1.4e-05	0.00026	1.6e-05	0	0	0
Magnetospirillum	0	0.000249	0.000481	2.8e-05	0.001004	0.000468	1e-05	0	0
Magnetospira	0	0.00014	4.2e-05	0	0.000347	0.000203	1e-05	0	0
Niveispirillum	0	9.3e-05	0.00017	0	0	4.7e-05	0	0	0
Candidatus Endolissoclinum	0	6.2e-05	0.000141	1.4e-05	0.000296	0	0	0	0
Roseomonas	0	7.8e-05	0.000481	0	0	0.000249	0	0	0
Acidiphilium	0	4.7e-05	0.000113	1.4e-05	0.000556	0.00078	0	0	0
Gluconacetobacter	0	4.7e-05	0.000127	2.8e-05	0.00052	0.000109	0	0	0
Kozakia	0	1.6e-05	1.4e-05	1.4e-05	0.000116	0	0	0	0
Parasaccharibacter	0	1.6e-05	8.5e-05	0	0	0	0	0	0
Citromicrobium	0	6.2e-05	0	0	0.000303	1.6e-05	0	0	0
Porphyrobacter	0	0.00053	9.9e-05	0	0.000332	0.00039	0	0	0
Croceicoccus	0	1.6e-05	0	0	0.000224	1.6e-05	0	0	0
Neorickettsia	0	1.6e-05	0	0	0.000202	6.2e-05	0	0	0
Rickettsia	0	0.000639	8.5e-05	4.1e-05	0.004016	0.000296	2e-05	0	0
Orientia	0	4.7e-05	1.4e-05	1.4e-05	0.000383	0	0	0	0
Candidatus Fokinia	0	1.6e-05	0	0	0	0	0	0	0
Phenylobacterium	0	0.000202	5.7e-05	1.4e-05	0.000282	9.4e-05	0	0	0
Candidatus Fonsibacter	0	0.000171	7.1e-05	0	0	0	0	0	0
Candidatus Puniceispirillum	0	3.1e-05	5.7e-05	0	0.000238	0	0	0	0
Phreatobacter	0	1.6e-05	4.2e-05	0	0	0	0	0	0
Magnetococcus	0	0.000202	0.000311	4.1e-05	0.000368	4.7e-05	1e-05	0	0
Candidatus Nucleicultrix	0	1.6e-05	1.4e-05	0	0	0	0	0	0
Malacobacter	0	0.000358	0	0	0	0	0	0	0
Haloarcobacter	0	0.000343	0	0	0	0	0	0	0
Aliiarcobacter	0	0.000187	0	0	7e-06	0	0	0	0
Pseudoarcobacter	0	0.000156	0	0	0	0	0	0	0
Sulfurimonas	0	0.000685	4.2e-05	0	0.000527	7.8e-05	0	1.8e-05	0
Sulfuricurvum	0	1.6e-05	4.2e-05	0	0.00065	3.1e-05	0	9e-06	0
Sulfurovum	0	6.2e-05	0.000354	0	0.000787	0	1e-05	0	0
Lawsonia	0	1.6e-05	1.4e-05	0	0.000397	0	0	0	0
Desulfohalobium	0	0.000218	0	2.8e-05	0.000224	0	0	0	0
Melittangium	0	3.1e-05	0.000113	0	0	0	0	0	0
Chondromyces	0	6.2e-05	0.000283	1.4e-05	0.00039	0.000172	0	0	0
Sandaracinus	0	6.2e-05	8.5e-05	1.4e-05	0.000376	7.8e-05	0	0	0
Desulfurivibrio	0	0.000234	0.00041	0	0.00026	0	0	0	0
Desulfobulbus	0	6.2e-05	2.8e-05	0	0.000433	7.8e-05	0	0	0
Desulfatibacillum	0	0.000125	9.9e-05	0	0.000376	0.000172	0	0	0
Desulfobacter	0	4.7e-05	0	0	0	0.000125	3e-05	0	0
Desulfobacterium	0	3.1e-05	0.000424	1.4e-05	0.00151	0.000296	6.1e-05	1.8e-05	0
Desulfobacula	0	3.1e-05	5.7e-05	0	0.000751	4.7e-05	0	0	0
Syntrophus	0	0.000234	5.7e-05	0	0.000246	0.000109	0	0	0
Desulfobacca	0	9.3e-05	0	1.4e-05	0.00013	6.2e-05	0	0	0
Bradymonas	0	4.7e-05	5.7e-05	0	0	0	0	0	0
Hippea	0	3.1e-05	1.4e-05	1.4e-05	0.00039	0.000109	0	9e-06	0
Bacteriovorax	0	0.000421	4.2e-05	0	0	0.000826	1e-05	0	0
Bdellovibrio	0	0.000358	0.000368	8.3e-05	0.001705	0.002869	0	0	0
Acidithiobacillus	0	0.00028	9.9e-05	4.1e-05	0.000845	0.000109	1e-05	0	0
Hydrogenophilus	0	9.3e-05	0	0	0	0	0	0	0
Mariprofundus	0	4.7e-05	0.000424	0	0	3.1e-05	0	0	0
Muribaculum	0	0.001776	0.003649	0.002094	0	0	0	0	0
Aquimarina	0	0.000607	0	0	0	0.001793	2e-05	0	0
Salegentibacter	0	0.000312	5.7e-05	0	0	0.000811	4.1e-05	0	0
Muricauda	0	0.000249	4.2e-05	0	0.000621	0.000296	0	9e-06	0
Kordia	0	0.000156	0.000113	2.8e-05	0	0.000172	0	0	0
Sediminicola	0	0.00014	0.000156	1.4e-05	0.000412	4.7e-05	0	0	0
Mariniflexile	0	0.000109	0	0	0	0	0	0	0
Weeksella	0	9.3e-05	2.8e-05	0	0.00039	7.8e-05	1e-05	0	0
Tamlana	0	9.3e-05	7.1e-05	2.8e-05	0	9.4e-05	0	0	0
Algibacter	0	6.2e-05	8.5e-05	2.8e-05	0.000867	0.000468	0	0	0
Flavivirga	0	6.2e-05	0.000113	4.1e-05	0	0	0	0	0
Gilvibacter	0	6.2e-05	0	0	0	0	0	0	0
Olleya	0	4.7e-05	4.2e-05	1.4e-05	1.4e-05	7.8e-05	0	0	0
Flagellimonas	0	1.6e-05	4.2e-05	4.1e-05	0	1.6e-05	0	0	0
Aureitalea	0	1.6e-05	0.000467	1.4e-05	0	0	0	0	0
Candidatus Sulcia	0	0.000343	1.4e-05	4.1e-05	0.000953	0.000405	0	0	0
Ichthyobacterium	0	0.000249	0	0	1.4e-05	0	0	0	0
Blattabacterium	0	0.000156	0.000453	0.000193	0.001553	4.7e-05	0	4.5e-05	0
Owenweeksia	0	7.8e-05	8.5e-05	9.6e-05	0.000556	6.2e-05	0	2.7e-05	0
Arcticibacterium	0	0.000156	0.000113	0	0	0	0	0	0
Pseudarcicella	0	0.00014	9.9e-05	1.4e-05	0	4.7e-05	0	0	0
Marivirga	0	7.8e-05	8.5e-05	1.4e-05	0.000715	6.2e-05	1e-05	0	0
Echinicola	0	0.00014	0.000198	5.5e-05	0.000852	0.000234	0.000193	0	0
Belliella	0	4.7e-05	2.8e-05	1.4e-05	0.000657	3.1e-05	0	0	0
Algoriphagus	0	4.7e-05	0.000198	0	0.000701	0.004007	8.1e-05	9e-06	0
Chryseolinea	0	0.000171	0	0	0	0.000156	0	0	0
Candidatus Cardinium	0	7.8e-05	0	0	0.000217	0	0	0	0
Filimonas	0	0.000234	1.4e-05	0	0.000816	0.000156	0	0	0
Pseudoflavitalea	0	7.8e-05	0	0	0	0	0	0	0
Saprospira	0	4.7e-05	0	0	0.000311	0.000109	0	9e-06	0
Chloroherpeton	0	1.6e-05	2.8e-05	2.8e-05	0.000397	1.6e-05	0	0	0
Melioribacter	0	0.000156	0.000269	1.4e-05	0.000303	9.4e-05	0	0	0
Gemmatirosa	0	0.000187	0.000339	8.3e-05	0.000636	7.8e-05	0	0	0
Candidatus Cloacimonas	0	3.1e-05	1.4e-05	0	0.000274	6.2e-05	0	0	0
Spirochaeta	0	0.00028	0.000198	4.1e-05	0.000888	0.000842	4.1e-05	0	0
Sediminispirochaeta	0	0.000156	1.4e-05	4.1e-05	0.000744	0	0	0	0
Salinispira	0	1.6e-05	0.000396	2.8e-05	0.000744	0	1e-05	0	0
Borreliella	0	0.00067	0.000156	1.4e-05	0.004161	0.000249	0	0	0
Turneriella	0	0.000171	4.2e-05	9.6e-05	0.000159	0	0	0	0
Thermogutta	0	0.000125	4.2e-05	0.000386	0	0	0	0	0
Planctopirus	0	3.1e-05	4.2e-05	1.4e-05	0.000267	3.1e-05	0	0	0
Rubinisphaera	0	1.6e-05	1.4e-05	1.4e-05	0.000224	3.1e-05	0	0	0
Isosphaera	0	1.6e-05	2.8e-05	0	0.000246	1.6e-05	0	1.8e-05	0
Candidatus Kuenenia	0	7.8e-05	0.000141	0	0.000455	6.2e-05	0	0	0
Phycisphaera	0	7.8e-05	0.000325	1.4e-05	0.000368	0	0	3.6e-05	0
Ereboglobus	0	0.000436	0	0	0	0	0	0	0
Lacunisphaera	0	6.2e-05	0.000339	0.00011	0.000368	3.1e-05	0	0	0
Verrucomicrobium	0	0.00014	0	0	0.000224	3.1e-05	0	0	0
Candidatus Xiphinematobacter	0	4.7e-05	0	0	4.3e-05	1.6e-05	0	0	0
Chlamydia	0	0.000249	5.7e-05	9.6e-05	0.00221	0.006814	0.014394	0	0
Parachlamydia	0	6.2e-05	9.9e-05	9.6e-05	0.00026	1.6e-05	0	9e-06	0
Candidatus Protochlamydia	0	4.7e-05	1.4e-05	1.4e-05	0.000563	0.003524	0	0	0
Waddlia	0	9.3e-05	0.000113	1.4e-05	0.000585	0	0	0	0
Nitrospira	0	0.000421	0.000141	0	0.00065	0.001154	0	4.5e-05	0
Thermotoga	0	0.000249	0.000297	0.000289	0.003373	0.002136	3e-05	0	0
Pseudothermotoga	0	0.000234	5.7e-05	1.4e-05	0.001336	9.4e-05	0	0	0
Fervidobacterium	0	0.000234	0.000127	2.8e-05	0.001416	9.4e-05	1e-05	0	0
Kosmotoga	0	0.000187	0	0	0.000701	9.4e-05	0	0	0
Granulicella	0	0.000296	0.000198	0	0.000672	0.000187	0	0	0
Candidatus Koribacter	0	3.1e-05	0.000297	0	0.000701	1.6e-05	0	0	0
Luteitalea	0	9.3e-05	0.000184	5.5e-05	0	0	0	0	0
Desulfurobacterium	0	0.000467	2.8e-05	0	0.000484	1.6e-05	0	3.6e-05	0
Sulfurihydrogenibium	0	0.000218	0.00041	0	0.001221	7.8e-05	0	9e-06	0
Persephonella	0	6.2e-05	8.5e-05	1.4e-05	0.000376	0.000842	0	0	0
Caldimicrobium	0	0.000436	7.1e-05	0	0.000311	0	0	0	0
Thermodesulfobacterium	0	0.000109	0.000127	1.4e-05	0.000556	9.4e-05	1e-05	0	0
Thermovirga	0	4.7e-05	4.2e-05	0	0.000173	0	0	0	0
Thermanaerovibrio	0	3.1e-05	1.4e-05	1.4e-05	6.5e-05	0.000109	0	0	0
Deferribacter	0	0.00028	1.4e-05	0	6e-04	0	0	0	0
Flexistipes	0	4.7e-05	5.7e-05	2.8e-05	0.000535	0	0	0	0
Desulfurispirillum	0	3.1e-05	4.2e-05	0	0.000441	0	0	0	0
Caldithrix	0	3.1e-05	9.9e-05	1.4e-05	0	7.8e-05	0	0	0
Methanohalophilus	0	0.000436	0	1.4e-05	0.000195	4.7e-05	0	0	0
Methanomethylovorans	0	0.000265	0.000368	6.9e-05	0.000498	0	0	0	0
Methanosalsum	0	9.3e-05	0	0	0.000231	0.000156	0	0	0
Methanohalobium	0	1.6e-05	2.8e-05	0	0.000137	0	0	0	0
Methanosphaerula	0	0.000156	0	0	0.000217	0.000218	0	0	0
Methanoregula	0	6.2e-05	0	1.4e-05	0.000217	0.000187	0	0	0
Methanolacinia	0	7.8e-05	0	0	0.000238	0	0	0	0
Methanoplanus	0	4.7e-05	0	0	0	4.7e-05	0	0	0
Methanocorpusculum	0	3.1e-05	5.7e-05	0	0.000188	1.6e-05	0	0	0
Halobiforma	0	0.000343	4.2e-05	2.8e-05	0	9.4e-05	0	0	0
Natronolimnobius	0	4.7e-05	0	0	0	1.6e-05	0	0	0
Natronobacterium	0	3.1e-05	1.4e-05	0	8.7e-05	0.000156	0	0	0
Natronococcus	0	3.1e-05	0	0	8.7e-05	0.000109	0	0	0
Natrialba	0	3.1e-05	0	0	5.1e-05	9.4e-05	0	0	0
Halopiger	0	1.6e-05	0	2.8e-05	0.000123	3.1e-05	0	0	0
Halorubrum	0	0.000249	8.5e-05	0	0.000267	0.000125	0	0	0
Halohasta	0	3.1e-05	1.4e-05	0	0	0	0	0	0
Haloferax	0	0.000125	8.5e-05	1.4e-05	0.000751	0.000172	0	0	0
Haloquadratum	0	4.7e-05	0	0	0.000166	0	0	0	0
Haloplanus	0	1.6e-05	0	0	0	7.8e-05	0	0	0
Natronomonas	0	0.000156	0	0	9.4e-05	1.6e-05	0	0	0
Halorhabdus	0	4.7e-05	0	0	0.000144	1.6e-05	0	0	0
Halorientalis	0	3.1e-05	0	1.4e-05	0	0	0	0	0
Halobacterium	0	7.8e-05	0	0	0.000339	3.1e-05	0	0	0
Methanobrevibacter	0	0.00067	0.000453	0.000331	0.003734	0.000452	3e-05	1.8e-05	0
Methanosphaera	0	0.000296	5.7e-05	0.000138	0.000513	0.000608	0	0	0
Methanothermobacter	0	3.1e-05	0	0	0.000303	3.1e-05	0	0	0
Methanococcus	0	0.000343	2.8e-05	0.000262	0.002492	0.000296	0	0	0
Methanothermococcus	0	0.000156	0	1.4e-05	0.000332	4.7e-05	1e-05	0	0
Methanotorris	0	9.3e-05	7.1e-05	0	0.000318	0	0	0	0
Pyrococcus	0	1.6e-05	0	0	0.001242	0.000109	0	0	0
Methanomassiliicoccus	0	0.000171	2.8e-05	1.4e-05	0.000209	1.6e-05	2e-05	0	0
Candidatus Methanomethylophilus	0	4.7e-05	0	1.4e-05	0.000101	3.1e-05	0	0	0
Picrophilus	0	3.1e-05	0	0	0.000108	1.6e-05	0	0	0
Sulfurisphaera	0	7.8e-05	0	0	0.000354	0	0	0	0
Acidianus	0	3.1e-05	5.7e-05	4.1e-05	0.000217	0	0	0	0
Metallosphaera	0	3.1e-05	0	0	0.000166	0	0	0	0
Thermoproteus	0	3.1e-05	0	0	2.2e-05	7.8e-05	0	0	0
Pyrobaculum	0	3.1e-05	0	0	0.000274	1.6e-05	0	0	0
Vulcanisaeta	0	1.6e-05	0	0	0.000289	1.6e-05	0	0	0
Acidilobus	0	4.7e-05	5.7e-05	0	3.6e-05	1.6e-05	0	0	0
Caldisphaera	0	1.6e-05	0	1.4e-05	0.000231	1.6e-05	0	0	0
Desulfurococcus	0	1.6e-05	0	0	0.000108	0	0	0	0
Pyrolobus	0	1.6e-05	0	0	0	0	0	0	0
Nitrososphaera	0	0.000109	4.2e-05	0	0.000296	0.000187	0	0	0
Candidatus Nitrosopelagicus	0	3.1e-05	0	0	0.000303	0	0	0	0
Candidatus Nitrosotenuis	0	1.6e-05	0	1.4e-05	6.5e-05	0	0	0	0
Nitrosopumilus	0	1.6e-05	1.4e-05	0	0.000838	1.6e-05	0	0	0
Sep1virus	0	0.000187	0	0	0.000311	0	0	0	0
Js98virus	0	4.7e-05	0	0	0.000144	0	0	0	0
Wphvirus	0	6.2e-05	0	0	7.9e-05	0	0	0	0
Nit1virus	0	3.1e-05	0	0	2.2e-05	0	0	0	0
Cd119virus	0	3.1e-05	0	0	0.000303	0	0	0	0
Agatevirus	0	1.6e-05	0	0	0	0	0	0	0
Kp36virus	0	6.2e-05	0	0	0	0	0	0	0
Hk97virus	0	6.2e-05	0	0	0.006385	0	0	0	0
Tm4virus	0	3.1e-05	0	0	2.9e-05	0	0	0	0
T5virus	0	1.6e-05	0	0	0.000354	0	0	0	0
T7virus	0	0.000125	0	0	2.2e-05	0	0	0	0
Phieco32virus	0	1.6e-05	0	0	0	0	0	0	0
Cba120virus	0	1.6e-05	0	0	2.2e-05	0	0	0	0
Alphabaculovirus	0	0.000218	0	0	0.00047	0	0	0	0
Varicellovirus	0	4.7e-05	0	0	9.4e-05	0	0	0	0
Roseolovirus	0	3.1e-05	0	0	0	0	0	0	0
Lymphocryptovirus	0	3.1e-05	0	0	2.2e-05	0	0	0	0
Bracovirus	0	3.1e-05	0	0	6.5e-05	0	0	0	0
Ichnovirus	0	1.6e-05	0	0	2.2e-05	0	0	0	0
Ranavirus	0	1.6e-05	0	0	2.9e-05	0	0	0	0
Iridovirus	0	1.6e-05	0	0	0.000195	0	0	0	0
Pipapillomavirus	0	1.6e-05	0	0	0	0	0	0	0
Alphanudivirus	0	1.6e-05	0	0	7e-06	0	0	0	0
Begomovirus	0	1.6e-05	0	0	7.9e-05	0	0	0	0
Alphainfluenzavirus	0	1.6e-05	0	0	0.000274	0	0	0	0
Acidiferrobacter	0	0	7.1e-05	0	0	0	0	0	0
Acidisphaera	0	0	2.8e-05	0	0	3.1e-05	0	0	0
Aciduliprofundum	0	0	1.4e-05	0	0.000152	0	0	0	0
Anaerolinea	0	0	9.9e-05	0.000358	0.00047	0.000593	3e-05	0	0
Antarctobacter	0	0	7.1e-05	0	0	0	0	0	0
Asaia	0	0	9.9e-05	8.3e-05	0.000289	1.6e-05	0	0	0
Aurantimicrobium	0	0	7.1e-05	0	8.7e-05	0	0	0	0
Austwickia	0	0	8.5e-05	0	0	1.6e-05	0	0	0
Basilea	0	0	4.2e-05	2.8e-05	0.000412	3.1e-05	0	0	0
Blastococcus	0	0	0.000127	0	0.000238	0.000234	0	0	0.000102
Calditerrivibrio	0	0	0.000622	1.4e-05	0.000636	0	3e-05	0	0
Candidatus Amoebophilus	0	0	1.4e-05	0	0.000253	0	0	0	0
Candidatus Gullanella	0	0	2.8e-05	1.4e-05	0.000188	0	0	0	0
Candidatus Midichloria	0	0	1.4e-05	0	0.000246	0	0	0	0
Candidatus Mikella	0	0	1.4e-05	0	5.8e-05	0	0	0	0
Candidatus Paracaedibacter	0	0	7.1e-05	0	0.000238	3.1e-05	0	0	0
Candidatus Tremblaya	0	0	1.4e-05	0	1.4e-05	0	0	0	0
Chloracidobacterium	0	0	9.9e-05	0	0.000311	3.1e-05	0	0	0
Coprothermobacter	0	0	4.2e-05	0	5.1e-05	7.8e-05	1e-05	0	0
